item,itemLabel,lat,lon,location,distance,sitelinks
http://www.wikidata.org/entity/Q9377560,Betriebshof R-1 Wola,52.232682,20.972132,Point(20.972132 52.232682),3.863,3
http://www.wikidata.org/entity/Q11734118,Szelechow Tenement House in Ochota,52.227167,21.000556,Point(21.000556 52.227167),2.504,2
http://www.wikidata.org/entity/Q11746876,Saint John Cantius church in Warsaw,52.2658,20.9763,Point(20.9763 52.2658),4.212,2
http://www.wikidata.org/entity/Q11801789,PDT Wola,52.2357,20.9733,Point(20.9733 52.2357),3.696,2
http://www.wikidata.org/entity/Q11811623,"Park imienia Żołnierzy Armii Krajowej Obwodu ""Żywiciel""",52.269,20.9773,Point(20.9773 52.269),4.38,2
http://www.wikidata.org/entity/Q11823174,monument to American-Polish soldiers,52.2631,20.9814,Point(20.9814 52.2631),3.754,2
http://www.wikidata.org/entity/Q16620022,Zespół Szkół im. Jana Kilińskiego w Warszawie,52.2641,20.987,Point(20.987 52.2641),3.524,2
http://www.wikidata.org/entity/Q19401618,Q19401618,52.2269,21.0033,Point(21.0033 52.2269),2.4,1
http://www.wikidata.org/entity/Q24945428,Ministry of Infrastructure and Construction,52.223757,21.004801,Point(21.004801 52.223757),2.618,2
http://www.wikidata.org/entity/Q28673903,Witold Pilecki Monument in Warsaw,52.263694444444,20.986055555556,Point(20.986055555 52.263694444),3.544,2
http://www.wikidata.org/entity/Q33526788,"Building of Military Institute of Geography, Warsaw",52.226278,20.998361,Point(20.998361 52.226278),2.679,2
http://www.wikidata.org/entity/Q33526803,Pal Tenement House in Warsaw,52.226389,20.996861,Point(20.996861 52.226389),2.744,2
http://www.wikidata.org/entity/Q33528550,Pavillion 8,52.224778,20.999986,Point(20.999986 52.224778),2.726,1
http://www.wikidata.org/entity/Q33528606,Pavillion 11 (Infant Jesus Teaching Hospital in Warsaw),52.225736,21.002056,Point(21.002056 52.225736),2.554,1
http://www.wikidata.org/entity/Q33616564,"8, Brodzińskiego Street in Warsaw",52.264375,20.981889,Point(20.981889 52.264375),3.813,1
http://www.wikidata.org/entity/Q33616605,"10, Brodzińskiego Street in Warsaw",52.264444,20.981875,Point(20.981875 52.264444),3.818,1
http://www.wikidata.org/entity/Q33616775,"16, Brodzińskiego Street in Warsaw",52.264638,20.98184,Point(20.98184 52.264638),3.833,1
http://www.wikidata.org/entity/Q33616941,"24, Brodzińskiego Street in Warsaw",52.264906,20.981784,Point(20.981784 52.264906),3.855,1
http://www.wikidata.org/entity/Q33617032,"28, Brodzińskiego Street in Warsaw",52.265216,20.98173,Point(20.98173 52.265216),3.879,1
http://www.wikidata.org/entity/Q33619644,"21, Niegolewskiego Street in Warsaw",52.265677,20.982163,Point(20.982163 52.265677),3.889,1
http://www.wikidata.org/entity/Q33620126,Społeczny Dom Kultury w Warszawie,52.268972,20.978722,Point(20.978722 52.268972),4.305,1
http://www.wikidata.org/entity/Q33621293,"1, Wieniawskiego Street in Warsaw",52.263761,20.982985,Point(20.982985 52.263761),3.712,1
http://www.wikidata.org/entity/Q33621332,"2/I, Wieniawskiego Street in Warsaw",52.263778,20.983345,Point(20.983345 52.263778),3.694,1
http://www.wikidata.org/entity/Q33621377,"2/II, Wieniawskiego Street in Warsaw",52.263889,20.983329,Point(20.983329 52.263889),3.702,1
http://www.wikidata.org/entity/Q33621422,"3/I, Wieniawskiego Street in Warsaw",52.264,20.982972,Point(20.982972 52.264),3.729,1
http://www.wikidata.org/entity/Q33621463,"3/II, Wieniawskiego Street in Warsaw",52.264082,20.982972,Point(20.982972 52.264082),3.735,1
http://www.wikidata.org/entity/Q33621508,"3/III, Wieniawskiego Street in Warsaw",52.264167,20.982944,Point(20.982944 52.264167),3.742,1
http://www.wikidata.org/entity/Q33621597,"4, Wieniawskiego Street in Warsaw",52.264131,20.98327,Point(20.98327 52.264131),3.722,1
http://www.wikidata.org/entity/Q33621646,"5/I, Wieniawskiego Street in Warsaw",52.264369,20.982929,Point(20.982929 52.264369),3.757,1
http://www.wikidata.org/entity/Q33621688,"5/II, Wieniawskiego Street in Warsaw",52.264428,20.982916,Point(20.982916 52.264428),3.761,1
http://www.wikidata.org/entity/Q33621736,"5/III, Wieniawskiego Street in Warsaw",52.26448,20.982819,Point(20.982819 52.26448),3.77,1
http://www.wikidata.org/entity/Q33621887,"5/VI, Wieniawskiego Street in Warsaw",52.264651,20.98279,Point(20.98279 52.264651),3.784,1
http://www.wikidata.org/entity/Q33621935,"5/IX, Wieniawskiego Street in Warsaw",52.264843,20.982865,Point(20.982865 52.264843),3.793,1
http://www.wikidata.org/entity/Q33622025,"6/I, Wieniawskiego Street in Warsaw",52.264387,20.98324,Point(20.98324 52.264387),3.741,1
http://www.wikidata.org/entity/Q33622157,"6/VII, Wieniawskiego Street in Warsaw",52.264745,20.983291,Point(20.983291 52.264745),3.764,1
http://www.wikidata.org/entity/Q33622241,"6 IX, Wieniawskiego Street in Warsaw",52.264858,20.983187,Point(20.983187 52.264858),3.777,1
http://www.wikidata.org/entity/Q33622287,"6/X, Wieniawskiego Street in Warsaw",52.264919,20.983179,Point(20.983179 52.264919),3.782,1
http://www.wikidata.org/entity/Q33622513,"8/I, Wieniawskiego Street in Warsaw",52.265037,20.983157,Point(20.983157 52.265037),3.791,1
http://www.wikidata.org/entity/Q33622857,29 Wojska Polskiego Street,52.263056,20.985653,Point(20.985653 52.263056),3.521,1
http://www.wikidata.org/entity/Q62096399,6 Chałubińskiego Street in Warsaw,52.224555555556,21.004352777778,Point(21.004352777 52.224555555),2.562,1
http://www.wikidata.org/entity/Q64864632,Q64864632,52.232372222222,20.978177777778,Point(20.978177777 52.232372222),3.486,1
http://www.wikidata.org/entity/Q65168388,Krasińskiego Street,52.267,20.979305555556,Point(20.979305555 52.267),4.132,2
http://www.wikidata.org/entity/Q70385155,Popiełuszki Street in Warsaw,52.26607,20.977152,Point(20.977152 52.26607),4.183,1
http://www.wikidata.org/entity/Q72167972,Oak Karol,52.267880555556,20.975863888889,Point(20.975863888 52.267880555),4.376,1
http://www.wikidata.org/entity/Q98382442,BGŻ HQ,52.22951,20.97487,Point(20.97487 52.22951),3.815,1
http://www.wikidata.org/entity/Q98391072,Metropoint Apartments,52.23041,20.97844,Point(20.97844 52.23041),3.552,1
http://www.wikidata.org/entity/Q98645965,Aleje Jerozolimskie 91,52.226891666667,20.999169444444,Point(20.999169444 52.226891666),2.592,1
http://www.wikidata.org/entity/Q98681616,Nowogrodzka Square,52.2264,20.99894,Point(20.99894 52.2264),2.642,1
http://www.wikidata.org/entity/Q103556898,18-20 Kasprzaka Street in Warsaw,52.22938,20.97315,Point(20.97315 52.22938),3.928,1
http://www.wikidata.org/entity/Q106727414,Korczaka Street,52.22821,20.97669,Point(20.97669 52.22821),3.764,1
http://www.wikidata.org/entity/Q106874670,Brodzińskiego Street in Warsaw,52.26485,20.9816,Point(20.9816 52.26485),3.861,1
http://www.wikidata.org/entity/Q106882256,Q106882256,52.26752,20.97737,Point(20.97737 52.26752),4.271,1
http://www.wikidata.org/entity/Q107862335,Karolkowa Business Park,52.23189,20.97814,Point(20.97814 52.23189),3.507,1
http://www.wikidata.org/entity/Q110133394,Adama Próchnika Street in Warsaw,52.26787,20.97938,Point(20.97938 52.26787),4.191,1
http://www.wikidata.org/entity/Q110247763,Boguckiego Street in Warsaw,52.26187,20.98292,Point(20.98292 52.26187),3.591,1
http://www.wikidata.org/entity/Q110249111,Trentowskiego Street in Warsaw,52.26633,20.97888,Point(20.97888 52.26633),4.108,1
http://www.wikidata.org/entity/Q111671052,Q111671052,52.265819,20.976199,Point(20.976199 52.265819),4.219,1
http://www.wikidata.org/entity/Q111995207,Gołębiowskiego Street in Warsaw,52.26236,20.981399,Point(20.981399 52.26236),3.707,1
http://www.wikidata.org/entity/Q114047536,Księdza Popiełuszki,52.266740126168,20.9768657,Point(20.9768657 52.266740126),4.244,1
http://www.wikidata.org/entity/Q117222112,Q117222112,52.22701,20.99668,Point(20.99668 52.22701),2.706,1
http://www.wikidata.org/entity/Q118744534,Q118744534,52.24379,20.95624,Point(20.95624 52.24379),4.759,1
http://www.wikidata.org/entity/Q120489802,Q120489802,52.26865,20.97905,Point(20.97905 52.26865),4.265,1
http://www.wikidata.org/entity/Q120489836,Q120489836,52.268597953434,20.979093405421,Point(20.979093405 52.268597953),4.258,1
http://www.wikidata.org/entity/Q124833447,Q124833447,52.23786,20.97013,Point(20.97013 52.23786),3.862,1
http://www.wikidata.org/entity/Q821700,Reduta Bank Polski,52.245,21.00558333,Point(21.00558333 52.245),1.411,3
http://www.wikidata.org/entity/Q2291658,Skaryszew-Park,52.24277778,21.05666667,Point(21.05666667 52.24277778),2.08,7
http://www.wikidata.org/entity/Q2539730,Wahlfeld in Kamion,52.24277778,21.05666667,Point(21.05666667 52.24277778),2.08,1
http://www.wikidata.org/entity/Q7425174,Saska Kępa,52.2327,21.0596,Point(21.0596 52.2327),2.568,6
http://www.wikidata.org/entity/Q9144869,Aleja Jerzego Waszyngtona,52.240555555556,21.064166666667,Point(21.064166666 52.240555555),2.608,2
http://www.wikidata.org/entity/Q9145035,Aleja Zieleniecka,52.2428,21.0494,Point(21.0494 52.2428),1.585,2
http://www.wikidata.org/entity/Q9149525,Botschaft von Kolumbien in Warschau,52.231833333333,21.056477777778,Point(21.056477777 52.231833333),2.431,4
http://www.wikidata.org/entity/Q9149637,Botschaft von Lettland in Warschau,52.2339,21.0555,Point(21.0555 52.2339),2.259,2
http://www.wikidata.org/entity/Q9165000,Bank of Poland,52.2447,21.0062,Point(21.0062 52.2447),1.365,4
http://www.wikidata.org/entity/Q9209463,Elsterska Street 1 in Warsaw,52.2367,21.0553,Point(21.0553 52.2367),2.119,2
http://www.wikidata.org/entity/Q9322657,George Washington Rondo in Warsaw,52.238055555556,21.051666666667,Point(21.051666666 52.238055555),1.835,2
http://www.wikidata.org/entity/Q9352118,Q9352118,52.2346,21.0625,Point(21.0625 52.2346),2.66,1
http://www.wikidata.org/entity/Q9364886,Ulica ALdeeda Nobla,52.2337,21.0587,Point(21.0587 52.2337),2.463,2
http://www.wikidata.org/entity/Q9364946,ulica Bielańska,52.2445,21.006139,Point(21.0061 52.2444),1.369,3
http://www.wikidata.org/entity/Q9364946,ulica Bielańska,52.2445,21.006139,Point(21.006139 52.2445),1.367,3
http://www.wikidata.org/entity/Q9364946,ulica Bielańska,52.2444,21.0061,Point(21.0061 52.2444),1.369,3
http://www.wikidata.org/entity/Q9364946,ulica Bielańska,52.2444,21.0061,Point(21.006139 52.2445),1.367,3
http://www.wikidata.org/entity/Q9365116,Ulica Elsterska,52.2374,21.0539,Point(21.0539 52.2374),2.003,2
http://www.wikidata.org/entity/Q9365665,Ulica Międzynarodowa,52.235138888889,21.065472222222,Point(21.065472222 52.235138888),2.83,2
http://www.wikidata.org/entity/Q9365775,Ulica Paryska,52.2276,21.0587,Point(21.0587 52.2276),2.825,2
http://www.wikidata.org/entity/Q9365928,Ulica Saska,52.232,21.061,Point(21.061 52.232),2.688,2
http://www.wikidata.org/entity/Q9366140,Ulica Walecznych,52.2351,21.0566,Point(21.0566 52.2351),2.268,2
http://www.wikidata.org/entity/Q9366308,Ulica Zwycięzców,52.232194444444,21.059472222222,Point(21.059472222 52.232194444),2.587,2
http://www.wikidata.org/entity/Q9390384,Q9390384,52.2292,21.0681,Point(21.0681 52.2292),3.262,1
http://www.wikidata.org/entity/Q11685567,Botschaft von Iran in Warschau,52.2345,21.0559,Point(21.0559 52.2345),2.253,4
http://www.wikidata.org/entity/Q11689715,Q11689715,52.2292,21.0573,Point(21.0573 52.2292),2.642,1
http://www.wikidata.org/entity/Q11710552,IV LO im. Adama Mickiewicza,52.23,21.0613,Point(21.0613 52.23),2.817,2
http://www.wikidata.org/entity/Q11734854,Kanał Wystawowy,52.2377,21.066,Point(21.066 52.2377),2.786,2
http://www.wikidata.org/entity/Q11746195,Saint Andrew Bobola church in Warsaw,52.2336,21.0594,Point(21.0594 52.2336),2.511,2
http://www.wikidata.org/entity/Q11751932,Badendes Mädchen,52.2429536,21.0524313,Point(21.0524313 52.2429536),1.791,2
http://www.wikidata.org/entity/Q11803705,Q11803705,52.2336,21.0594,Point(21.0594 52.2336),2.511,1
http://www.wikidata.org/entity/Q11806575,Q11806575,52.229056,21.057167,Point(21.057167 52.229056),2.644,1
http://www.wikidata.org/entity/Q11823181,Edward M. House Monument in Warsaw,52.242,21.0524,Point(21.0524 52.242),1.795,2
http://www.wikidata.org/entity/Q11823461,Q11823461,52.2294,21.063,Point(21.063 52.2294),2.951,2
http://www.wikidata.org/entity/Q11823613,Red Army Monument in Warsaw,52.24,21.0534,Point(21.0534 52.24),1.893,3
http://www.wikidata.org/entity/Q11823911,Bust of Adam Mickiewicz in Warsaw,52.2294,21.0608,Point(21.0608 52.2294),2.824,2
http://www.wikidata.org/entity/Q11823914,Bust of Paderewski in Warsaw,52.2387,21.0522,Point(21.0522 52.2387),1.848,2
http://www.wikidata.org/entity/Q11823915,Büste von George Washington in Warschau,52.23785781588,21.052541064184,Point(21.052541064 52.237857815),1.899,3
http://www.wikidata.org/entity/Q11823918,Bust of Żeromski in Warsaw,52.2314,21.0561,Point(21.0561 52.2314),2.435,2
http://www.wikidata.org/entity/Q16588498,Plac Przymierza,52.2307,21.0565,Point(21.0565 52.2307),2.5,3
http://www.wikidata.org/entity/Q20033130,Q20033130,52.243885,21.071334,Point(21.071334 52.243885),3.078,2
http://www.wikidata.org/entity/Q24945175,Kamionkowskie Błonia Elekcyjne,52.2435,21.065278,Point(21.065278 52.2435),2.665,2
http://www.wikidata.org/entity/Q30904688,Villa Daglezja,52.235980555556,21.060394444444,Point(21.060394444 52.235980555),2.472,2
http://www.wikidata.org/entity/Q33529456,Elsterska Street 12 in Warsaw,52.237847,21.053458,Point(21.053458 52.237847),1.958,1
http://www.wikidata.org/entity/Q33530013,19 Obrońców Street in Warsaw,52.232958,21.05125,Point(21.05125 52.232958),2.064,1
http://www.wikidata.org/entity/Q33530025,21 Obrońców Street in Warsaw,52.232972,21.051375,Point(21.051375 52.232972),2.07,1
http://www.wikidata.org/entity/Q33530037,23 Obrońców Street in Warsaw,52.232986,21.051486,Point(21.051486 52.232986),2.075,1
http://www.wikidata.org/entity/Q33530049,26 Obrońców Street in Warsaw,52.233194,21.056014,Point(21.056014 52.233194),2.327,1
http://www.wikidata.org/entity/Q33530061,33 Obrońców Street in Warsaw,52.233306,21.053722,Point(21.053722 52.233306),2.185,1
http://www.wikidata.org/entity/Q33530140,101 Saska Street in Warsaw,52.236583,21.057389,Point(21.057389 52.236583),2.257,1
http://www.wikidata.org/entity/Q33530199,Walecznych Street 11 in Warsaw,52.234972,21.049056,Point(21.049056 52.234972),1.817,1
http://www.wikidata.org/entity/Q33530210,Walecznych Street 17 in Warsaw,52.234978,21.050591,Point(21.050591 52.234978),1.908,1
http://www.wikidata.org/entity/Q33530223,Walecznych Street 19 in Warsaw,52.234965,21.05128,Point(21.05128 52.234965),1.949,1
http://www.wikidata.org/entity/Q33530235,Walecznych Street 37 in Warsaw,52.235222,21.055083,Point(21.055083 52.235222),2.168,1
http://www.wikidata.org/entity/Q33724880,Warszawa,52.2331,21.0614,Point(21.0614 52.2331),2.658,1
http://www.wikidata.org/entity/Q56337706,Q56337706,52.230833333333,21.055111111111,Point(21.055111111 52.230833333),2.414,1
http://www.wikidata.org/entity/Q56348966,Poniatówka Beach,52.236825,21.041452777778,Point(21.041452777 52.236825),1.27,1
http://www.wikidata.org/entity/Q56350199,Plażowa,52.237861111111,21.042794444444,Point(21.042794444 52.237861111),1.288,1
http://www.wikidata.org/entity/Q56352743,Poniatówka,52.236355555556,21.039555555556,Point(21.039555555 52.236355555),1.2,1
http://www.wikidata.org/entity/Q60594534,Jerzego Waszyngtona 2B in Warsaw,52.238196614818,21.053346559057,Point(21.053346559 52.238196614),1.939,3
http://www.wikidata.org/entity/Q87725481,Senses,52.245,21.0056,Point(21.0056 52.245),1.41,1
http://www.wikidata.org/entity/Q96971266,Berezyńska Street,52.236091,21.052625,Point(21.052625 52.236091),1.976,1
http://www.wikidata.org/entity/Q106770058,Q106770058,52.23782,21.05022,Point(21.05022 52.23782),1.751,1
http://www.wikidata.org/entity/Q106872166,Q106872166,52.23883,21.05929,Point(21.05929 52.23883),2.313,1
http://www.wikidata.org/entity/Q106872262,Zakopiańska Street in Warsaw,52.22959,21.05474,Point(21.05474 52.22959),2.477,1
http://www.wikidata.org/entity/Q106875007,Gruzińska Street in Warsaw,52.23521,21.0516,Point(21.0516 52.23521),1.956,1
http://www.wikidata.org/entity/Q106924865,Kryniczna Street in Warsaw,52.22959,21.05332,Point(21.05332 52.22959),2.401,1
http://www.wikidata.org/entity/Q106933420,Dąbrowiecka Street in Warsaw,52.23361,21.04964,Point(21.04964 52.23361),1.932,1
http://www.wikidata.org/entity/Q107051104,Jakubowska street in Warsaw,52.23701,21.04794,Point(21.04794 52.23701),1.643,1
http://www.wikidata.org/entity/Q107453266,Q107453266,52.23042,21.0552,Point(21.0552 52.23042),2.446,1
http://www.wikidata.org/entity/Q109105287,Q109105287,52.241472,21.043854,Point(21.043854 52.241472),1.224,2
http://www.wikidata.org/entity/Q110527199,Łotewska Street in Warsaw,52.23575,21.04743,Point(21.04743 52.23575),1.678,1
http://www.wikidata.org/entity/Q111366909,Belarusian House in Warsaw,52.229214,21.053344,Point(21.053344 52.229214),2.429,1
http://www.wikidata.org/entity/Q111681611,Francuska bus stop,52.23493,21.05373,Point(21.05373 52.23493),2.099,1
http://www.wikidata.org/entity/Q111681854,Klarner House in Warsaw,52.235732,21.052776,Point(21.052776 52.235732),2.002,1
http://www.wikidata.org/entity/Q111683129,Q111683129,52.237384168409,21.051381124465,Point(21.051381124 52.237384168),1.842,1
http://www.wikidata.org/entity/Q111714242,26 Lipska Street in Warsaw,52.23684,21.0533,Point(21.0533 52.23684),1.986,1
http://www.wikidata.org/entity/Q112980771,Finlandzka street in Warsaw,52.236722222222,21.050111111111,Point(21.050111111 52.236722222),1.791,1
http://www.wikidata.org/entity/Q113493124,Siwca Street in Warsaw,52.241829348662,21.043168043588,Point(21.043168043 52.241829348),1.172,1
http://www.wikidata.org/entity/Q114438650,Q114438650,52.23263,21.05164,Point(21.05164 52.23263),2.106,1
http://www.wikidata.org/entity/Q116859234,Q116859234,52.243819,21.041112,Point(21.041112 52.243819),1.021,1
http://www.wikidata.org/entity/Q120751428,embassy of Nicaragua in Poland,52.230833333333,21.052222222222,Point(21.052222222 52.230833333),2.256,1
http://www.wikidata.org/entity/Q376942,Dreifaltigkeitskirche,52.23861111,21.01166667,Point(21.01166667 52.23861111),1.117,12
http://www.wikidata.org/entity/Q450241,Galeria Zachęta,52.23944444,21.01138889,Point(21.01138889 52.23944444),1.094,10
http://www.wikidata.org/entity/Q821379,PAST-Gebäude Warschau,52.23611111,21.00638889,Point(21.00638889 52.23611111),1.567,7
http://www.wikidata.org/entity/Q961766,Museum für Völkerkunde in Warschau,52.23813873,21.01217866,Point(21.01217866 52.23813873),1.113,10
http://www.wikidata.org/entity/Q1344476,Janasz-Palast,52.237282,21.005629,Point(21.005629 52.237282),1.55,5
http://www.wikidata.org/entity/Q1518651,Gesellschaft zur Förderung der Schönen Künste (Warschau),52.23944444,21.01138889,Point(21.01138889 52.23944444),1.094,3
http://www.wikidata.org/entity/Q1607223,Kronenberg-Palast Warschau,52.23950556,21.01259722,Point(21.01259722 52.23950556),1.016,3
http://www.wikidata.org/entity/Q1630845,Hotel Brühl (Warschau),52.24187205,21.00867033,Point(21.00867033 52.24187205),1.2,2
http://www.wikidata.org/entity/Q1631060,Hotel Victoria (Warschau),52.239836,21.013289,Point(21.013289 52.239836),0.958,1
http://www.wikidata.org/entity/Q2047386,Palast der Warschauer Jägergesellschaft,52.237667,21.010486,Point(21.010486 52.237667),1.238,2
http://www.wikidata.org/entity/Q2304363,Sächsischer Garten,52.24055556,21.00861111,Point(21.00861111 52.24055556),1.233,18
http://www.wikidata.org/entity/Q2377634,Botschaft von Italien in Warschau,52.237289,21.009936,Point(21.009936 52.237289),1.292,6
http://www.wikidata.org/entity/Q2378444,Sächsische Achse,52.2406,21.0086,Point(21.0086 52.2406),1.232,7
http://www.wikidata.org/entity/Q6436189,Krasiński Library,52.23527778,21.02166667,Point(21.02166667 52.23527778),0.947,6
http://www.wikidata.org/entity/Q8071564,Zielna,52.2367,21.0064,Point(21.0064 52.2367),1.533,3
http://www.wikidata.org/entity/Q9149486,Botschaft von Dänemark in Warschau,52.2382,21.0073,Point(21.0073 52.2382),1.404,5
http://www.wikidata.org/entity/Q9186023,Poland. Centralne Biuro Wystaw Artystycznych,52.2393,21.0114,Point(21.0114 52.2393),1.099,1
http://www.wikidata.org/entity/Q9264388,Fundacja Galerii Foksal,52.2378,21.0129,Point(21.0129 52.2378),1.092,1
http://www.wikidata.org/entity/Q9294065,Q9294065,52.2368,21.0087,Point(21.0087 52.2368),1.392,1
http://www.wikidata.org/entity/Q9294152,Hotel Victoria w Warszawie,52.236569,21.010483,Point(21.010483 52.236569),1.305,2
http://www.wikidata.org/entity/Q9309954,Rezydencja Foksal,52.2344,21.0203,Point(21.0203 52.2344),1.071,2
http://www.wikidata.org/entity/Q9356053,Teatr Kwadrat,52.236005,21.00863,Point(21.00863 52.236005),1.445,4
http://www.wikidata.org/entity/Q9356150,Q9356150,52.233879,21.02124,Point(21.02124 52.233879),1.104,2
http://www.wikidata.org/entity/Q9365140,Ulica Foksal,52.2339,21.0217,Point(21.0217 52.2339),1.093,2
http://www.wikidata.org/entity/Q9365538,Ulica Królewska,52.239,21.0093,Point(21.0093 52.239),1.244,3
http://www.wikidata.org/entity/Q9365646,Ulica Mikołaja Kopernika,52.236,21.0204,Point(21.020474 52.235687),0.935,2
http://www.wikidata.org/entity/Q9365646,Ulica Mikołaja Kopernika,52.235687,21.020474,Point(21.020474 52.235687),0.935,2
http://www.wikidata.org/entity/Q9365869,Ulica Próżna,52.2365,21.0054,Point(21.0054 52.2365),1.604,5
http://www.wikidata.org/entity/Q9383070,XI LO im. Mikołaja Reja w Warszawie,52.23874889,21.01071889,Point(21.01071889 52.23874889),1.167,2
http://www.wikidata.org/entity/Q9386436,assassination of Gabriel Narutowicz,52.239,21.011,Point(21.011 52.239),1.138,9
http://www.wikidata.org/entity/Q9395945,Śródmieście Północne,52.237931,21.006589,Point(21.006589 52.237931),1.461,2
http://www.wikidata.org/entity/Q11734069,8 Dąbrowski Square in Warsaw,52.237639,21.009917,Point(21.009917 52.237639),1.274,2
http://www.wikidata.org/entity/Q11734099,Krasiński building at Małachowski Square,52.239,21.0127,Point(21.0127 52.239),1.034,2
http://www.wikidata.org/entity/Q11734099,Krasiński building at Małachowski Square,52.239,21.0127,Point(21.012903 52.238986),1.023,2
http://www.wikidata.org/entity/Q11734099,Krasiński building at Małachowski Square,52.238986,21.012903,Point(21.0127 52.239),1.034,2
http://www.wikidata.org/entity/Q11734099,Krasiński building at Małachowski Square,52.238986,21.012903,Point(21.012903 52.238986),1.023,2
http://www.wikidata.org/entity/Q11739395,Skarpa Cinema in Warsaw,52.2344,21.0203,Point(21.0203 52.2344),1.071,2
http://www.wikidata.org/entity/Q11746537,Church of St. Anthony of Padua in Warsaw,52.242778,21.0065,Point(21.0065 52.242778),1.338,7
http://www.wikidata.org/entity/Q11803408,Q11803408,52.2381,21.0106,Point(21.0106 52.2381),1.208,1
http://www.wikidata.org/entity/Q11819068,Dąbrowski Square in Warsaw,52.237138888889,21.009333333333,Point(21.009333333 52.237138888),1.336,3
http://www.wikidata.org/entity/Q11823394,Peowiak Monument,52.2393,21.0121,Point(21.0121 52.2393),1.056,2
http://www.wikidata.org/entity/Q33548142,"40, Nowy Świat Street in Warsaw",52.234306,21.019194,Point(21.019194 52.234306),1.111,1
http://www.wikidata.org/entity/Q33548166,"41, Nowy Świat Street in Warsaw",52.234444,21.018556,Point(21.018556 52.234444),1.116,1
http://www.wikidata.org/entity/Q33548193,"42, Nowy Świat Street in Warsaw",52.234458,21.019125,Point(21.019125 52.234458),1.097,1
http://www.wikidata.org/entity/Q33548219,"43, Nowy Świat Street",52.234694,21.018444,Point(21.018444 52.234694),1.095,1
http://www.wikidata.org/entity/Q33548242,"44, Nowy Świat Street in Warsaw",52.234583,21.019056,Point(21.019056 52.234583),1.087,1
http://www.wikidata.org/entity/Q33548266,"46, Nowy Świat Street",52.234708,21.019028,Point(21.019028 52.234708),1.075,1
http://www.wikidata.org/entity/Q33548293,48 Nowy Świat in Warsaw,52.234819,21.018986,Point(21.018986 52.234819),1.066,1
http://www.wikidata.org/entity/Q33548632,"58A, Nowy Świat Street",52.235583,21.018778,Point(21.018778 52.235583),0.998,1
http://www.wikidata.org/entity/Q33597169,38 Smolna Street in Warsaw,52.232667,21.021722,Point(21.021722 52.232667),1.225,1
http://www.wikidata.org/entity/Q33600679,Wedegis Tenement House,52.234917,21.015667,Point(21.015667 52.234917),1.177,1
http://www.wikidata.org/entity/Q56328187,Q56328187,52.233075,21.020443,Point(21.020443 52.233075),1.206,3
http://www.wikidata.org/entity/Q61573043,60 Nowy Świat in Warsaw,52.23578,21.018583,Point(21.018583 52.23578),0.986,1
http://www.wikidata.org/entity/Q63705589,Infant Jesus Hospital at Warecki Square in Warsaw,52.235291666667,21.013472222222,Point(21.013472222 52.235291666),1.243,1
http://www.wikidata.org/entity/Q106673279,TPSP,52.23269,21.0186,Point(21.0186 52.23269),1.291,1
http://www.wikidata.org/entity/Q106673421,Italia Passage,52.23253,21.01846,Point(21.01846 52.23253),1.311,1
http://www.wikidata.org/entity/Q106673706,5 Chmielna Street in Warsaw,52.23299,21.01834,Point(21.01834 52.23299),1.268,1
http://www.wikidata.org/entity/Q106673834,Q106673834,52.23292,21.01802,Point(21.01802 52.23292),1.284,1
http://www.wikidata.org/entity/Q106768180,Muzeum Narodowe bus and tram stop,52.23196,21.02181,Point(21.02181 52.23196),1.3,1
http://www.wikidata.org/entity/Q106872248,Q106872248,52.23448,21.01695,Point(21.01695 52.23448),1.167,1
http://www.wikidata.org/entity/Q106914697,Q106914697,52.2348,21.01968,Point(21.01968 52.2348),1.047,1
http://www.wikidata.org/entity/Q107493328,28 Aleje Jerozolimskie,52.23177,21.01964,Point(21.01964 52.23177),1.361,1
http://www.wikidata.org/entity/Q108183907,Foksal bus stop,52.23244,21.01992,Point(21.01992 52.23244),1.284,1
http://www.wikidata.org/entity/Q109743598,"45, Nowy Świat Street in Warsaw",52.234873,21.018334,Point(21.018334 52.234873),1.081,1
http://www.wikidata.org/entity/Q111721149,Q111721149,52.23334,21.01897,Point(21.01897 52.23334),1.215,1
http://www.wikidata.org/entity/Q111858744,Hotel Chmielna Warsaw,52.23256,21.01805,Point(21.01805 52.23256),1.32,1
http://www.wikidata.org/entity/Q111858752,"Hotel Indigo Warsaw - Nowy Swiat, an Ihg Hotel",52.23264,21.02137,Point(21.02137 52.23264),1.234,1
http://www.wikidata.org/entity/Q112164617,Baczyńskiego Street in Warsaw,52.234472222222,21.016361111111,Point(21.016361111 52.234472222),1.19,1
http://www.wikidata.org/entity/Q115178739,Q115178739,52.23556,21.01516,Point(21.01516 52.23556),1.144,1
http://www.wikidata.org/entity/Q122234380,Q122234380,52.23541,21.01703,Point(21.01703 52.23541),1.078,1
http://www.wikidata.org/entity/Q122861964,Bar Kawowy Piotruś,52.232611111111,21.020055555556,Point(21.020055555 52.232611111),1.263,1
http://www.wikidata.org/entity/Q123059156,Q123059156,52.234756,21.019486,Point(21.019486 52.234756),1.057,1
http://www.wikidata.org/entity/Q123059488,Q123059488,52.23416341477,21.019826467309,Point(21.019826467 52.234163414),1.108,1
