item,itemLabel,lat,lon,location,distance,sitelinks,thingLabel
http://www.wikidata.org/entity/Q5012995,CMR Institute of Technology,12.96662,77.71176,Point(77.71176 12.96662),17.329,1,engineering school
http://www.wikidata.org/entity/Q111063262,OYO 44035 Compact Studio KR Puram,13.014689099534,77.709406837821,Point(77.709406837 13.014689099),17.333,0,hotel
http://www.wikidata.org/entity/Q73869776,"Canara Bank, Shivakote Branch",13.13443,77.51383,Point(77.51383 13.13443),17.343,0,Canara Bank branch
http://www.wikidata.org/entity/Q111063459,OYO 75132 K N Residency,13.119083626335,77.631443571299,Point(77.631443571 13.119083626),17.355,0,hotel
http://www.wikidata.org/entity/Q111063465,OYO Townhouse 108 Reva College University,13.118139,77.633417,Point(77.633417 13.118139),17.37,0,hotel
http://www.wikidata.org/entity/Q84014316,Sankara College of Optometry,12.9566437,77.7107352,Point(77.7107352 12.9566437),17.372,0,college
http://www.wikidata.org/entity/Q7317711,Reva University Bangalore,13.11683333,77.63625,Point(77.63625 13.11683333),17.403,3,engineering school
http://www.wikidata.org/entity/Q111063365,OYO 78922 Mishra Suites,12.878136430377,77.672099154443,Point(77.672099154 12.87813643),17.425,0,hotel
http://www.wikidata.org/entity/Q4855069,Bengaluru North Lok Sabha constituency,13.14,77.56,Point(77.56 13.14),17.46,10,Lok Sabha constituency
http://www.wikidata.org/entity/Q111063149,OYO Townhouse 363 Sarjapur,12.91551,77.69815,Point(77.69815 12.91551),17.46,0,hotel
http://www.wikidata.org/entity/Q16828228,Brindavan College of Engineering,13.126,77.62,Point(77.62 13.126),17.477,2,engineering school
http://www.wikidata.org/entity/Q111063089,Capital O 15950 J K Residency,13.0197943,77.709743,Point(77.709743 13.0197943),17.492,0,hotel
http://www.wikidata.org/entity/Q63369374,Belandur Road railway station,12.936565,77.706939,Point(77.706939 12.936565),17.493,0,railway station
http://www.wikidata.org/entity/Q122181888,Beratena Agrahara metro station,12.86385,77.65798,Point(77.65798 12.86385),17.493,1,metro station
http://www.wikidata.org/entity/Q84014033,Faith Institute of Nursing Sciences,13.1388301,77.5291846,Point(77.5291846 13.1388301),17.499,0,college
http://www.wikidata.org/entity/Q111063072,OYO 62672 SKN Lodge,13.07933,77.424543,Point(77.424543 13.07933),17.528,0,hotel
http://www.wikidata.org/entity/Q10734853,Arasinakunte,13.074933858194,77.421117914602,Point(77.421117914 13.074933858),17.535,3,human settlement
http://www.wikidata.org/entity/Q85001781,Faith British Academy,13.1392086,77.5287618,Point(77.5287618 13.1392086),17.547,0,college
http://www.wikidata.org/entity/Q111063305,OYO 79535 Collection O The Mayer Hotel,12.974024133762,77.71454108879,Point(77.714541088 12.974024133),17.561,0,hotel
http://www.wikidata.org/entity/Q111063324,Collection O Mojatel AECS Layout,12.967086857711,77.714403625578,Point(77.714403625 12.967086857),17.608,0,hotel
http://www.wikidata.org/entity/Q7937621,Vivekananda Institute of Technology,12.8572,77.454,Point(77.454 12.8572),17.622,1,academic institution
http://www.wikidata.org/entity/Q111063246,OYO 81260 Collection O Sweet Crystal Homes,12.967426655641,77.714797575027,Point(77.714797575 12.967426655),17.647,0,hotel
http://www.wikidata.org/entity/Q111063530,OYO Townhouse 159 Sarjapur (YO STAYS),12.91165,77.69816,Point(77.69816 12.91165),17.65,0,hotel
http://www.wikidata.org/entity/Q112683408,Kundalahalli metro station,12.977461,77.715761,Point(77.715761 12.977461),17.675,2,metro station
http://www.wikidata.org/entity/Q84014234,Nitte College of Pharmaceutical Sciences,13.136929,77.5941272,Point(77.5941272 13.136929),17.679,0,college
http://www.wikidata.org/entity/Q22080602,"Presidency University, Bengaluru",13.1409,77.5322,Point(77.5322 13.1409),17.683,2,academic institution
http://www.wikidata.org/entity/Q5897565,Hoodi,12.992,77.7158,Point(77.7158 12.992),17.695,1,human settlement
http://www.wikidata.org/entity/Q111861976,Evoma,13.02148,77.7113,Point(77.7113 13.02148),17.701,0,hotel
http://www.wikidata.org/entity/Q73530269,Andhra Bank Kithiganur branch,13.0385,77.706,Point(77.706 13.0385),17.709,0,Andhra Bank branch
http://www.wikidata.org/entity/Q111063121,OYO 75972 Emora Hotel And Suites,12.964364,77.715153,Point(77.715153 12.964364),17.722,0,hotel
http://www.wikidata.org/entity/Q71680518,United Bank Of India Bannerghata branch,12.82712,77.5867,Point(77.5867 12.82712),17.733,0,United Bank of India branch
http://www.wikidata.org/entity/Q111063776,OYO 13934 Shri Krishna Hometel,12.9672422,77.7155963,Point(77.7155963 12.9672422),17.735,0,hotel
http://www.wikidata.org/entity/Q111063333,OYO 69694 Sagar Comforts,13.123532,77.630834,Point(77.630834 13.123532),17.756,0,hotel
http://www.wikidata.org/entity/Q111063788,OYO Flagship 15967 Yehlanka Airport Road,13.119591,77.637937,Point(77.637937 13.119591),17.76,0,hotel
http://www.wikidata.org/entity/Q111063271,Capital O 78555 Royal Keys,12.964575,77.715666,Point(77.715666 12.964575),17.774,0,hotel
http://www.wikidata.org/entity/Q84014088,Hill Side Ayurveda Medical College And Hospital,12.8302832,77.5040797,Point(77.5040797 12.8302832),17.794,0,college
http://www.wikidata.org/entity/Q111861997,Icon Business Hotel by Bhagini,12.95577,77.71454,Point(77.71454 12.95577),17.795,0,hotel
http://www.wikidata.org/entity/Q111063252,Collection O 82852 Suraksha In,12.96471775625,77.71657621488,Point(77.716576214 12.964717756),17.871,0,hotel
http://www.wikidata.org/entity/Q73530526,Andhra Bank Bettadasannapura branch,12.84218,77.63231,Point(77.63231 12.84218),17.889,0,Andhra Bank branch
http://www.wikidata.org/entity/Q111402688,"Lemon Tree Hotel, Whitefield, Bangalore",12.972416,77.717503,Point(77.717503 12.972416),17.893,0,hotel
http://www.wikidata.org/entity/Q73848707,"Indian Overseas Bank, Hullahalli Ck Palya branch",12.83161,77.6085,Point(77.6085 12.83161),17.899,0,Indian Overseas Bank branch
http://www.wikidata.org/entity/Q111861989,MGM Mark Whitefield,12.97148,77.71756,Point(77.71756 12.97148),17.906,0,hotel
http://www.wikidata.org/entity/Q112003310,De Venetian by Tgi,12.964818,77.716944,Point(77.716944 12.964818),17.909,0,hotel
http://www.wikidata.org/entity/Q111063746,Collection O 35572 iCloud La Brook,12.962337,77.716677,Point(77.716677 12.962337),17.914,0,hotel
http://www.wikidata.org/entity/Q111063453,SilverKey Executive Stays 42888 Devarachikkanahalli Road,12.949317707446,77.714464478195,Point(77.714464478 12.949317707),17.923,0,hotel
http://www.wikidata.org/entity/Q84014361,S.J.E.S. College of Nursing,13.025054,77.7127046,Point(77.7127046 13.025054),17.947,0,college
http://www.wikidata.org/entity/Q85588823,"Sathanur, Bangalore",13.125812,77.630442,Point(77.630442 13.125812),17.96,3,administrative territorial entity
http://www.wikidata.org/entity/Q111063083,OYO 875 Eyrie Suites,12.964775,77.71759,Point(77.71759 12.964775),17.979,0,apartment
http://www.wikidata.org/entity/Q111402685,Ginger Bangalore- Whitefield,12.97705,77.71859,Point(77.71859 12.97705),17.983,0,hotel
http://www.wikidata.org/entity/Q4688156,Aero India,13.13583333,77.6075,Point(77.6075 13.13583333),17.986,10,air show
http://www.wikidata.org/entity/Q8051448,Yelahanka Air Force Station,13.135833333333,77.6075,Point(77.6075 13.135833333),17.986,9,airport
http://www.wikidata.org/entity/Q111063786,Capital O 76397 The Premium,12.960575773925,77.71715356037,Point(77.71715356 12.960575773),17.991,0,hotel
http://www.wikidata.org/entity/Q111063060,OYO Townhouse 071 Brookfield,12.9610907,77.7173016,Point(77.7173016 12.9610907),17.999,0,hotel
http://www.wikidata.org/entity/Q111063854,OYO 23070 Ocean View Associates,12.9930498,77.7185839,Point(77.7185839 12.9930498),18.003,0,hotel
http://www.wikidata.org/entity/Q111063228,Townhouse 459 Hotel Bali Square,12.950802615577,77.715611290187,Point(77.71561129 12.950802615),18.011,0,hotel
http://www.wikidata.org/entity/Q112003309,Parkwood Suites,12.96584,77.71806,Point(77.71806 12.96584),18.017,0,hotel
http://www.wikidata.org/entity/Q55613932,Hoodi Halt Railway Station,12.9961424,77.718645,Point(77.718645 12.9961424),18.034,2,railway station
http://www.wikidata.org/entity/Q55613932,Hoodi Halt Railway Station,12.9961424,77.718645,Point(77.718645 12.9961424),18.034,2,station located on surface
http://www.wikidata.org/entity/Q65067397,Kundalahalli,12.965601,77.718204,Point(77.718204 12.965601),18.035,2,human settlement
http://www.wikidata.org/entity/Q84014413,Sri Sri Ayurvedic Medical College,12.8289551,77.500311,Point(77.500311 12.8289551),18.06,0,college
http://www.wikidata.org/entity/Q111063653,OYO 13120 Ambrosia,12.949168,77.715772,Point(77.715772 12.949168),18.065,0,hotel
http://www.wikidata.org/entity/Q4832590,Azim Premji University,12.8627,77.6649,Point(77.6649 12.8627),18.085,6,university
http://www.wikidata.org/entity/Q4974507,Brookefield,12.9657,77.7188,Point(77.7188 12.9657),18.098,2,human settlement
http://www.wikidata.org/entity/Q97357085,Sathanur,13.126,77.633,Point(77.633 13.126),18.109,2,former constituency of the Karnataka Legislative Assembly
http://www.wikidata.org/entity/Q1666330,Art of Living foundation,12.825845,77.508759,Point(77.508759 12.825845),18.126,17,organization
http://www.wikidata.org/entity/Q111063826,OYO 23055 Raintree Residency,12.9605755,77.7184909,Point(77.7184909 12.9605755),18.135,0,hotel
http://www.wikidata.org/entity/Q7116995,"P.E.S. Institute of Technology, Bangalore South Campus",12.86173056,77.66451944,Point(77.66451944 12.86173056),18.138,1,engineering school
http://www.wikidata.org/entity/Q65103888,Palette - Kanva Star Resort,13.10432,77.437638,Point(77.437638 13.10432),18.358,0,hotel
http://www.wikidata.org/entity/Q55454375,Novo Nordisk (India),12.980356,77.722254,Point(77.722254 12.980356),18.37,0,business
http://www.wikidata.org/entity/Q111063629,OYO TOWNHOUSE 332 Varthur Main Road,12.955488,77.720358,Point(77.720358 12.955488),18.421,0,hotel
http://www.wikidata.org/entity/Q104843633,Varthur,12.9,77.7,Point(77.7 12.9),18.442,3,electoral unit
http://www.wikidata.org/entity/Q6428772,Konappana Agrahara,12.857400447654,77.664021320534,Point(77.66402132 12.857400447),18.464,5,village in India
http://www.wikidata.org/entity/Q65987645,"State Bank of India, Veerasandra Bengaluru branch",12.8499,77.6545,Point(77.6545 12.8499),18.469,0,State Bank of India branch
http://www.wikidata.org/entity/Q73722502,Industrial Development Bank of India Electronic City Branch branch,12.84985,77.65449,Point(77.65449 12.84985),18.473,0,Industrial Development Bank of India branch
http://www.wikidata.org/entity/Q122181897,Konappana Agrahara metro station,12.85648,77.66361,Point(77.66361 12.85648),18.512,1,metro station
http://www.wikidata.org/entity/Q111063739,OYO 19764 Malnad Grand Inn,12.863027,77.43343,Point(77.43343 12.863027),18.587,0,hotel
http://www.wikidata.org/entity/Q73865023,"Canara Bank, Hesaraghatta, Bangalore Branch",13.134,77.4788,Point(77.4788 13.134),18.588,0,Canara Bank branch
http://www.wikidata.org/entity/Q111063382,OYO Flagship 76791 Hotel Malnad Grand Inn,12.863080591399,77.433284651488,Point(77.433284651 12.863080591),18.594,0,hotel
http://www.wikidata.org/entity/Q111063648,Collection O 28378 Sri Balaji Sarovar,13.091629,77.421929,Point(77.421929 13.091629),18.609,0,hotel
http://www.wikidata.org/entity/Q31291587,Karmelaram railway station,12.907633,77.706014,Point(77.706014 12.907633),18.611,1,railway station
http://www.wikidata.org/entity/Q16884411,Mukthi Natheshwara Temple,13.087222222222,77.418055555556,Point(77.418055555 13.087222222),18.622,1,Hindu temple
http://www.wikidata.org/entity/Q111063609,OYO Flagship 46682 New Andra House,12.850249,77.657385,Point(77.657385 12.850249),18.626,0,hotel
http://www.wikidata.org/entity/Q112683398,Nallurhalli metro station,12.976528,77.724763,Point(77.724763 12.976528),18.654,1,metro station
http://www.wikidata.org/entity/Q111063566,Collection O Chris Hotel Whitefield,12.97727,77.72488,Point(77.72488 12.97727),18.664,0,hotel
http://www.wikidata.org/entity/Q22080336,CMR University,13.118474479334,77.654984564256,Point(77.654984564 13.118474479),18.685,1,university
http://www.wikidata.org/entity/Q55454532,Navitas Life Sciences (India),12.982077,77.725957,Point(77.725957 12.982077),18.769,0,business
http://www.wikidata.org/entity/Q111063495,Silverkey Executive Stays 36863 Electronic City Phase I,12.839762,77.645408,Point(77.645408 12.839762),18.842,0,hotel
http://www.wikidata.org/entity/Q111063261,OYO HOME 84773 Banyan Breeze,12.9065919,77.3975475,Point(77.3975475 12.9065919),18.847,0,hotel
http://www.wikidata.org/entity/Q111402740,The Oterra,12.84984,77.66038,Point(77.66038 12.84984),18.862,0,hotel
http://www.wikidata.org/entity/Q111063366,OYO Flagship 18372 Splenor Inn,12.854355,77.66605,Point(77.66605 12.854355),18.864,0,hotel
http://www.wikidata.org/entity/Q111063366,OYO Flagship 18372 Splenor Inn,12.854355,77.66605,Point(77.6660559 12.8543544),18.864,0,hotel
http://www.wikidata.org/entity/Q111063366,OYO Flagship 18372 Splenor Inn,12.8543544,77.6660559,Point(77.66605 12.854355),18.864,0,hotel
http://www.wikidata.org/entity/Q111063366,OYO Flagship 18372 Splenor Inn,12.8543544,77.6660559,Point(77.6660559 12.8543544),18.864,0,hotel
http://www.wikidata.org/entity/Q111063259,Collection O 30599 Hotel Blue Spring,13.1520868,77.5688007,Point(77.5688007 13.1520868),18.867,0,hotel
http://www.wikidata.org/entity/Q111063048,OYO 19704 Sai Dham Comfort,12.815910126648,77.582984603941,Point(77.582984603 12.815910126),18.88,0,hotel
http://www.wikidata.org/entity/Q84014353,Shrinidhi College of Nursing,12.8171421,77.589893,Point(77.589893 12.8171421),18.891,0,college
http://www.wikidata.org/entity/Q83513025,International Academy of Management and Entrepreneurship,12.8198315,77.5045793,Point(77.5045793 12.8198315),18.892,0,college
http://www.wikidata.org/entity/Q111063506,OYO 78581 Collection O Raj kamal stay inn,13.152343548553,77.568768057972,Point(77.568768057 13.152343548),18.895,0,hotel
http://www.wikidata.org/entity/Q5287736,Dodda Alada Mara,12.9094,77.3956,Point(77.3956 12.9094),18.898,5,remarkable tree
http://www.wikidata.org/entity/Q84014404,Sri Sathya Sai Institute of Medical Sciences Paramedical,12.9812776,77.727205,Point(77.727205 12.9812776),18.905,0,college
http://www.wikidata.org/entity/Q85093944,IFIM College,12.849242,77.6604653,Point(77.6604653 12.849242),18.92,0,college
http://www.wikidata.org/entity/Q84014172,Mahatma Gandhi Professional College of Nursing,12.8577114,77.4343865,Point(77.4343865 12.8577114),18.946,0,college
http://www.wikidata.org/entity/Q18125952,Indian Institute of Horticultural Research,13.1362679,77.4760375,Point(77.4760375 13.1362679),18.946,3,university
http://www.wikidata.org/entity/Q112745606,Sri Sathya Sai Hospital metro station,12.98102,77.72762,Point(77.72762 12.98102),18.95,2,metro station
http://www.wikidata.org/entity/Q73603696,Central Bank Of India Hesaraghatta branch,13.13778,77.47913,Point(77.47913 13.13778),18.953,0,Central Bank of India branch
http://www.wikidata.org/entity/Q111063294,Collection O 79472 Royal Ruby Hotel,12.837388,77.643707,Point(77.643707 12.837388),18.969,0,hotel
http://www.wikidata.org/entity/Q111402680,Bengaluru Marriott Hotel Whitefield,12.97882,77.7281,Point(77.7281 12.97882),19.007,0,hotel
http://www.wikidata.org/entity/Q84014490,Vydehi Institute of Medical Sciences,12.9756455,77.7280015,Point(77.7280015 12.9756455),19.009,0,college
http://www.wikidata.org/entity/Q120126026,Nexus Shantiniketan,12.9895,77.7281,Point(77.7281 12.9895),19.014,0,shopping center
http://www.wikidata.org/entity/Q5321074,Kadugodi,13.00062778,77.72743333,Point(77.72743333 13.00062778),19.028,2,neighborhood
http://www.wikidata.org/entity/Q84014045,Florida College of Nursing,12.8859134,77.6972903,Point(77.6972903 12.8859134),19.033,0,college
http://www.wikidata.org/entity/Q18126022,Institute of Finance and International Management,12.849575,77.662686,Point(77.662686 12.849575),19.04,2,business school
http://www.wikidata.org/entity/Q62078608,Manipal Hospital Whitefield,12.988097129275,77.728645652401,Point(77.728645652 12.988097129),19.068,0,private hospital
http://www.wikidata.org/entity/Q65984499,"State Bank of India, Arasinkunte branch",13.0812,77.4083,Point(77.4083 13.0812),19.071,0,State Bank of India branch
http://www.wikidata.org/entity/Q73529729,Andhra Bank Ananth Nagar branch,12.85304,77.66756,Point(77.66756 12.85304),19.081,0,Andhra Bank branch
http://www.wikidata.org/entity/Q84014495,Vydehi Institute of Pharmacy,12.9761858,77.7286977,Point(77.7286977 12.9761858),19.081,0,college
http://www.wikidata.org/entity/Q7241782,Prestige Shantiniketan,12.994106,77.728755,Point(77.728755 12.994106),19.11,2,human settlement
http://www.wikidata.org/entity/Q7241782,Prestige Shantiniketan,12.994106,77.728755,Point(77.728755 12.994106),19.11,2,architectural structure
http://www.wikidata.org/entity/Q111888485,The Sai Leela Hotel Bangalore,13.154428,77.568022,Point(77.568022 13.154428),19.118,0,hotel
http://www.wikidata.org/entity/Q73527343,Andhra Bank Electronic City - Bangalore branch,12.85253,77.66753,Point(77.66753 12.85253),19.122,0,Andhra Bank branch
http://www.wikidata.org/entity/Q7943917,Vydehi Institute of Medical Sciences and Research Centre,12.9757,77.7291,Point(77.7291 12.9757),19.127,2,hospital
http://www.wikidata.org/entity/Q7943917,Vydehi Institute of Medical Sciences and Research Centre,12.9757,77.7291,Point(77.7291 12.9757),19.127,2,medical school
http://www.wikidata.org/entity/Q11308041,Sri Sathya Sai Institute of Higher Medical Sciences,12.982134880904,77.729307869008,Point(77.729307869 12.98213488),19.132,1,hospital
http://www.wikidata.org/entity/Q111063709,SPOT ON 83044 Hotel Sri Nilaya,12.839548212574,77.650316767395,Point(77.650316767 12.839548212),19.15,0,hotel
http://www.wikidata.org/entity/Q74163221,"ICICI Bank Limited, Neeladari Road branch",12.83911,77.64982,Point(77.64982 12.83911),19.161,0,ICICI Bank branch
http://www.wikidata.org/entity/Q85093928,"G.R. College of Arts, Science and Commerce",12.8833585,77.4085063,Point(77.4085063 12.8833585),19.166,0,college
http://www.wikidata.org/entity/Q85093522,"G.M. College of Education, Nelamangala",13.0820066,77.4077736,Point(77.4077736 13.0820066),19.169,0,college
http://www.wikidata.org/entity/Q1755419,Hunasamaranahalli,13.143,77.619,Point(77.619 13.143),19.17,17,human settlement
http://www.wikidata.org/entity/Q111063790,OYO 84336 Nandi Suite,13.146495549852,77.609422970563,Point(77.60942297 13.146495549),19.174,0,hotel
http://www.wikidata.org/entity/Q84014010,East Point College of Medical Sciences And Research Centre,13.0519908,77.7151898,Point(77.7151898 13.0519908),19.193,0,college
http://www.wikidata.org/entity/Q111402675,Sheraton Grand Bengaluru Whitefield,12.989179,77.7298,Point(77.7298 12.989179),19.197,0,hotel
http://www.wikidata.org/entity/Q84014491,Vydehi Institute of Nursing Sciences   & Research Centre,12.9770026,77.7299552,Point(77.7299552 12.9770026),19.214,0,college
http://www.wikidata.org/entity/Q84014497,Vydehi Institute of Medical Sciences Paramedical,12.9770026,77.7299552,Point(77.7299552 12.9770026),19.214,0,college
http://www.wikidata.org/entity/Q111063376,OYO 8480 A2B Electronic City,12.838972,77.650722,Point(77.650722 12.838972),19.228,0,hotel
http://www.wikidata.org/entity/Q66769472,Corporation Bank Nelamangala branch,13.08797,77.41138,Point(77.41138 13.08797),19.244,0,Corporation Bank branch
http://www.wikidata.org/entity/Q298273,Electronic City,12.85,77.67,Point(77.6602 12.8452),19.258,12,suburb
http://www.wikidata.org/entity/Q298273,Electronic City,12.8452,77.6602,Point(77.6602 12.8452),19.258,12,suburb
http://www.wikidata.org/entity/Q298273,Electronic City,12.85,77.67,Point(77.6602 12.8452),19.258,12,industrial zone
http://www.wikidata.org/entity/Q298273,Electronic City,12.8452,77.6602,Point(77.6602 12.8452),19.258,12,industrial zone
http://www.wikidata.org/entity/Q107519634,Alcon (India),12.9910806,77.7305265,Point(77.7305265 12.9910806),19.284,0,business
http://www.wikidata.org/entity/Q73848641,"Indian Overseas Bank, Arasinagunte Binnamangala branch",13.08047,77.40539,Point(77.40539 13.08047),19.284,0,Indian Overseas Bank branch
http://www.wikidata.org/entity/Q73865289,"Canara Bank, Arasinakunte Branch",13.08047,77.40539,Point(77.40539 13.08047),19.284,0,Canara Bank branch
http://www.wikidata.org/entity/Q111063292,Capital O 73724 Hotel Airo Nest,13.144278,77.619139,Point(77.619139 13.144278),19.308,0,hotel
http://www.wikidata.org/entity/Q111063508,SilverKey Executive Stays 46745 Opposite Vinayaka Apartments,13.144333,77.619139,Point(77.619139 13.144333),19.313,0,hotel
http://www.wikidata.org/entity/Q84014120,Jupiter College of Nursing,13.0825908,77.4061005,Point(77.4061005 13.0825908),19.354,0,college
http://www.wikidata.org/entity/Q111063838,OYO Flagship 13861 Green leaf International Comforts,13.143694,77.621956,Point(77.621956 13.143694),19.364,0,hotel
http://www.wikidata.org/entity/Q111063796,OYO 64729 Galaxy Inn,13.146246,77.6156,Point(77.6156 13.146246),19.373,0,hotel
http://www.wikidata.org/entity/Q62078461,Vydehi Institute of Dental Sciences & Research Centre,12.97534769486,77.731406999816,Point(77.731406999 12.975347694),19.379,0,private hospital
http://www.wikidata.org/entity/Q111861959,Ramada by Wyndham Bengaluru Yelahanka,13.1571,77.5662,Point(77.5662 13.1571),19.399,0,hotel
http://www.wikidata.org/entity/Q84014157,Krishnadevarayan College of Dental Sciences,13.1496863,77.606165,Point(77.606165 13.1496863),19.403,0,college
http://www.wikidata.org/entity/Q15274366,Sai Vidya Institute of Technology,13.1575,77.56083333,Point(77.56083333 13.1575),19.408,1,engineering school
http://www.wikidata.org/entity/Q111861982,Holiday Inn Express Bengaluru Whitefield Itpl,12.98644,77.732025,Point(77.732025 12.98644),19.429,0,hotel
http://www.wikidata.org/entity/Q4699850,"Ajjanahalli, Bangalore South",12.917222222222,77.386666666667,Point(77.386666666 12.917222222),19.43,6,village in India
http://www.wikidata.org/entity/Q62078428,Cloudnine Hospital - Whitefield,12.988006683334,77.732156222756,Point(77.732156222 12.988006683),19.448,0,private hospital
http://www.wikidata.org/entity/Q111063657,OYO 48879 GN Comforts,13.143375437912,77.624883390963,Point(77.62488339 13.143375437),19.456,0,hotel
http://www.wikidata.org/entity/Q1666651,"International Institute of Information Technology, Bangalore",12.844722222222,77.663055555556,Point(77.663055555 12.844722222),19.488,6,engineering school
http://www.wikidata.org/entity/Q298273,Electronic City,12.85,77.67,Point(77.67 12.85),19.51,12,suburb
http://www.wikidata.org/entity/Q298273,Electronic City,12.8452,77.6602,Point(77.67 12.85),19.51,12,suburb
http://www.wikidata.org/entity/Q298273,Electronic City,12.85,77.67,Point(77.67 12.85),19.51,12,industrial zone
http://www.wikidata.org/entity/Q298273,Electronic City,12.8452,77.6602,Point(77.67 12.85),19.51,12,industrial zone
http://www.wikidata.org/entity/Q85093954,ISBR College,12.8432682,77.6618992,Point(77.6618992 12.8432682),19.54,0,college
http://www.wikidata.org/entity/Q111402674,"Aloft Bengaluru, Whitefield",12.99019,77.73294,Point(77.73294 12.99019),19.541,0,hotel
http://www.wikidata.org/entity/Q111862011,Zone by The Park Electronic City,12.84532,77.66492,Point(77.66492 12.84532),19.561,0,hotel
http://www.wikidata.org/entity/Q111402676,The Den Bengaluru,12.987885,77.73335,Point(77.73335 12.987885),19.577,0,hotel
http://www.wikidata.org/entity/Q65984377,"State Bank of India, Electronic City, Bangalore branch",12.8453,77.6653,Point(77.6653 12.8453),19.588,0,State Bank of India branch
http://www.wikidata.org/entity/Q74154513,"ICICI Bank Limited, Bangalore - Electronic City branch",12.8435,77.663,Point(77.663 12.8435),19.592,0,ICICI Bank branch
http://www.wikidata.org/entity/Q34936550,Yellamallappchetti Lake,13.023055555556,77.728888888889,Point(77.728888888 13.023055555),19.594,1,reservoir
http://www.wikidata.org/entity/Q16256415,Candor International School,12.820198,77.621627,Point(77.621627 12.820198),19.595,3,school
http://www.wikidata.org/entity/Q111063831,SPOT ON 63456 Balaji Residency,12.855835,77.678036,Point(77.678036 12.855835),19.615,0,hotel
http://www.wikidata.org/entity/Q7528280,Sir M. Visvesvaraya Institute of Technology,13.15111667,77.60810833,Point(77.60810833 13.15111667),19.618,1,engineering school
http://www.wikidata.org/entity/Q111402741,Lemon Tree Hotel Electronics City,12.84075,77.65966,Point(77.65966 12.84075),19.62,0,hotel
http://www.wikidata.org/entity/Q111063484,Capital O 43639 Hotel Sri Alok Park,12.987963,77.734044,Point(77.734044 12.987963),19.652,0,hotel
http://www.wikidata.org/entity/Q84014238,N S V K Sri Venkateshwara Dental College & Hospital,12.8090936,77.5864808,Point(77.5864808 12.8090936),19.694,0,college
http://www.wikidata.org/entity/Q73857063,"Canara Bank, Nelamangala Branch",13.08784,77.40606,Point(77.40606 13.08784),19.697,0,Canara Bank branch
http://www.wikidata.org/entity/Q111063256,OYO 10242 Hotel Shelton Suites,13.147864,77.619639,Point(77.619639 13.147864),19.698,0,hotel
http://www.wikidata.org/entity/Q34889795,Hesaghatta Tank,13.148888888889,77.488333333333,Point(77.488333333 13.148888888),19.706,1,reservoir
http://www.wikidata.org/entity/Q111862014,Golden Tulip Hotel Bangalore Electronic City,12.83969,77.65953,Point(77.65953 12.83969),19.707,0,hotel
http://www.wikidata.org/entity/Q111063691,OYO 19749 New Shelton Suites,13.147938138906,77.619672864675,Point(77.619672864 13.147938138),19.707,0,hotel
http://www.wikidata.org/entity/Q111402742,"Svenska Design Hotel, Electronic City, Bangalore",12.839308,77.659225,Point(77.659225 12.839308),19.722,0,hotel
http://www.wikidata.org/entity/Q111063081,OYO 14143 J S S Comfort,13.148135010606,77.619579993188,Point(77.619579993 13.14813501),19.724,0,hotel
http://www.wikidata.org/entity/Q5745519,Hesaraghatta Lake,13.15,77.49,Point(77.49 13.15),19.759,4,lake
http://www.wikidata.org/entity/Q116259963,"First Piped Water Supply System For Bengaluru Hesarghatta Lake, Syphon, Brick Aqueduct And Pumping Stations",13.15,77.49,Point(77.49 13.15),19.759,0,reservoir
http://www.wikidata.org/entity/Q7796940,Thottikallu,12.806,77.538,Point(77.538 12.806),19.76,3,waterfall
http://www.wikidata.org/entity/Q84014229,New Royal College of Nursing,13.0753885,77.3964138,Point(77.3964138 13.0753885),19.798,0,college
http://www.wikidata.org/entity/Q84014303,Royal College of Nursing,13.0753885,77.3964138,Point(77.3964138 13.0753885),19.798,0,college
http://www.wikidata.org/entity/Q64143493,Foundation for Neglected Disease Research,13.152929,77.607899,Point(77.607899 13.152929),19.803,0,nonprofit organization
http://www.wikidata.org/entity/Q111063601,OYO 79377 Mmr Hotel,12.84937,77.673942,Point(77.673942 12.84937),19.844,0,hotel
http://www.wikidata.org/entity/Q111063825,OYO 65533 Elite Suites,12.849374,77.673972,Point(77.673972 12.849374),19.845,0,hotel
http://www.wikidata.org/entity/Q65984565,"State Bank of India, Nelamangala branch",13.0979,77.4124,Point(77.4124 13.0979),19.847,0,State Bank of India branch
http://www.wikidata.org/entity/Q111063422,OYO Flagship 83590 Cn Sai Comforts,12.969550364753,77.735409680754,Point(77.73540968 12.969550364),19.851,0,hotel
http://www.wikidata.org/entity/Q111063318,Capital O 29584 Fortune Gateway,13.153486073073,77.607973404229,Point(77.607973404 13.153486073),19.864,0,hotel
http://www.wikidata.org/entity/Q26794637,Central cafeteria,12.8524,77.67791,Point(77.67791 12.8524),19.883,1,park
http://www.wikidata.org/entity/Q120776105,Electronic City metro station,12.84649,77.67112,Point(77.67112 12.84649),19.886,1,metro station
http://www.wikidata.org/entity/Q84014161,Krupanidhi College of Physiotherapy,12.9139682,77.7223695,Point(77.7223695 12.9139682),19.926,0,college
http://www.wikidata.org/entity/Q84014159,Krupanidhi College of Nursing,12.9137361,77.7223264,Point(77.7223264 12.9137361),19.932,0,college
http://www.wikidata.org/entity/Q30296231,Institute of Bioinformatics,12.986054,77.736726,Point(77.736726 12.986054),19.938,0,nonprofit organization
