ao_link,lat,lon,itemLabel,ao_description
https://www.atlasobscura.com/places/pont-julien,43.862072,5.306482,"
Pont Julien
","
From carts to cars, this leftover Roman bridge in France has managed to survive for centuries.
"
https://www.atlasobscura.com/places/wall-of-the-drunken-boat-rimbaud,48.849688,2.333984,"
Wall of The Drunken Boat
","
A poem by Arthur Rimbaud is inscribed on the wall of a street that, while it is only one block long, plays a key role in multiple novels.
"
https://www.atlasobscura.com/places/chateau-de-machecoul,46.991298,-1.814175,"
Château de Machecoul
","
The ruins of a medieval castle linked to the murderous French lord that inspired the famous legend of Bluebeard.
"
https://www.atlasobscura.com/places/chateau-dabbadie,43.377355,-1.749573,"
Château d'Abbadie
","
The eclectic observatory castle of a 19th-century astronomer and explorer.
"
https://www.atlasobscura.com/places/cairn-de-gavrinis,47.57185,-2.898619,"
Cairn de Gavrinis
","
One of the great treasures of Neolithic art lies within this carefully constructed pile of rocks.
"
https://www.atlasobscura.com/places/gnomon-of-saint-sulpice,48.85101,2.335009,"
Gnomon of Saint-Sulpice
","
This 18th-century sundial was designed to calculate the date of Easter each year.
"
https://www.atlasobscura.com/places/promenade-des-petits-ponts,48.705449,2.038173,"
Promenade des Petits Ponts 
","
A total of 22 tiny bridges cross this canal of the Yvette River, forming a unique trail.
"
https://www.atlasobscura.com/places/chateau-musee-vodou,48.580411,7.72867,"
Château Musée Vodou
","
This fascinating museum in an old water tower holds the world's largest collection of Vodou artifacts from western and central Africa.
"
https://www.atlasobscura.com/places/france-miniature-park,48.770906,1.962028,"
France Miniature Park
","
France's Lilliputian park displays over 100 of the country's monuments for visitor perusal.
"
https://www.atlasobscura.com/places/le-puits-d-enfer,46.472092,-1.74689,"
Le Puits d'Enfer (The Well of Hell)
","
This crack in France's seaside cliffs once hid a sinister secret.
"
https://www.atlasobscura.com/places/bordeaux-statue-of-liberty,44.855496,-0.571508,"
Bordeaux Statue of Liberty
","
Lady Liberty's original designer installed a little clone in this French fountain.
"
https://www.atlasobscura.com/places/grand-be-island,48.652201,-2.033126,"
Grand Bé
","
On this romantic tidal island reachable only at low tide the tomb of a famous French writer overlooks the sea.
"
https://www.atlasobscura.com/places/trench-bayonets,49.194722,5.433611,"
Trench of Bayonets 
","
Site of one of World War I's most horrific scenes.
"
https://www.atlasobscura.com/places/capbreton-blockhouses,43.643616,-1.446861,"
Capbreton Blockhouses
","
Abandoned blockhouses from Nazi Germany's Atlantic Wall erode into the sea on a French beach.
"
https://www.atlasobscura.com/places/maison-de-celle-qui-peint,43.32804,5.597723,"
Maison de celle-qui-peint
","
Artist Danielle Jacqui decorates nearly every inch of her home inside and out with her work.
"
https://www.atlasobscura.com/places/chez-aline-paris,48.857149,2.378496,"
Chez Aline
","
Grab a life-changing ham sandwich at this former horse butchershop.
"
https://www.atlasobscura.com/places/musee-d-anatomie-de-montpellier,43.613147,3.873615,"
Musée d’Anatomie de Montpellier
","
This French anatomy museum greets guests with a skinless man, mid-shovel.
"
https://www.atlasobscura.com/places/bouillon-chartier-paris,48.871945,2.343064,"
Bouillon Chartier
","
For more than a century, Parisians have come for affordable dishes in a grand converted train station.
"
https://www.atlasobscura.com/places/le-village-des-automates,43.606419,5.336889,"
Le Village des Automates 
","
An often-shuddersome journey into a low-tech, robotic themepark.
"
https://www.atlasobscura.com/places/saint-pierre-miquelon,46.778734,-56.174038,"
Saint Pierre and Miquelon
","
These colorful French islands spent a stint bootlegging booze during American Prohibition.
"
https://www.atlasobscura.com/places/notredame-de-la-gardes-nautical-exvoto,43.284028,5.371111,"
Notre-Dame de la Garde's Nautical Ex-Voto
","
Sky ships, planes, and portraits left as unique tokens of hope and thankfulness.
"
https://www.atlasobscura.com/places/rove-tunnel,43.359642,5.293919,"
Rove Tunnel
","
Longest canal tunnel in the world, abandoned in the 1960s.
"
https://www.atlasobscura.com/places/le-telescaphe,43.211341,5.350502,"
Le Téléscaphe
","
For a brief time in 1960s France, families could climb into a tiny submarine and be pulled along an underwater journey.
"
https://www.atlasobscura.com/places/gorges-du-fier,45.896548,6.043398,"
Gorges du Fier
","
A suspended footbridge allows for traversing this gorge carved through the French Alps.
"
https://www.atlasobscura.com/places/villa-cheminee,47.281572,-1.896419,"
Villa Cheminée
","
This tiny hotel perched atop a 50-foot tower really puts things into perspective.
"
https://www.atlasobscura.com/places/oyster-vending-machine,46.198227,-1.493221,"
Oyster Vending Machine
","
For those late-night mollusk cravings.
"
https://www.atlasobscura.com/places/unite-dhabitation-and-the-radiant-city,43.261323,5.396261,"
Unite d'Habitation and the Radiant City
","
What if all public housing projects had been designed by ""the Pygmalion of modern architecture,"" not only their prototype?
"
https://www.atlasobscura.com/places/lile-penotte-seashell-art,46.495309,-1.783594,"
L'île Penotte Seashell Art
","
Wall after wall of this French seaside neighborhood is intricately decorated with seashells and corals.
"
https://www.atlasobscura.com/places/fontevraud-abbey,47.181071,0.052281,"
Fontevraud Abbey
","
Guests can stay at a hotel in the former French abbey where lie the tombs of King Henry II and King Richard the Lionheart.
"
https://www.atlasobscura.com/places/monnaie-de-paris-paris-mint,48.856678,2.339057,"
Monnaie de Paris (Paris Mint)
","
The oldest continuously operating mint in the world that has been making coins since the 9th-century.
"
https://www.atlasobscura.com/places/angovilleauplain-church,49.349357,-1.253305,"
Angoville-au-Plain Church
","
Bloodstains can still be seen in this medieval church where two medics saved lives on D-Day.
"
https://www.atlasobscura.com/places/gorges-de-toull-goulig,48.33335,-3.242528,"
Gorges de Toull Goulig
","
A granite rock formation littered with various species of moss, lichen, and fern.
"
https://www.atlasobscura.com/places/strasbourg-cathedrals-antique-graffiti,48.582021,7.750333,"
Strasbourg Cathedral's Antique Graffiti
","
Visitors dating back to the 1600s carved their marks in the stones of the iconic tower.
"
https://www.atlasobscura.com/places/falling-car,44.835075,-0.572282,"
Falling Car of Bordeaux
","
This Bordeaux parking garage has 712 indoor spaces, and one outdoor.
"
https://www.atlasobscura.com/places/fort-of-ratonneau,43.282984,5.310882,"
Fort of Ratonneau
","
A crumbling island fortress that seems to be covered in a field of stone crosses but is simply incomplete.
"
https://www.atlasobscura.com/places/argentiniere-glacier,45.948037,6.991216,"
Argentière Glacier
","
Trek up this glacier before it disappears.
"
https://www.atlasobscura.com/places/joan-of-arc-statue-reims,49.253688,4.032496,"
Joan of Arc Statue
","
An image of the legendary saint stands in the shadow of a cathedral she liberated.
"
https://www.atlasobscura.com/places/nantes-natural-history-museum,47.212333,-1.56463,"
Nantes' Natural History Museum
","
Home to the ""Rat King"" of Nantes and other wonders of the natural world.
"
https://www.atlasobscura.com/places/le-village-d-art-preludien,48.356435,2.55079,"
Le Village d'Art Préludien
","
A village of art and exotic creations.
"
https://www.atlasobscura.com/places/mas-des-tourelles,43.793997,4.585147,"
Mas des Tourelles
","
A winery built on the site of a Gallo-Roman estate uses historical tools to recreate ancient vintages.
"
https://www.atlasobscura.com/places/french-time-capsule-mantin,46.568059,3.334417,"
Mantin House
","
French Time Capsule-19th Century home revealed to the public.
"
https://www.atlasobscura.com/places/tamie-abbey-cheese,45.686816,6.304264,"
Tamié Abbey
","
At this monastery, monks make raw-milk cheese and use excess whey to create methane that powers their hot-water system.
"
https://www.atlasobscura.com/places/bavay-ancient-forum,50.298971,3.791604,"
Bavay Ancient Forum
","
These ruins reveal the remarkably intact layout of a Roman marketplace.
"
https://www.atlasobscura.com/places/roc-aux-sorciers,46.691,0.88993,"
Roc-aux-Sorciers Ancient Artwork
","
Exquisite examples prehistoric bas-relief carvings.
"
https://www.atlasobscura.com/places/celles,43.661506,3.341121,"
Celles
","
Half a century after it was abandoned, this ghost town is coming back to life.
"
https://www.atlasobscura.com/places/treguennec-pebble-crusher,47.876167,-4.351237,"
Treguennec Pebble Crusher
","
The haunting concrete remains of a Nazi pebble crusher can still be found in this small French commune.
"
https://www.atlasobscura.com/places/invader-ground-zero,48.851701,2.37776,"
Invader Ground Zero
","
A tribute shrine where the Space Invasion street art movement started.
"
https://www.atlasobscura.com/places/fort-louvois,45.857088,-1.174099,"
Fort Louvois
","
A castle-like sea fort from the 17th century is now a museum to oyster farming.
"
https://www.atlasobscura.com/places/lumiere-villa,45.745211,4.869649,"
Lumière Villa
","
Antique cinematography artifacts fill this museum dedicated to the inventors of the moving picture.
"
https://www.atlasobscura.com/places/underground-sculptures-sonores,47.123256,1.000752,"
Underground Sound Sculptures
","
Artist and musician Will Menter creates musical sculptures.
"
https://www.atlasobscura.com/places/la-maison-a-vaisselle-cassee,49.217838,1.165171,"
La Maison à Vaisselle Cassée
","
A former milk-delivery driver and his wife turn their home into a glimmering mosaic.
"
https://www.atlasobscura.com/places/notre-dame-du-raincy,48.895587,2.513983,"
Notre Dame du Raincy
","
1920's reinforced concrete church by architect Auguste Perret changes the face of modern design.
"
https://www.atlasobscura.com/places/statue-of-liberty-colmar,48.10836,7.363652,"
Statue of Liberty, Colmar
","
A copy of the Statue of Liberty greets visitors to the birthplace of Auguste Bartholdi.
"
https://www.atlasobscura.com/places/pont-de-gau-ornithological-park,43.487568,4.406698,"
Pont de Gau Ornithological Park
","
Thousands of flamingos and other bird species flourish in these Camargue wetlands.
"
https://www.atlasobscura.com/places/filitosa,41.74508,8.870167,"
Filitosa
","
This Corsican Neolithic site is full of pre-Roman megalithic structures that may or may not be penises.
"
https://www.atlasobscura.com/places/the-school-where-germany-surrendered-reims-france,49.262398,4.026808,"
The School Where Germany Surrendered 
","
This small red school was where Germany signed their surrender during WWII.
"
https://www.atlasobscura.com/places/odeillo-solar-furnace,42.50431,2.039253,"
Odeillo Solar Furnace
","
The world's largest solar furnace uses 10,000 mirrors to concentrate the sun's rays to generate power.
"
https://www.atlasobscura.com/places/le-corbusier-s-studio-apartment,48.843398,2.251437,"
Le Corbusier's Studio-Apartment
","
Experience architect Le Corbusier's modernist design for living in the home he designed for himself.
"
https://www.atlasobscura.com/places/debauve-gallais,48.855446,2.330832,"
Debauve & Gallais
","
Marie Antoinette and Napoleon Bonaparte were fans of this 200-year-old French chocolatier.
"
https://www.atlasobscura.com/places/lille-natural-history-museum,50.626598,3.066617,"
Lille Natural History Museum
","
An astounding collection of taxidermy, fossils, skeletons, and even a few strange live beasts.
"
https://www.atlasobscura.com/places/fontaine-de-vaucluse,43.922443,5.126884,"
Fontaine de Vaucluse
","
Even France's favorite aquatic son Jacques Cousteau, couldn't get to the bottom of it.
"
https://www.atlasobscura.com/places/auberge-ravoux,49.070782,2.171568,"
Auberge Ravoux
","
The room where Vincent van Gogh died.
"
https://www.atlasobscura.com/places/the-hallucinations-of-pont-saint-esprit-pont-saint-esprit-france,44.2575,4.6492,"
The Hallucinations of Pont-Saint-Esprit
","
A small town hallucinates en masse - Bad bread, or CIA science project?
"
https://www.atlasobscura.com/places/cathar-castles,43.007173,2.626868,"
Cathar Castles 
","
The site of the first medieval crusade that pitted Christians against Christians.
"
https://www.atlasobscura.com/places/the-wall-of-philip-ii-augustus,48.845927,2.350056,"
The Wall of Philip II Augustus
","
The remains of the medieval wall that once surrounded Paris with ties to the construction of the Louvre.
"
https://www.atlasobscura.com/places/the-liberty-tree,49.27585,-0.703029,"
The Liberty Tree
","
This symbol of the French Revolution still stands where it was first planted during the 18th-century.
"
https://www.atlasobscura.com/places/angouleme,45.652613,0.151234,"
Galarie D'Art Park
","
A tiny, forgotten park of surrealist sculptures in Angouleme.
"
https://www.atlasobscura.com/places/les-grottes-petrifiantes,47.3458,0.5314,"
Les Grottes Pétrifiantes
","
Limestone grottoes turns everyday objects into stone.
"
https://www.atlasobscura.com/places/marie-jeanne-valet-vs-the-beast-of-gevaudan,44.995289,3.401759,"
Marie-Jeanne Valet vs. the Beast of Gevaudan
","
Memorializing the bravery of one young woman facing the monster of her age.
"
https://www.atlasobscura.com/places/monument-to-carrier-pigeons,50.638186,3.050994,"
Monument to Carrier Pigeons
","
This statue honors the thousands of Allied avians that served and died for France during World War I.
"
https://www.atlasobscura.com/places/national-botanical-conservatory-of-brest,48.402916,-4.44831,"
National Botanical Conservatory of Brest
","
Admire endangered plants in a verdant garden that looks straight out of a Monet painting.
"
https://www.atlasobscura.com/places/felicette-space-cat-memorial,48.522916,7.736976,"
Memorial to Félicette, the First Cat in Space
","
The little tuxedo cat survived the trip, then languished in obscurity.
"
https://www.atlasobscura.com/places/le-jardin-des-vestiges,43.297738,5.374815,"
Le Jardin des Vestiges
","
This garden houses the remains of the ancient Greek port of Marseille.
"
https://www.atlasobscura.com/places/basilica-of-st-pius-x,43.097375,-0.054618,"
Basilica of St. Pius X
","
Beneath the city of Lourdes, France is a massive, concrete church.
"
https://www.atlasobscura.com/places/mini-paris,44.012399,1.547039,"
Mini-Paris
","
This miniature Paris, built out of trash, is one man's two decade labor of love.
"
https://www.atlasobscura.com/places/camp-des-milles,43.503908,5.381579,"
Camp des Milles
","
Now a memorial, this factory was once used as a concentration camp for artists by the Vichy government.
"
https://www.atlasobscura.com/places/tarasque-pascal-demaumont,43.806044,4.65752,"
Tarasque 
","
Sculpture of a legendary French dragon.
"
https://www.atlasobscura.com/places/ouvrage-la-ferte,49.58409,5.233655,"
 Ouvrage La Ferté
","
This striking fort on the Maginot Line looks just as it did after being destroyed in the Fall of France.
"
https://www.atlasobscura.com/places/club-47,44.312171,0.71735,"
Club 47 
","
An abandoned nightclub has become a vibrant work of art.
"
https://www.atlasobscura.com/places/phare-de-gatteville,49.6965,-1.265898,"
Phare de Gatteville
","
A beautiful lighthouse with as many steps as days in the year, as many windows as weeks, and as many levels as months.
"
https://www.atlasobscura.com/places/private-john-steele-monument,49.408788,-1.316353,"
Private John Steele Monument
","
An effigy of a trapped paratrooper dangles from a Normandy church to commemorate one remarkable D-Day event.
"
https://www.atlasobscura.com/places/chateau-de-savigny-les-beaune,47.062467,4.818759,"
Château de Savigny-lès-Beaune
","
This French chateau is home to the world’s largest private collection of fighter jets.
"
https://www.atlasobscura.com/places/eglise-du-bon-pasteur,45.771463,4.829828,"
Église du Bon-Pasteur
","
This abandoned church in central Lyon is missing its front stairs.
"
https://www.atlasobscura.com/places/abbaye-de-cluny-cluny-abbey,46.434132,4.659276,"
Abbaye de Cluny (Cluny Abbey)
","
One of the most powerful religious centers in the Middle Ages, dubbed the founder of Western monasticism.
"
https://www.atlasobscura.com/places/tomb-henry-bataille,43.177198,2.648834,"
Tomb of Henry Bataille
","
The haunting cadaver tomb of a famous French poet, playwright, and filmmaker.
"
https://www.atlasobscura.com/places/la-maison-dadam-adams-house,47.47058,-0.553311,"
La Maison d'Adam (Adam's House)
","
A medieval house adorned with enigmatic carvings, including one of a man displaying his masculine attributes.
"
https://www.atlasobscura.com/places/pyramid-mausoleum-at-abandoned-la-boulaye-cemetery,46.739187,4.13831,"
Pyramid Mausoleum at Abandoned La Boulaye Cemetery
","
The ruins of an abandoned cemetery are among the last remnants of the old village of La Boulaye before a wealthy landowner had it relocated.
"
https://www.atlasobscura.com/places/chateau-de-salses,42.839626,2.918212,"
Château de Salses
","
This castle-fortress is a living example of the transition from medieval defenses to modern fortifications.
"
https://www.atlasobscura.com/places/solar-house,48.632289,7.399828,"
Heliodome
","
One man's stunning attempt at eco-friendly living.
"
https://www.atlasobscura.com/places/chapelle-kermaria-iskuit,48.692096,-2.927032,"
Dance of Death at Chapelle Kermaria an Iskuit
","
Medieval Danse Macabre Fresco in Northern Brittany.
"
https://www.atlasobscura.com/places/maison-bonaparte,41.918076,8.738943,"
Maison Bonaparte
","
Napoleon's childhood home is now open for people to explore the beginnings of France's short general.
"
https://www.atlasobscura.com/places/bugarach,42.875327,2.3503,"
Bugarach
","
Small French town or alien garage?
"
https://www.atlasobscura.com/places/la-coupole,50.705197,2.243659,"
La Coupole
","
This bunker in northern France was built by Nazi German forces with the intention of launching up to 50 V2 rockets at London each day.
"
https://www.atlasobscura.com/places/alligator-bay,48.600269,-1.512738,"
Alligator Bay
","
Europe's largest community of crocodiles and alligators.
"
https://www.atlasobscura.com/places/e-dehillerin-paris,48.863873,2.342797,"
E. Dehillerin
","
Shop at the 200-year-old store where Julia Child stocked up on copper cookware.
"
https://www.atlasobscura.com/places/la-villa-santosospir,43.67654,7.326781,"
La Villa Santo-Sospir
","
Nearly every wall in this French villa has been ""tattooed"" by artist Jean Cocteau and other famous painters.
"
https://www.atlasobscura.com/places/the-grave-of-albert-camus-lourmarin-france,43.763477,5.362582,"
The Grave of Albert Camus
","
The Nobel-Prize-winning author of The Stranger is buried beneath a simple gravestone in a sleepy French village.
"
https://www.atlasobscura.com/places/monument-arthur-rimbaud,43.255556,5.375,"
Monument Arthur Rimbaud
","
""Drunken ship"" sculpture memorializing the French poet in the city where he died.
"
https://www.atlasobscura.com/places/loyasse-cemetery,45.761567,4.812451,"
Loyasse Cemetery 
","
The first modern cemetery of Lyon is complete with more than 200 chapels and monuments.
"
https://www.atlasobscura.com/places/phallic-balconies-of-place-d-albertas,43.527402,5.447353,"
Phallic Balconies of Place d'Albertas
","
Balconies that have a most unusual accent.
"
https://www.atlasobscura.com/places/musee-du-compagnonnage,47.396256,0.68686,"
Musee du Compagnonnage
","
This museum preserves over-the-top masterpieces that once qualified artisans for membership into a medieval guild.
"
https://www.atlasobscura.com/places/la-basilique-sainte-mariemadeleine,47.466352,3.747595,"
La Basilique Sainte-Marie-Madeleine
","
This church sits upon a peaceful hill and a long, turbulent history.
"
https://www.atlasobscura.com/places/ile-sainte-marguerite,43.519925,7.0485,"
Île Sainte-Marguerite
","
A fortress on this island housed the mysterious prisoner known as the ""Man in the Iron Mask"" for more than a decade.
"
https://www.atlasobscura.com/places/taize-community,46.515846,4.679245,"
Taizé Community
","
A Christian retreat founded to welcome refugees fleeing from the Nazis during World War II.
"
https://www.atlasobscura.com/places/francois-hennebiques-concrete-manor,48.780454,2.316374,"
Francois Hennebique's Concrete Manor
","
The man who introduced reinforced concrete to the world demonstrated its genius by using it to build his own house.
"
https://www.atlasobscura.com/places/lantiquaille,45.760064,4.823019,"
L'Antiquaille Espace Culturel du Christianisme à Lyon (ECCLY)
","
Inside this museum, Christians were imprisoned when the Romans controlled Gaul.
"
https://www.atlasobscura.com/places/mosque-missiri-of-frejus,43.458148,6.726696,"
Missiri Mosque
","
This mosque was based on Sub-Saharan Islamic architecture and created for the Senegalese Tirailleurs.
"
https://www.atlasobscura.com/places/palais-de-lile,45.89856,6.127398,"
Palais de l’Île 
","
A fortified palace in the shape of a ship on the Thiou river.
"
https://www.atlasobscura.com/places/fontaine-de-diane,48.402096,2.699496,"
Fontaine de Diane (Fountain of Diana)
","
Peeing dogs guard the Roman hunting goddess atop a fountain at France’s Château de Fontainebleau.
"
https://www.atlasobscura.com/places/barrage-de-malpasset-malpasset-dam,43.512143,6.756682,"
Barrage de Malpasset (Malpasset Dam)
","
The ruins stand as a somber reminder of France’s worst civil catastrophe of the 20th century.
"
https://www.atlasobscura.com/places/mont-aigoual-weather-station,44.121231,3.556092,"
Mont Aigoual Weather Station
","
France's highest manned weather station is the only one still inhabited by meteorologists.
"
https://www.atlasobscura.com/places/y-france,49.804392,2.992935,"
Y, France
","
This small commune with an even smaller name appears to have an unlikely amount of dead ancestors.
"
https://www.atlasobscura.com/places/temple-de-lanleff,48.694987,-3.045858,"
Temple de Lanleff
","
The precise origins of this pink sandstone temple are unknown.
"
https://www.atlasobscura.com/places/inverted-boat-houses,50.670796,1.574934,"
Inverted Boat Houses
","
These rustic holiday homes are made from discarded fishing boat hulls.
"
https://www.atlasobscura.com/places/small-cannon-of-the-palais-royal,48.863757,2.337126,"
Small Cannon of the Palais Royal
","
This small, ingenious cannon once helped regulate Parisian life.
"
https://www.atlasobscura.com/places/oise-aisne-american-cemetery-plot-e,49.200278,3.550556,"
Oise Aisne American Cemetery, Plot E
","
This secret cemetery where no flag is allowed to fly holds the bodies of American soldiers convicted of heinous crimes during WWII.
"
https://www.atlasobscura.com/places/the-chateau-de-lacoste,43.832289,5.271783,"
Château de Lacoste 
","
The castle where the Marquis de Sade lived out his darkest fantasies.
"
https://www.atlasobscura.com/places/standing-stones-house,48.86189,2.112527,"
The Standing Stones House
","
One of the last realized projects of an influential, self-taught, French Modernist architect Jacques Couëlle.
"
https://www.atlasobscura.com/places/cala-longas-resort-ruins,41.591369,9.278311,"
Cala Longa's Resort Ruins
","
A resort destroyed by a mysterious bombing offers visitors only its remains and the riddle behind it's demise.
"
https://www.atlasobscura.com/places/the-desert-de-retz-chambourcy-france,48.905436,2.039499,"
The Désert de Retz
","
Shattered columns and Egyptian pyramids outside of Paris.
"
https://www.atlasobscura.com/places/les-lapidiales,45.830661,-0.688533,"
Les Lapidiales
","
A quarry cum sculpture park where the works of art are chiseled into the very walls.
"
https://www.atlasobscura.com/places/birthplace-joan-of-arc,48.442098,5.674473,"
Birthplace of Joan of Arc
","
The woman who helped save 15th-century France was born in this humble home.
"
https://www.atlasobscura.com/places/mandarom,43.894433,6.510595,"
Mandarom
","
Buddha and Jesus tower over this French mountainside headquarters of the Aumism religious cult.
"
https://www.atlasobscura.com/places/gouville-sur-mer-beach-huts-cabins,49.099288,-1.609611,"
Gouville-sur-Mer Beach Huts
","
Rows of multicolored bathing huts paint the sand dunes with pops of color.
"
https://www.atlasobscura.com/places/notre-dame-des-anges,42.527677,3.086422,"
Notre-Dame-des-Anges
","
Immortalized by artists, this church incorporates a medieval lighthouse into its shoreside structure.
"
https://www.atlasobscura.com/places/romagne-1418,49.332096,5.083496,"
Romagne 14-18 
","
A unique museum tells the story of the day-to-day life of World War I soldiers.
"
https://www.atlasobscura.com/places/daniel-monnier-s-le-lot,44.476551,1.645702,"
Daniel Monnier’s Le Lot
","
The beautiful bas-relief lines a sliver of a 19th-century walking path between two charming French villages.
"
https://www.atlasobscura.com/places/grave-of-philibert-aspairt,48.843729,2.339369,"
Grave of Philibert Aspairt
","
The tombstone of an unfortunate explorer who disappeared in the Paris Catacombs.
"
https://www.atlasobscura.com/places/eglise-notre-dame-de-vals,43.095811,1.761079,"
Église Notre-Dame de Vals (Church of Our Lady of Vals)
","
A medieval church built into an ancient cave.
"
https://www.atlasobscura.com/places/murals-of-angouleme,45.647878,0.143344,"
Murals of Angoulême
","
The vibrant buildings in the “capital of the comic strip” celebrate the art form that made it famous.
"
https://www.atlasobscura.com/places/quelfenec-neolithic-site,48.2576,-3.053,"
Quelfénec Neolithic Site
","
This stone quarry was used to make axes and other tools more than 6,000 years ago.
"
https://www.atlasobscura.com/places/site-of-victor-hugos-conception,48.512508,7.164243,"
Site of Victor Hugo's Conception 
","
A sandstone block marks the alleged spot where the legendary writer was conceived.
"
https://www.atlasobscura.com/places/pont-aqueduc-dansignan,42.765,2.514722,"
Pont-Aqueduc d'Ansignan
","
A functioning Roman-era aqueduct and bridge in rural southwest France.
"
https://www.atlasobscura.com/places/carbonniere-tower,43.592048,4.20943,"
Carbonniere Tower
","
This historic stone gate tower is now just a lonely relic in the middle of a swamp.
"
https://www.atlasobscura.com/places/gold-20-stater-of-eucratides-i,48.856614,2.352222,"
Gold 20-stater of Eucratides I
","
The heaviest gold coin ever minted.
"
https://www.atlasobscura.com/places/maison-de-la-colombe,48.854687,2.350435,"
Maison de la Colombe
","
The site where two doves fell in love.
"
https://www.atlasobscura.com/places/la-boheme,45.260617,-0.017609,"
La Bohème
","
The bizarre home and sculpture garden of an eccentric artist.
"
https://www.atlasobscura.com/places/our-lady-of-the-grapes,46.108184,4.654945,"
Our Lady of the Grapes
","
A gothic church dedicated to the love of wine.
"
https://www.atlasobscura.com/places/grotte-de-sainte-genevieve,48.637897,2.328208,"
Grotto of Saint Genevieve 
","
18th century underground pilgrimage site, dedicated to a Saint that did something...
"
https://www.atlasobscura.com/places/temple-de-mars,48.471779,-2.146882,"
Temple de Mars
","
Journey through the ruins of this ancient Roman temple dedicated to the god of war.
"
https://www.atlasobscura.com/places/carriere-d-aubigny,47.604597,3.423722,"
Carrière d'Aubigny
","
This former limestone quarry is now a subterranean wonderland of grand stonework.
"
https://www.atlasobscura.com/places/basilica-our-lady-avioth,49.5666,5.39137,"
Basilica of Our Lady of Avioth
","
A towering baroque basilica jutting out of the French countryside.
"
https://www.atlasobscura.com/places/le-pouce-giant-thumb-sculpture,48.893526,2.238718,"
'Le Pouce,' The Giant Thumb Sculpture
","
César Baldaccini's iconic sculpture of a 40-foot thumb stands tall in La Défense.
"
https://www.atlasobscura.com/places/metal-sculpture-park-of-raymond-morales,43.42316,4.975755,"
Exhibition Ground of Raymond Morales
","
700 iron sculptures crammed into a Mediterranean park.
"
https://www.atlasobscura.com/places/bartholdi-museum,48.076593,7.357594,"
Bartholdi Museum
","
The birthplace of the builder of the Statue of Liberty is now a museum dedicated to his work.
"
https://www.atlasobscura.com/places/chez-bob-de-tunis-paris,48.874094,2.346942,"
Chez Bob de Tunis
","
Fully loaded, Tunisian-style sandwiches are on the menu at this unassuming hole-in-the-wall.
"
https://www.atlasobscura.com/places/le-jardin-coquillage,49.630383,3.245175,"
Le Jardin Coquillage
","
The somewhat misnamed 'Garden of Shells' lovingly built from found objects.
"
https://www.atlasobscura.com/places/etienne-gaspard-robertson-tomb-paris,48.859933,2.390947,"
Étienne-Gaspard Robertson's Tomb
","
A phantasmagoric tomb honors a Belgian artist-scientist's contributions to the world of spooky entertainment.
"
https://www.atlasobscura.com/places/hambye-abbey,48.921749,-1.26468,"
Hambye Abbey
","
This 12th century, partially destroyed, abbey has had several owners and was seized during the French Revolution.
"
https://www.atlasobscura.com/places/la-bague-de-kenza-paris,48.866367,2.376876,"
La Bague de Kenza
","
This Algerian sweet shop serves confections in an eye-popping array of hues.
"
https://www.atlasobscura.com/places/the-venus-of-brassempouy,48.897843,2.095991,"
The Venus of Brassempouy
","
This prehistoric figurine is the oldest known realistic depiction of a human face.
"
https://www.atlasobscura.com/places/woinic-the-world-s-largest-boar,49.5941,4.5025,"
Woinic the World's Largest Boar 
","
The world's largest boar is a huge steel titan found at a French rest stop.
"
https://www.atlasobscura.com/places/troglodyte-monastery-of-saint-roman,43.835362,4.611382,"
Troglodyte Monastery of Saint Roman
","
This fascinating abbey is considered the oldest monastery in the region.
"
https://www.atlasobscura.com/places/saint-paul-saint-louis-graffiti,48.854699,2.361458,"
'French Republic or Death' Graffiti
","
For more than a century, revolutionary graffiti has marked the wall of a Parisian church.
"
https://www.atlasobscura.com/places/musee-secq,49.444375,1.095075,"
Musée Le Secq des Tournelles
","
A French museum of wrought iron.
"
https://www.atlasobscura.com/places/musee-du-santon,43.291539,5.366911,"
Musee du Santon
","
This folk museum is devoted to small figurines of provincial village life.
"
https://www.atlasobscura.com/places/tours-de-merle,45.064449,2.074426,"
Towers of Merle
","
Explore an eerie, abandoned medieval citadel.
"
https://www.atlasobscura.com/places/lile-de-versailles-jardin-japonais,47.225888,-1.554348,"
l'Île de Versailles Jardin Japonais
","
This small island, a byproduct of 19th-century canal construction, is now home to a charming Japanese garden.
"
https://www.atlasobscura.com/places/san-michele-de-murato,42.586431,9.333617,"
San Michele de Murato
","
This remarkable checkered church on a Corsican hilltop is fabled to have been built by angels.
"
https://www.atlasobscura.com/places/vaslav-nijinsky-s-grave,48.888402,2.329597,"
Vaslav Nijinsky’s Grave
","
A melancholy jester sits on the grave of a famous 20th-century ballet dancer and choreographer.
"
https://www.atlasobscura.com/places/le-clitoris,46.585991,0.346048,"
Le Clitoris
","
This anatomical sculpture raises awareness about violence against women and promotes gender equality.
"
https://www.atlasobscura.com/places/la-demeure-aux-figures,44.526213,5.06576,"
La Demeure Aux Figures
","
Grottoes, sculptures, and recycled ceramics permeate what was once just a small farm in France.
"
https://www.atlasobscura.com/places/the-isenheim-altarpiece-colmar-france,48.079605,7.355354,"
The Isenheim Altarpiece
","
This unusual piece of Renaissance art depicting the bodily horror of crucifixion and skin disease may have been inspired by fungus-induced hallucinations.
"
