,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
0,Bennie Blanco's ,39.73679,-104.97938,616 E 13th Ave , ,Eat_Budget,"Bennie Blanco's is a classic hole-in-the-wall pizza joint, and in this case the phrase is literal. There's no seating, but big, New York-style slices fresh from the oven can be had for as little as $3.00 a slice.","(39.73679, -104.97938)",wikivoyage,red
0,Levən Deli ,39.73543,-104.98968,123 West 12th Avenue ,https://eatleven.com/deli/ ,Eat_Budget,"A bakery with wine and a deli counter, or a deli with an active oven?  Either way, the baked goods and sandwiches are excellent. At 11am, the menu switches from breakfast to lunch. Outdoor seating is glorious in warm sunny weather.","(39.73543, -104.98968)",wikivoyage,red
0,Jerusalem ,39.6783,-104.9654,1890 E Evans Ave ,http://www.jerusalemrestaurant.com/ ,Eat_Budget,"Open until 3AM, this small but excellent Middle Eastern restaurant offers great no-frills food in a laid-back and hip atmosphere.","(39.6783, -104.9654)",wikivoyage,red
0,Pete's Kitchen ,39.7398,-104.9636,1962 E Colfax Ave ,http://www.petesrestaurants.com/PetesKitchen.html ,Eat_Budget,This combination Greek restaurant and short-order diner is open 24 hours a day and has a great Greek salad and French toast. It's a favorite of local celebrities as well.,"(39.7398, -104.9636)",wikivoyage,red
0,Cherry Cricket ,39.7196,-104.9563,2641 E 2nd Ave ,http://cherrycricket.com/ ,Eat_Budget,"Once featured on the Travel Channel's ''Man vs. Food'', the Cherry Cricket is known for having a massive variety of toppings to put on your burger, including such oddities as melted peanut butter, fried eggs, and cream cheese.","(39.7196, -104.9563)",wikivoyage,red
0,Far East Center ,39.7102,-105.0258,Federal Blvd , ,Eat_Budget,"Several southeast Asian restaurants located in this area offer a wide variety of pho, noodle houses, upscale Vietnamese, dim sum and other Asian cuisines. Pho 95, Pho Duy, Super Star Asian and Saigon Bowl are a few of the places to try in this diverse and delicious culinary corridor.","(39.7102, -105.0258)",wikivoyage,red
0,Blue Bonnet ,39.7081,-104.9879,457 S Broadway ,http://www.bluebonnetrestaurant.com/ ,Eat_Budget,"A noisy bar featuring southwest/Tex-Mex in Denver. There is patio seating and two separate dining rooms that are a bit quieter than the main bar. Consistently rated a ""Best of"" in various local polls.","(39.7081, -104.9879)",wikivoyage,red
0,Illegal Pete's ,39.7509,-104.9999,1530 16th St #101 ,http://www.illegalpetes.com/ ,Eat_Budget_Around the Union Station,"A local favorite hangout with great, cheap burritos. Its patio is directly on the 16th St Mall, making it a great place to people watch.","(39.7509, -104.9999)",wikivoyage,red
1,Olive & Finch ,39.75322,-104.99974,1701 Wynkoop St ,https://www.oliveandfinch.com/location/olive-finch-union-station/ ,Eat_Budget_Around the Union Station,"A small deli counter indoors serves grab and go coffee and sandwiches for the train commuters, while a dozen tables on the patio allow for more relaxed dining. Order at the counter, and staff bring you the food.","(39.75322, -104.99974)",wikivoyage,red
2,Zoe Ma Ma ,39.75257,-105.0009764,1625 Wynkoop St , ,Eat_Budget_Around the Union Station,Chinese street food,"(39.75257, -105.0009764)",wikivoyage,red
0,Sam's No. 3 ,39.7463,-104.9957,1500 Curtis St ,http://samsno3.com/ ,Eat_Budget_Downtown,"Just a block off the 16th Street Mall and across the street from the Denver Center of Performing Arts Complex, this family-owned restaurant has been feeding Denver and its visitors since 1927. Featured on Diners, Drive-ins & Dives for their Famous Kickin' Pork Green Chili, it's not a spot to be missed.","(39.7463, -104.9957)",wikivoyage,red
1,D'Corazon Mexican Restaurant ,39.7501173,-104.9996102,1530 Blake St Unit C , ,Eat_Budget_Downtown,,"(39.7501173, -104.9996102)",wikivoyage,red
2,Wally's Wisconsin Tavern ,39.7483454,-105.0003733, 1417 Market St , ,Eat_Budget_Downtown,Bar & grill.,"(39.7483454, -105.0003733)",wikivoyage,red
3, Denver Döner,39.7437265,-104.990139,480 16th St Mall , ,Eat_Budget_Downtown,,"(39.7437265, -104.990139)",wikivoyage,red
4,Bubu Republic ,39.7432365,-104.9888337,303 16th St Mall #3 , ,Eat_Budget_Downtown,,"(39.7432365, -104.9888337)",wikivoyage,red
5,Lazo Empanadas ,39.7427567,-104.9888991,303 16th St Mall , ,Eat_Budget_Downtown,,"(39.7427567, -104.9888991)",wikivoyage,red
0,Mexico City Lounge ,39.7541843,-104.9911311, 2115 Larimer St, ,Eat_Budget_Around the Coors Field,,"(39.7541843, -104.9911311)",wikivoyage,red
1,Denver Ted's Cheesesteaks ,39.7530997,-104.9904628, 2020 Lawrence St Unit A, ,Eat_Budget_Around the Coors Field,,"(39.7530997, -104.9904628)",wikivoyage,red
2,La Popular Food Company ,39.7527721,-104.9911964,2033 Lawrence St , ,Eat_Budget_Around the Coors Field,,"(39.7527721, -104.9911964)",wikivoyage,red
0,El Taco de Mexico ,39.7276,-104.9983,714 Santa Fe Dr ,http://eltacodemexicodenver.com/ ,Eat_Budget_Around the Museo de las Americas,This small Mexican lunch-counter offers many delicious food choices for the adventurous palate.,"(39.7276, -104.9983)",wikivoyage,red
0,Bennie Blanco's ,39.73679,-104.97938,616 E 13th Ave , ,Eat_Budget_Around the Molly Brown House Museum and Golden Triangle,"Bennie Blanco's is a classic hole-in-the-wall pizza joint, and in this case the phrase is literal. There's no seating, but big, New York-style slices fresh from the oven can be had for as little as $3.00 a slice.","(39.73679, -104.97938)",wikivoyage,red
0,Levən Deli ,39.73543,-104.98968,123 West 12th Avenue ,https://eatleven.com/deli/ ,Eat_Budget_Around the Molly Brown House Museum and Golden Triangle,"A bakery with wine and a deli counter, or a deli with an active oven?  Either way, the baked goods and sandwiches are excellent. At 11am, the menu switches from breakfast to lunch. Outdoor seating is glorious in warm sunny weather.","(39.73543, -104.98968)",wikivoyage,red
0,Jerusalem ,39.6783,-104.9654,1890 E Evans Ave ,http://www.jerusalemrestaurant.com/ ,Eat_Budget_Around the University of Denver,"Open until 3AM, this small but excellent Middle Eastern restaurant offers great no-frills food in a laid-back and hip atmosphere.","(39.6783, -104.9654)",wikivoyage,red
0,Pete's Kitchen ,39.7398,-104.9636,1962 E Colfax Ave ,http://www.petesrestaurants.com/PetesKitchen.html ,Eat_Budget_Around the Cheesman Park,This combination Greek restaurant and short-order diner is open 24 hours a day and has a great Greek salad and French toast. It's a favorite of local celebrities as well.,"(39.7398, -104.9636)",wikivoyage,red
0,Cherry Cricket ,39.7196,-104.9563,2641 E 2nd Ave ,http://cherrycricket.com/ ,Eat_Budget_Around the Cherry Creek shopping mall,"Once featured on the Travel Channel's ''Man vs. Food'', the Cherry Cricket is known for having a massive variety of toppings to put on your burger, including such oddities as melted peanut butter, fried eggs, and cream cheese.","(39.7196, -104.9563)",wikivoyage,red
0,Far East Center ,39.7102,-105.0258,Federal Blvd , ,Eat_Budget_West Denver,"Several southeast Asian restaurants located in this area offer a wide variety of pho, noodle houses, upscale Vietnamese, dim sum and other Asian cuisines. Pho 95, Pho Duy, Super Star Asian and Saigon Bowl are a few of the places to try in this diverse and delicious culinary corridor.","(39.7102, -105.0258)",wikivoyage,red
0,Blue Bonnet ,39.7081,-104.9879,457 S Broadway ,http://www.bluebonnetrestaurant.com/ ,Eat_Budget_Around the light rail station Alameda,"A noisy bar featuring southwest/Tex-Mex in Denver. There is patio seating and two separate dining rooms that are a bit quieter than the main bar. Consistently rated a ""Best of"" in various local polls.","(39.7081, -104.9879)",wikivoyage,red
0,Patzcuaro's Mexican Restaurant ,39.7618,-105.0194,2616 W 32nd Ave ,http://www.patzcuaros.com/ ,Eat_Mid-range,This neighborhood favorite has the most amazing tacos and green chili.,"(39.7618, -105.0194)",wikivoyage,red
1,Azucar Bakery ,39.681637,-104.987232,1886 S Broadway ,http://www.azucarbakery.com ,Eat_Mid-range,"Café, dessert restaurant and bakery. Sit-down area with LavAzza coffee, fruit smoothies, pastries, Inca Kola, tarts, cookies, cupcakes, ice cream.","(39.681637, -104.987232)",wikivoyage,red
2,D Bar Desserts ,39.746,-104.9814,494 E 19th Ave ,http://www.dbardenver.com/ ,Eat_Mid-range,"Dessert is the main course at d Bar, especially with celebrity chef Keegan Gerhard making the delectable desserts. The menu does includes savory items as well as Allegro Coffee to go with your sweets.","(39.746, -104.9814)",wikivoyage,red
3,Empress Seafood ,39.7113,-105.0234,2825 W Alameda Ave ,http://www.theempressrestaurant.com/ ,Eat_Mid-range,Empress has long been the queen of dim-sum and affordable yet flavorful seafood selections from all over Asia.,"(39.7113, -105.0234)",wikivoyage,red
4,Imperial Chinese ,39.7091,-104.988,431 S Broadway ,http://www.imperialchinesedenver.com/ ,Eat_Mid-range,The Imperial is Denver's premier Chinese restaurant and has been since the 1990s.,"(39.7091, -104.988)",wikivoyage,red
5,Snooze ,39.7555,-104.989,2262 Larimer St ,http://www.snoozeeatery.com/ ,Eat_Mid-range,"Inventive, trendy (and ''really good'') breakfast is the show-stopper at the east edge of LoDo, and you can expect the place to get extremely crowded on weekends. The thick, rich hot chocolate is definitely worth ordering.","(39.7555, -104.989)",wikivoyage,red
6,--,39.7392364,-104.984862,,,Eat_Mid-range,,"(39.7392364, -104.984862)",wikivoyage,red
7,India Express Denver ,0.0,0.0,"727 Colorado Blvd C, Denver, CO 80206 ",https://myindiaexpress.com ,Eat_Mid-range,"Indian restaurant with a wide range of gluten-free, dairy-free, and vegan options. Dishes include butter chicken, tikka masala, biryani, and several vegetarian choices. Spice levels range from mild to hot. Featured on Visit Denver. Mid-range, near Cherry Creek North.","(0, 0)",wikivoyage,red
0,TAG ,39.748,-104.9992,1441 Larimer St ,http://www.tag-restaurant.com/ ,Eat_Splurge,"Continental food, house-made tonic for drinks.","(39.748, -104.9992)",wikivoyage,red
1,Barolo Grill ,39.7255,-104.9513,3030 E 6th Ave ,http://barologrilldenver.com/ ,Eat_Splurge,Decadent Italian.,"(39.7255, -104.9513)",wikivoyage,red
2,Buckhorn Exchange ,39.7322,-105.005,1000 Osage St ,http://www.buckhorn.com/ ,Eat_Splurge,"Denver's oldest restaurant, from 1893, played host to famous guest after famous guest, arguably starting with one President Teddy Roosevelt in 1905. Without a doubt, this is as touristy as it gets, but it is nonetheless absolutely worth a visit. Famous for its game meat, both prosaic and rare, the buffalo tenderloin is exceptional, but more adventurous palates can go after the rattlesnake dip, alligator tail, ostrich medallions, or even yak steak! (Call ahead to check ostrich and yak availability.) The place is ''saturated'' in Old West kitsch, aging wood, and animal heads, and Th-Sa nights Roz Brown stops by to croon old cowboy tunes accompanied by his autoharp.","(39.7322, -105.005)",wikivoyage,red
3,Venice Ristorante ,39.7528,-104.9994,1700 Wynkoop St ,http://veniceristorante.com/ ,Eat_Splurge,"Amazing, authentic Italian. Very expensive. Very romantic. Very good. Reservations highly recommended.","(39.7528, -104.9994)",wikivoyage,red
4,Urban Farmer ,39.75283,-104.99816,1659 Wazee St ,https://www.urbanfarmersteakhouse.com/location/urban-farmer-denver/ ,Eat_Splurge,"This is a most curious hybrid: a committee steakhouse with serious, delicious vegan options on the menu. High quality with a price to suit. In a heritage building, for which the city tacks a small maintenance charge onto your bill. Outdoor tables along Wazee Street are pleasant when the weather cooperates.","(39.75283, -104.99816)",wikivoyage,red
5,The Wolf's Tailor ,39.7728,-105.0111,4058 Tejon St ,https://www.thewolfstailor.com/ ,Eat_Splurge,"This Michelin-starred restaurant puts a lot of care into a sustainable, seasonal chef's tasting menu. The chef's menu is the only offering. Seating indoors or in a small garden outdoors.","(39.7728, -105.0111)",wikivoyage,red
0,Great Divide Brewing Co. ,39.75377,-104.98847, 2201 Arapahoe St ,https://greatdivide.com/ ,Drink,"Offers 30-minute tours on the hour M-F 3-5PM, Sa Su 2-6PM ","(39.75377, -104.98847)",wikivoyage,red
1,Wynkoop Brewing Company ,39.7534,-104.99836, ,http://www.wynkoop.com ,Drink,,"(39.7534, -104.99836)",wikivoyage,red
2,Bull & Bush ,39.70306,-104.93245, ,https://bullandbush.com/ ,Drink,,"(39.70306, -104.93245)",wikivoyage,red
3,Stranahan's Colorado Whiskey ,39.7126,-104.9987,200 S Kalamath St ,https://www.stranahans.com/ ,Drink,,"(39.7126, -104.9987)",wikivoyage,red
4,Rail's End Beer Company ,0.0,0.0,"11625 Reed Ct. Unit B, Broomfield ",https://railsendbeerco.com ,Drink,"Food trucks frequent this location. Parking lot is limited, but there is plenty of street parking.","(0, 0)",wikivoyage,red
5,Rock Bottom ,39.747538,-104.9947179, ,http://www.rockbottom.com ,Drink,A national chain of brewpubs..,"(39.747538, -104.9947179)",wikivoyage,red
0,The Cruise Room ,39.7521,-104.9993,1600 17th St ,http://www.theoxfordhotel.com/denver-dining/the-cruise-room/ ,Drink,1930s Art Deco martini bar inside the Oxford Hotel. Best martinis in Denver! You can also order fresh seafood from McCormick's Fish House.,"(39.7521, -104.9993)",wikivoyage,red
1,My Brother's Bar ,39.7562,-105.0093,2376 15th St ,https://www.mybrothersbar.com/ ,Drink,"Brother's is the oldest still-operating bar in Denver, steeped in the history of the Beat movement; Jack Kerouac was a regular here during his years in Denver. Massive selection of premium choices and a fantastic single-malt scotch selection. Classical music plays, but don't expect to hear it on a really busy night. Good food, making this a great casual lunch option, including the JCB: a cheeseburger featuring Jalapeno Cream Cheese. There's no sign on the bar so don't look for one, but it's right on the southeast corner of 15th and Platte streets. This is where the locals go and regulars abound.","(39.7562, -105.0093)",wikivoyage,red
2,Nallen's Irish Pub ,39.7486,-105.0003,1429 Market St ,http://www.nallenspub.com/ ,Drink,"A little piece of the Old Country in Denver, Nallen's has great nightly drink specials and a Tuesday night pub quiz.","(39.7486, -105.0003)",wikivoyage,red
3,Wynkoop Brewery ,39.7534,-104.9985,1634 18th St ,http://www.wynkoop.com/ ,Drink,"Fresh brews, billiard tables, and excellent food. Banquets and private parties. Historically significant architecture.","(39.7534, -104.9985)",wikivoyage,red
0,Charlie Brown's Bar & Grill ,39.7318,-104.9831,980 Grant St ,http://www.charliebrownsbarandgrill.com/ ,Drink,"Charlie Brown's in another Beat-era hangout located at a hotel where Ginsburg and the gang used to stay. Has great happy-hours, a mostly local crowd, good food, and an agile piano player belting out tunes while you drink.","(39.7318, -104.9831)",wikivoyage,red
1,The Church ,39.7351,-104.9857,1160 Lincoln St ,http://www.coclubs.com/the-church/ ,Drink,"Part of the ""SoCo"" (South of Colfax) club district, the Church is one of the most popular dance clubs in the city, and as its name suggests, is housed in a former Episcopalian church. That however, does not prevent hundreds if not thousands of people from descending on the dance floor every night to shake what God has given them.","(39.7351, -104.9857)",wikivoyage,red
2,City O City ,39.7367,-104.9845,206 E 13th Ave ,http://www.cityocitydenver.com/ ,Drink,You will find a changing handful of unusual brews on tap. Grab a blueberry muffin or the vegan buffalo wings (which are excellent - and you can eat them without having to worry about a bone!) and people watch.,"(39.7367, -104.9845)",wikivoyage,red
3,Park Tavern ,39.7338,-104.97567,931 E 11th Ave ,http://www.theparktaverndenver.com/ ,Drink,Tavern food and drink,"(39.7338, -104.97567)",wikivoyage,red
0,Mezcal ,39.7399,-104.9487,3230 E Colfax Ave ,http://www.mezcalcolorado.com/ ,Drink,"Mezcal is a hip Mexican-themed bar/restaurant serving excellent and cheap Mexican food along with its plentiful selection of great drinks, particularly tequilas.","(39.7399, -104.9487)",wikivoyage,red
1,Squire Lounge ,39.7398,-104.9657,1800 E Colfax Ave , ,Drink,"This is a serious dive bar, complete with nasty bathrooms, unkempt floors, characters, a couple pool tables, and a jukebox. And cheap late night drinks accompanied by some seriously plastered clientèle. Clearly not for everyone, but it has its place. If you are up for a real wild ride, order ''The Beaver'', a huge pitcher of impromptu God-only-knows-what, usually less than $10.","(39.7398, -104.9657)",wikivoyage,red
0,Lowry Beer Garden ,39.7202,-104.8965,7577 East Academy Blvd ,http://www.lowrybeergarden.com/ ,Drink,"In the Lowry neighborhood, this beer garden is in between two of the old airplane hangars that made up Lowry Air Force Base. The Garden offers a thoughtful draft and bottled beer selection with a focus on Colorado and handcrafted brews. The Lowry Beer Garden also serves up your favorite casual fare with locally-made gourmet brats & sausages, freshly-baked pretzels, house-ground burgers, hand-cut fries and chef-created salads.","(39.7202, -104.8965)",wikivoyage,red
0,Pablo's Coffee ,39.7255,-104.979,"630 E 6th Ave, 80203 ",https://www.pabloscoffee.com/ ,Drink,"Also location at 1300 Pennsylvania St (NE corner 13th Ave and Penn). Fresh roasted coffee roasted in the store, excellent barristas and a nice patio, no wi-fi so the number of student ""campers"" is a minimum, a great place for people looking for a great cup of coffee.","(39.7255, -104.979)",wikivoyage,red
1,Hooked on Colfax ,39.7403,-104.94947,3213 E Colfax ,http://www.hookedoncolfax.com ,Drink,"A few blocks south of City Park. Wifi-friendly coffeeshop with great local coffee offerings, as well as a small selection of beer, wine, and cocktails. Offers delicious home-baked pastries and quiches, with gluten-free and vegan options.","(39.7403, -104.94947)",wikivoyage,red
2,St. Mark's ,39.7434,-104.9629,2019 E 17th Ave ,http://www.stmarkscoffeehouse.com/ ,Drink,Quintessential coffeehouse ambience. House made pastries. Lovely neighborhood block with a nice collection of restaurants.,"(39.7434, -104.9629)",wikivoyage,red
3,Fluid ,39.7463,-104.9809, ,http://www.fluidcoffeebar.com/ ,Drink,Modern. Gourmets: order an artisan coffee made with the Clover machine. Light pre-packaged eats available. Wifi/Laptop friendly.,"(39.7463, -104.9809)",wikivoyage,red
4,Dazbog ,39.73061,-104.97276, ,http://www.dazbog.com/ ,Drink,Formerly Diedrich's. Lovely tree lined street. Nice selection of pastries and light bites. Wifi/laptop friendly. Multiple locations around the city.,"(39.73061, -104.97276)",wikivoyage,red
5,Common Grounds Downtown ,39.77672,-105.01305,2139 W 44th Ave ,http://www.commongroundscoffeehouse.com/ ,Drink,An old mainstay in Denver. Moved to the Highlands.,"(39.77672, -105.01305)",wikivoyage,red
6,Metropolis ,39.75899,-105.00876, ,http://www.metropolisdenver.com/ ,Drink,11th and Cherokee and 17th and Champa. Modern. Wifi/Laptop friendly.,"(39.75899, -105.00876)",wikivoyage,red
7,Stella's Coffeehaus ,39.68961,-104.98026,1476 S Pearl St ,https://stellascoffee.com/ ,Drink,"Large wifi-friendly coffeeshop with a warm, open feel. Popular among students studying during the day, louder and livelier at night.","(39.68961, -104.98026)",wikivoyage,red
8,Bardo ,39.71217,-104.98733,228 S Broadway ,https://www.bardocoffee.com/ ,Drink,"Great laid-back atmosphere, vintage couches in back, tables in front, booths in the middle. Serves locally-roasted coffee, pastries and teas. Good study spot, or just to meet with friends. Wifi-equipped.","(39.71217, -104.98733)",wikivoyage,red
9,Drip ,39.7313,-104.98635,955 Lincoln St ,http://www.dripdenver.com/ ,Drink,"#G. Upscale atmosphere with friendly staff and reasonable prices. Serving locally-roasted coffee, teas, sandwiches and pastries. Good spot for studying, business meetings, or just to meet with friends. Wifi-equipped, and there's a loft upstairs.","(39.7313, -104.98635)",wikivoyage,red
0,Grizzly Rose ,39.7951,-104.9867,5450 North Valley Highway ,https://www.grizzlyrose.com/ ,Drink,"A must for a true western experience. The Grizzly Rose is a huge saloon with line-dancing, live music, and even a mechanical bull. A popular draw for people living outside the city.","(39.7951, -104.9867)",wikivoyage,red
1,Charlie's ,39.73975,-104.97624,900 E Colfax Ave ,http://www.charliesdenver.com/ ,Drink,"Charlie's is simultaneously a gay bar and cultural landmark catering to the old west spirit and/or disco diva in all of us. Charlie's has a friendly clientele, a mix of country, pop, and dance music, and inexpensive drinks.","(39.73975, -104.97624)",wikivoyage,red
2,Tracks ,39.76761,-104.97504,3500 Walnut St ,http://www.tracksdenver.com/ ,Drink,"Denver's main gay nightclub, Tracks is big, friendly, and very fun. Go there Thursday for 18+ nights, or check out the monthly lesbian party First Fridays. Once a month (usually 3rd Friday) they have a themed Rollerskating event. Skates run out fast, bring your own if you can.","(39.76761, -104.97504)",wikivoyage,red
0,The Cruise Room ,39.7521,-104.9993,1600 17th St ,http://www.theoxfordhotel.com/denver-dining/the-cruise-room/ ,Drink_Bars in Lower Downtown (LoDo),1930s Art Deco martini bar inside the Oxford Hotel. Best martinis in Denver! You can also order fresh seafood from McCormick's Fish House.,"(39.7521, -104.9993)",wikivoyage,red
1,My Brother's Bar ,39.7562,-105.0093,2376 15th St ,https://www.mybrothersbar.com/ ,Drink_Bars in Lower Downtown (LoDo),"Brother's is the oldest still-operating bar in Denver, steeped in the history of the Beat movement; Jack Kerouac was a regular here during his years in Denver. Massive selection of premium choices and a fantastic single-malt scotch selection. Classical music plays, but don't expect to hear it on a really busy night. Good food, making this a great casual lunch option, including the JCB: a cheeseburger featuring Jalapeno Cream Cheese. There's no sign on the bar so don't look for one, but it's right on the southeast corner of 15th and Platte streets. This is where the locals go and regulars abound.","(39.7562, -105.0093)",wikivoyage,red
2,Nallen's Irish Pub ,39.7486,-105.0003,1429 Market St ,http://www.nallenspub.com/ ,Drink_Bars in Lower Downtown (LoDo),"A little piece of the Old Country in Denver, Nallen's has great nightly drink specials and a Tuesday night pub quiz.","(39.7486, -105.0003)",wikivoyage,red
3,Wynkoop Brewery ,39.7534,-104.9985,1634 18th St ,http://www.wynkoop.com/ ,Drink_Bars in Lower Downtown (LoDo),"Fresh brews, billiard tables, and excellent food. Banquets and private parties. Historically significant architecture.","(39.7534, -104.9985)",wikivoyage,red
0,Charlie Brown's Bar & Grill ,39.7318,-104.9831,980 Grant St ,http://www.charliebrownsbarandgrill.com/ ,Drink_Bars in Capitol Hill,"Charlie Brown's in another Beat-era hangout located at a hotel where Ginsburg and the gang used to stay. Has great happy-hours, a mostly local crowd, good food, and an agile piano player belting out tunes while you drink.","(39.7318, -104.9831)",wikivoyage,red
1,The Church ,39.7351,-104.9857,1160 Lincoln St ,http://www.coclubs.com/the-church/ ,Drink_Bars in Capitol Hill,"Part of the ""SoCo"" (South of Colfax) club district, the Church is one of the most popular dance clubs in the city, and as its name suggests, is housed in a former Episcopalian church. That however, does not prevent hundreds if not thousands of people from descending on the dance floor every night to shake what God has given them.","(39.7351, -104.9857)",wikivoyage,red
2,City O City ,39.7367,-104.9845,206 E 13th Ave ,http://www.cityocitydenver.com/ ,Drink_Bars in Capitol Hill,You will find a changing handful of unusual brews on tap. Grab a blueberry muffin or the vegan buffalo wings (which are excellent - and you can eat them without having to worry about a bone!) and people watch.,"(39.7367, -104.9845)",wikivoyage,red
3,Park Tavern ,39.7338,-104.97567,931 E 11th Ave ,http://www.theparktaverndenver.com/ ,Drink_Bars in Capitol Hill,Tavern food and drink,"(39.7338, -104.97567)",wikivoyage,red
0,Mezcal ,39.7399,-104.9487,3230 E Colfax Ave ,http://www.mezcalcolorado.com/ ,Drink_Bars on Colfax,"Mezcal is a hip Mexican-themed bar/restaurant serving excellent and cheap Mexican food along with its plentiful selection of great drinks, particularly tequilas.","(39.7399, -104.9487)",wikivoyage,red
1,Squire Lounge ,39.7398,-104.9657,1800 E Colfax Ave , ,Drink_Bars on Colfax,"This is a serious dive bar, complete with nasty bathrooms, unkempt floors, characters, a couple pool tables, and a jukebox. And cheap late night drinks accompanied by some seriously plastered clientèle. Clearly not for everyone, but it has its place. If you are up for a real wild ride, order ''The Beaver'', a huge pitcher of impromptu God-only-knows-what, usually less than $10.","(39.7398, -104.9657)",wikivoyage,red
0,Lowry Beer Garden ,39.7202,-104.8965,7577 East Academy Blvd ,http://www.lowrybeergarden.com/ ,Drink_Bars elsewhere in Denver,"In the Lowry neighborhood, this beer garden is in between two of the old airplane hangars that made up Lowry Air Force Base. The Garden offers a thoughtful draft and bottled beer selection with a focus on Colorado and handcrafted brews. The Lowry Beer Garden also serves up your favorite casual fare with locally-made gourmet brats & sausages, freshly-baked pretzels, house-ground burgers, hand-cut fries and chef-created salads.","(39.7202, -104.8965)",wikivoyage,red
0,Pablo's Coffee ,39.7255,-104.979,"630 E 6th Ave, 80203 ",https://www.pabloscoffee.com/ ,Drink_Coffee,"Also location at 1300 Pennsylvania St (NE corner 13th Ave and Penn). Fresh roasted coffee roasted in the store, excellent barristas and a nice patio, no wi-fi so the number of student ""campers"" is a minimum, a great place for people looking for a great cup of coffee.","(39.7255, -104.979)",wikivoyage,red
1,Hooked on Colfax ,39.7403,-104.94947,3213 E Colfax ,http://www.hookedoncolfax.com ,Drink_Coffee,"A few blocks south of City Park. Wifi-friendly coffeeshop with great local coffee offerings, as well as a small selection of beer, wine, and cocktails. Offers delicious home-baked pastries and quiches, with gluten-free and vegan options.","(39.7403, -104.94947)",wikivoyage,red
2,St. Mark's ,39.7434,-104.9629,2019 E 17th Ave ,http://www.stmarkscoffeehouse.com/ ,Drink_Coffee,Quintessential coffeehouse ambience. House made pastries. Lovely neighborhood block with a nice collection of restaurants.,"(39.7434, -104.9629)",wikivoyage,red
3,Fluid ,39.7463,-104.9809, ,http://www.fluidcoffeebar.com/ ,Drink_Coffee,Modern. Gourmets: order an artisan coffee made with the Clover machine. Light pre-packaged eats available. Wifi/Laptop friendly.,"(39.7463, -104.9809)",wikivoyage,red
4,Dazbog ,39.73061,-104.97276, ,http://www.dazbog.com/ ,Drink_Coffee,Formerly Diedrich's. Lovely tree lined street. Nice selection of pastries and light bites. Wifi/laptop friendly. Multiple locations around the city.,"(39.73061, -104.97276)",wikivoyage,red
5,Common Grounds Downtown ,39.77672,-105.01305,2139 W 44th Ave ,http://www.commongroundscoffeehouse.com/ ,Drink_Coffee,An old mainstay in Denver. Moved to the Highlands.,"(39.77672, -105.01305)",wikivoyage,red
6,Metropolis ,39.75899,-105.00876, ,http://www.metropolisdenver.com/ ,Drink_Coffee,11th and Cherokee and 17th and Champa. Modern. Wifi/Laptop friendly.,"(39.75899, -105.00876)",wikivoyage,red
7,Stella's Coffeehaus ,39.68961,-104.98026,1476 S Pearl St ,https://stellascoffee.com/ ,Drink_Coffee,"Large wifi-friendly coffeeshop with a warm, open feel. Popular among students studying during the day, louder and livelier at night.","(39.68961, -104.98026)",wikivoyage,red
8,Bardo ,39.71217,-104.98733,228 S Broadway ,https://www.bardocoffee.com/ ,Drink_Coffee,"Great laid-back atmosphere, vintage couches in back, tables in front, booths in the middle. Serves locally-roasted coffee, pastries and teas. Good study spot, or just to meet with friends. Wifi-equipped.","(39.71217, -104.98733)",wikivoyage,red
9,Drip ,39.7313,-104.98635,955 Lincoln St ,http://www.dripdenver.com/ ,Drink_Coffee,"#G. Upscale atmosphere with friendly staff and reasonable prices. Serving locally-roasted coffee, teas, sandwiches and pastries. Good spot for studying, business meetings, or just to meet with friends. Wifi-equipped, and there's a loft upstairs.","(39.7313, -104.98635)",wikivoyage,red
0,Grizzly Rose ,39.7951,-104.9867,5450 North Valley Highway ,https://www.grizzlyrose.com/ ,Drink_Nightclubs,"A must for a true western experience. The Grizzly Rose is a huge saloon with line-dancing, live music, and even a mechanical bull. A popular draw for people living outside the city.","(39.7951, -104.9867)",wikivoyage,red
1,Charlie's ,39.73975,-104.97624,900 E Colfax Ave ,http://www.charliesdenver.com/ ,Drink_Nightclubs,"Charlie's is simultaneously a gay bar and cultural landmark catering to the old west spirit and/or disco diva in all of us. Charlie's has a friendly clientele, a mix of country, pop, and dance music, and inexpensive drinks.","(39.73975, -104.97624)",wikivoyage,red
2,Tracks ,39.76761,-104.97504,3500 Walnut St ,http://www.tracksdenver.com/ ,Drink_Nightclubs,"Denver's main gay nightclub, Tracks is big, friendly, and very fun. Go there Thursday for 18+ nights, or check out the monthly lesbian party First Fridays. Once a month (usually 3rd Friday) they have a themed Rollerskating event. Skates run out fast, bring your own if you can.","(39.76761, -104.97504)",wikivoyage,red
0,11th Avenue Hostel ,39.7341,-104.9871,1112 N. Broadway ,http://11thavenuehostel.com/ ,Sleep,,"(39.7341, -104.9871)",wikivoyage,red
1,Ramada Denver Midtown ,39.7554,-105.0163,2601 Zuni St ,https://www.wyndhamhotels.com/ramada/denver-colorado/ramada-denver-midtown/overview ,Sleep,,"(39.7554, -105.0163)",wikivoyage,red
