,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
14,Streelekha ,0.0,0.0,"33/1-9, Thyagaraja Layout, Jaibharath Nagar ", ,Buy_Individual stores_Bookstores,"This is a great bookstore to explore the feminist literature and activism that is being produced in India, as well as other texts on the research and work of Indian NGOs. The atmosphere is relaxing and inviting.","(0, 0)",wikivoyage,red
15,Tata Book House ,0.0,0.0, , ,Buy_Individual stores_Bookstores,"At the Indian Institute of Science, Malleswaram. Has a large collection of technical books, on which it offers a flat 20 percent discount. Lots of books in a small place. Also worth visiting just because it is in IISc.","(0, 0)",wikivoyage,red
0,Arnav ,0.0,0.0, ,http://www.arnav.in ,Buy_Individual stores_Boutiques,"The quaint little jewellery store at Ashoka Pillar, Jayanagar makes for very interesting jewellery buys, a range of antique, restored, contemporary and fusion jewellery are on display. They could help you design a piece of jewellery to suit your needs, an in-house jewellery consultant could help you choose your jewellery.","(0, 0)",wikivoyage,red
1,Aura Creations ,0.0,0.0,"Shop No.3, Plot No. 2 Nandagokula Layout, Shampura Main Rd ", ,Buy_Individual stores_Boutiques,Designer boutique with exclusive dress materials.,"(0, 0)",wikivoyage,red
2,Chilli Billi ,0.0,0.0, , ,Buy_Individual stores_Boutiques,"Great for women's westernwear', especially the dresses, good collection of bags, shoes and jewellery. They also offer home decor solutions.","(0, 0)",wikivoyage,red
3,Levitate-InDiA in A RooM ,8.4884106,76.9415011,100 Ft. Rd , ,Buy_Individual stores_Boutiques,"Silver & costume handcrafted Jewellery, Bohemian apparel, Indian kitsch, lifestyle accessories.","(8.4884106, 76.9415011)",wikivoyage,red
4,Mahendra Textiles ,0.0,0.0, , ,Buy_Individual stores_Boutiques,"Sarees and dress materials from Surat, Mumbai, Kolkata, Rajasthan, Varanasi, Kerala and Sri Lanka.","(0, 0)",wikivoyage,red
5,Marmalade ,12.9704079,77.610292,Magrath Rd , ,Buy_Individual stores_Boutiques,Loads of affordable young designer wear.,"(12.9704079, 77.610292)",wikivoyage,red
6,Native Place ,0.0,0.0, , ,Buy_Individual stores_Boutiques,"Loads of interesting merchandise, crafts made by NGOs, c/o The Only Place Restaurant.","(0, 0)",wikivoyage,red
7,One G ,0.0,0.0, , ,Buy_Individual stores_Boutiques,"(Jewellery) Hatworks Boulevard, Cunningham Rd.","(0, 0)",wikivoyage,red
8,President's Groom Concepts ,0.0,0.0,B.v.k.iyengar Rd and Kamraj Rd , ,Buy_Individual stores_Boutiques,"Two menswear fashion stores. Fine fabrics for made-to-order and a large ready-to-wear collection. Bespoke suits and made to order clothing including tuxedos, business wear to traditional Indian kurtas and sherwanis.","(0, 0)",wikivoyage,red
9,Sakhi by Chandras ,12.9732898,77.6380466,"6th main, HAL 2nd stage, Indiranagar ",http://www.sakhifashions.com ,Buy_Individual stores_Boutiques,"Combines traditional fabrics and craftsmanship with contemporary themes. Sakhi’s sarees, salwars and kurtis combine kanchivaram, tussar, chiffon, georgette, crêpe, organza and cotton with traditional techniques such as cut work, block print, kalamkari, badla, mirror work, chamki (sequins) and embroidery in a mélange of colours.","(12.9732898, 77.6380466)",wikivoyage,red
10,Stritva near ITPL ,0.0,0.0,"294, 8th main, BEML Layout, ITPL Main Rd ",http://www.stritva.com ,Buy_Individual stores_Boutiques,"Sells readymade salwar suit, kameez, kurtas, dress material, sarees and nightwear. The store has a good collection at good prices.","(0, 0)",wikivoyage,red
0,Habitat ,0.0,0.0,"Church Street, Off Brigade Road ", ,Buy_Individual stores_Music and movies," Tiny compared to other retail music/movie stores, it's a delight for lovers of good music especially Jazz. Has an excellent and varied selection of DVDs for rent as well, though membership is closed.","(0, 0)",wikivoyage,red
0,--,0.0,0.0,,,Buy_Individual stores_Electronics,,"(0, 0)",wikivoyage,red
0,The Art of Living ,12.8357078,77.5148146,"Kanakapura Road, Udayapura ",http://www.artofliving.org/bangalore-ashram ,Learn,"The campus is also the focal point of many service projects such as rural development and education, organic farming initiatives, scientific research into the benefits of ‘Sudarshan Kriya’ While at the ashram, one cannot miss the Satsangs that are held every evening. Satsangs are gatherings where scattered minds unite through music, meditation, and wisdom to experience a higher state of consciousness. People from all over the world who know different languages participate in the singing of bhajans, or the repetitive chanting of a word or a verse.","(12.8357078, 77.5148146)",wikivoyage,red
1,ISKCON ,0.0,0.0,"ISKCON Sri Radha Krishna-Chandra Temple,Hare Krishna Hill, Chord Rd ",http://www.iskconbangalore.org/ ,Learn,"The International Society for Krishna Consciousness (ISKCON) temple in Bangalore city is huge cultural complex that was inaugurated in 1997 to carry out the vision of A.C. Bhaktivedanta Swami Prabhupada, the Founder-Acarya of ISKCON, to promote Vedic culture and spiritual learning. ISKCON Sri Radha Krishna-chandra Mandir attracts visitors from different parts of the world and it is more than a place of rituals. However, due to the huge flow of foreign visitors, it has mostly become a heavily commercialized place and less of a religious centre.","(0, 0)",wikivoyage,red
0,The Art of Living ,12.8357078,77.5148146,"Kanakapura Road, Udayapura ",http://www.artofliving.org/bangalore-ashram ,Learn_Hinduism,"The campus is also the focal point of many service projects such as rural development and education, organic farming initiatives, scientific research into the benefits of ‘Sudarshan Kriya’ While at the ashram, one cannot miss the Satsangs that are held every evening. Satsangs are gatherings where scattered minds unite through music, meditation, and wisdom to experience a higher state of consciousness. People from all over the world who know different languages participate in the singing of bhajans, or the repetitive chanting of a word or a verse.","(12.8357078, 77.5148146)",wikivoyage,red
1,ISKCON ,0.0,0.0,"ISKCON Sri Radha Krishna-Chandra Temple,Hare Krishna Hill, Chord Rd ",http://www.iskconbangalore.org/ ,Learn_Hinduism,"The International Society for Krishna Consciousness (ISKCON) temple in Bangalore city is huge cultural complex that was inaugurated in 1997 to carry out the vision of A.C. Bhaktivedanta Swami Prabhupada, the Founder-Acarya of ISKCON, to promote Vedic culture and spiritual learning. ISKCON Sri Radha Krishna-chandra Mandir attracts visitors from different parts of the world and it is more than a place of rituals. However, due to the huge flow of foreign visitors, it has mostly become a heavily commercialized place and less of a religious centre.","(0, 0)",wikivoyage,red
0,Choe Khor Sum Ling ,0.0,0.0,"Ashwini, No. 24, 1st Floor, Domlur Layout ",http://www.cksl.in ,Learn_Buddhism,"This Tibetan Buddhist meditation and study centre is in Domlur Layout near Shanti Sagar Restaurant on Airport Road. CKSL is a centre for the study and practice of Mahayana Buddhism following the lineage and example of Lord Buddha. The Centre, whose name means 'The Three Turnings of the Wheel of Dharma' was founded in 2003 by Lama Zopa Rinpoche under the guidance of HH the XIVth Dalai Lama. The Centre offers courses in various Buddhist meditation techniques and teachings on different aspects of Buddhism. Teachings are offered free to the public and are conducted in English or in Tibetan (with translation in English). In addition to regular teachings, every few weeks the Centre invites senior Lamas to give talks on important aspects of the Buddhist path. Such talks are also accompanied by instructions and initiations by the Lama into different meditation practices.","(0, 0)",wikivoyage,red
1,Maha Bodhi Society ,12.9785067,77.5810821,"14 Kalidasa Road, Gandhinagar ",http://education.vsnl.com/mahabodhi/ ,Learn_Buddhism,"This temple has a very active schedule. There are teachings on the Dharma in English on the first two and last Sundays of every month from 9:30-11:30AM, while on the 3rd Sunday there is a meditation retreat. Anyone is welcome to attend. The temple also has a good library and a beautiful garden - a great place to retreat from the hustle and bustle of the metropolis outside.","(12.9785067, 77.5810821)",wikivoyage,red
2,Thubten Lekshey Ling ,0.0,0.0, ,http://www.lekshey.org ,Learn_Buddhism,"Nyingma Tibetan Buddhist meditation centre founded by the late His Holiness Pema Norbu (Penor) Rinpoche. The centre is close to MG Road on Ulsoor road, on the side of Manipal Centre. The centre conducts meditation classes, spiritual discourses and advanced study programs. Weekend teachings in meditation and philosophy are offered by lamas from Namdroling Monastery, [[Bylakupee]].","(0, 0)",wikivoyage,red
0,--,0.0,0.0,,,Work,,"(0, 0)",wikivoyage,red
0,--,0.0,0.0,,,Work_Indians,,"(0, 0)",wikivoyage,red
0,--,0.0,0.0,,,Work_Non-Indians,,"(0, 0)",wikivoyage,red
0,Kerala Restaurant ,0.0,0.0, , ,Eat,,"(0, 0)",wikivoyage,red
1,The Adiga's chain ,0.0,0.0, , ,Eat,"Restaurants to the south of Bangalore. Prominent among them are in: Jayanagar 4th Block, take the road facing BHS First Grade College, Basavanagudi.","(0, 0)",wikivoyage,red
0,Kerala Restaurant ,0.0,0.0, , ,Eat_Budget,,"(0, 0)",wikivoyage,red
1,The Adiga's chain ,0.0,0.0, , ,Eat_Budget,"Restaurants to the south of Bangalore. Prominent among them are in: Jayanagar 4th Block, take the road facing BHS First Grade College, Basavanagudi.","(0, 0)",wikivoyage,red
0,100ft Restaurant ,0.0,0.0,100 Foot Rd , ,Eat_Mid-range,"Indra Nagar. Westernised cooking, but notably better than any other pasta serving restaurant in the area. The restaurant is a bit of a hybrid of store/restaurant. ₹300-500.","(0, 0)",wikivoyage,red
1,Alibaba Cafe & Restaurant ,0.0,0.0, , ,Eat_Mid-range,"Frazer Town. Arabian, Persian and Bhatkali cuisine described as ""An Arabian Lake in the Indian Ocean"". A themed restaurant with the feel of Arabia, Persia and India. The ""Shaiya Biryani"" of the Bhatkali cuisine, the Al faham chicken barbeque out of the Arabian cuisine and the chicken Jujeh kabab from the Persian cuisine are all recommended.","(0, 0)",wikivoyage,red
2,Caesar's Restaurant ,12.9755264,77.6067902,MG Rd , ,Eat_Mid-range,Indian and continental food. Ambiance is good though the food is tad expensive. Parking is a problem.,"(12.9755264, 77.6067902)",wikivoyage,red
3,Canopy ,0.0,0.0,"PU Building, M.G. Rd ", ,Eat_Mid-range,"Open air, multi-cuisine North-Indian food. Cooking techniques date back to the independence era offering the unique taste. Great outdoor ambiance in the middle of the central business district. ₹125-750","(0, 0)",wikivoyage,red
4,Ebony ,12.9755264,77.6067902,MG Rd , ,Eat_Mid-range,"Stylish eatery with excellent evening views of the city. Service is a bit slow, but the ambiance makes it worth the wait. Book ahead for a terrace seat. ₹200-400","(12.9755264, 77.6067902)",wikivoyage,red
5,The Egg Factory ,12.9757994,77.6016921,St.Marks Rd , ,Eat_Mid-range,"Multi-cuisine, The menu, as the name suggests, is all based on the indispensable ''egg''. Its also modelled on a factory with functional chairs and a menu that looks like an instruction manual. Its open for all day dining. Egg dishes from all over the world, including omelttes, scrambles, French toast, curries, sub's, pasta & desserts. Don't miss the fantastic huevos rancheros here, they make it as good as in Mexico. Innovative drinks, try the ''Chlorophyll Fix'', it looks and sounds weird, but tastes like heaven. Highly relaxed service.","(12.9757994, 77.6016921)",wikivoyage,red
6,Grill Maximus ,0.0,0.0,17th cross 4 main HSR Layout , ,Eat_Mid-range,Famous for the Mediterranean cuisine.Also serve Arabian Indian and Italian Food. Only A la carte menu is available. ₹200-500,"(0, 0)",wikivoyage,red
7,Koshy's ,12.97579,77.60147,St. Marks Rd , ,Eat_Mid-range,"A Bangalore institution, serving a smattering of Western favorites (like fish and chips) along with the usual South Indian fare in a bohemian-for-India atmosphere. On weekends, they serve up greasy Western-style breakfast, including omelettes and Bombay (i.e, French) Toast. Appam and stew is their Sunday breakfast special and a must eat. Turn right at the entrance for the more expensive (and decidedly less charming) A/C room. ₹50-200. Smoky, with sluggish service, and not particularly clean Koshy's still has plenty of character and history but its getting harder to justify their skyrocketing prices.","(12.97579, 77.60147)",wikivoyage,red
8,Little Italy ,0.0,0.0,100 Foot Rd , ,Eat_Mid-range,"Indiranagar. A chic Italian vegetarian restaurant, faddish and over priced. Sometimes the staff switch off A/C if the tables are less than half-filled.","(0, 0)",wikivoyage,red
9,Mainland China ,12.9756281,77.6023664,Church St , ,Eat_Mid-range,"Upscale Chinese food. Good, fairly authentic food and excellent service. Serves a decent lunch buffet. Also new outlet on 100ft Road, Indiranagar. ₹500-800.","(12.9756281, 77.6023664)",wikivoyage,red
10,Pinxx ,12.908739650000001,77.51355150720468,Manipal centre , ,Eat_Mid-range,"A great place for Breakfast, lunch and dinner buffet. ₹200-400 per head.","(12.908739650000001, 77.51355150720468)",wikivoyage,red
11,Le Rock Pub Cafe ,12.9720923,77.6051414,Rest House Rd , ,Eat_Mid-range,"Hot coffee to chilled Kingfisher beer on the tap awesome cocktails and even hand rolled Havana cigars. Salads, sandwiches, jacket baked potatoes to entrees. LRC also offers an Oxy Bar, Bangalore's first.","(12.9720923, 77.6051414)",wikivoyage,red
12,Sahib Sindh Sultan ,0.0,0.0,"Level 2, Forum Mall, Hosur Rd, Koramangala ", ,Eat_Mid-range,"Train-themed restaurant with a delicious, upscale menu. It is supposed to showcase NWFP. Their kakori kebabs are excellent. It also serves wine with the food. Expect a long wait. Or book ahead and roam around the mall or grab a few drinks from the adjoining '''Firangi Paani'''. ₹150-500","(0, 0)",wikivoyage,red
13,Samarkand ,0.0,0.0,"Gem Plaza, 66, Infantry Rd ", ,Eat_Mid-range,"North West frontier food (i.e., kebabs, Afghani) in a kitschy atmosphere but the food is great. You will need to book on weekends. ₹300-600.","(0, 0)",wikivoyage,red
14,Sue's Food Place ,0.0,0.0,"Krishna Temple Rd, Indira Nagar ", ,Eat_Mid-range,"A Caribbean style restaurant run by Sue (Susan John from Trinidad and Tobago). It has an excellent buffet. Their Jamaican jerk chicken, salads and desserts are lovely. A la carte menu is available on certain days. ₹200-500","(0, 0)",wikivoyage,red
15,--,0.0,0.0,,,Eat_Mid-range,,"(0, 0)",wikivoyage,red
0,La Classic Hotel Extraordinaire ,0.0,0.0,"Plot# 158, Yadavanahalli, Hosur Main road, Attibele ",http://www.laclassic.in/ ,Eat_Splurge,"The only fine dining multi-cuisine restaurant outside Electronic City and on the way to Hosur caters to buffet breakfast, lunch and dinner apart from a selection from an international menu.","(0, 0)",wikivoyage,red
1,Blue Ginger ,12.98547275,77.58451596985077,Taj West End ,https://www.tajhotels.com/en-in/taj/taj-west-end-bengaluru/restaurants/blue-ginger/ ,Eat_Splurge,High-end Vietnamese restaurant with a beautiful setting and excellent food.,"(12.98547275, 77.58451596985077)",wikivoyage,red
2,Grasshopper ,0.0,0.0,"45 Kalena Agrahara, Bannerghata Rd ", ,Eat_Splurge,Freshly prepared seven course meal served on the table. Reservation required. Closed on Mondays.,"(0, 0)",wikivoyage,red
3,Graze ,0.0,0.0,"Taj Residency, MG Rd ", ,Eat_Splurge,Has some of the best creative continental you will get in Bangalore.,"(0, 0)",wikivoyage,red
4,I.Talia ,0.0,0.0,"Park Hotel, Opposite 1 MG, Old Madras Rd ", ,Eat_Splurge,Has the best Italian food in town,"(0, 0)",wikivoyage,red
5,Karavalli ,12.9665754,77.598623,Residency Rd , ,Eat_Splurge,"Mangalorean, Goa, Karwar, and Kerala style cuisine. Best Indian food you will get when visiting BLR.","(12.9665754, 77.598623)",wikivoyage,red
6,The Leela Palace Bengaluru Dining ,0.0,0.0, ,https://www.theleela.com/en_us/hotels-in-bengaluru/the-leela-palace-hotel-bengaluru/dining/ ,Eat_Splurge,"All-you-can-eat/drink brunch on Sunday is ₹2,000. They have 4 restaurants, Citrus Lounge (Brasserie kitchen), Zen (Pan Asian), Library Bar (serves all cuisine) and Jamavar (Authentic Indian). Generally overpriced compared to the Taj outlets (Blue Ginger, Graze, Karavalli)","(0, 0)",wikivoyage,red
7,Monsoon ,0.0,0.0,"Park Hotel, Old Madras Rd ", ,Eat_Splurge,"24 hr cafe with a variety of Continental Dishes, Indian, South East Asian and Mediterranean. Ideal location for private parties.","(0, 0)",wikivoyage,red
8,Olive Beach ,12.9671257,77.6078908,Wood St , ,Eat_Splurge,"A long time favourite that will serve you Italian meats and cheese in a nice setting, this is still among Bangalore's best.","(12.9671257, 77.6078908)",wikivoyage,red
9,The Raj Pavilion ,0.0,0.0,"ITC Windsor Manor, Golf Course Rd. ", ,Eat_Splurge,"24/7 restaurant that offers the taste of the British Raj. Anglo-Lucknowi, Far East and Continental cuisine is served. Amongst the best in Bangalore.","(0, 0)",wikivoyage,red
10,Sunny's ,12.97140355,77.5974292,34 Vittal Mallya Rd , ,Eat_Splurge,"Among the best restaurants in Bangalore. Try the starters, salads and pasta is fine here. Hot sandwiches for lunch. Also has a branch at Indira Nagar.","(12.97140355, 77.5974292)",wikivoyage,red
0,Kadambam ,0.0,0.0,"Bull Temple Road, near Ramakrishna Ashram; West of Chord Rd ", ,Eat_Regional cuisine,,"(0, 0)",wikivoyage,red
1,Kamat Yatrnivas ,0.0,0.0,"Gandhinagar; Bull Temple Road, Basavanagudi ", ,Eat_Regional cuisine,Serves special N Karnataka meals with jowar (Sorghum) rotis. They now have a branch on Bull Temple Road where they have local artists perform when you have dinner.,"(0, 0)",wikivoyage,red
2,Maiya's ,0.0,0.0,"30th Cross Rd, Jayanagar 4 Block; 11th Cross Malleshwaram; Sajjan Rao Circle, Basavanagudi ", ,Eat_Regional cuisine,"Features a great amount of South Indian cuisine, and then lets you buy some more to take home. And in case that you don't like it, there are more places upstairs that have different cuisine (Jayanagar branch only).","(0, 0)",wikivoyage,red
3,MTR 1924 ,0.0,0.0,"Mini Forest, JP Nagar; St. Marks Road; Indiranagar; ", ,Eat_Regional cuisine,New age chain from the folks who run Mavalli Tiffin Rooms (MTR) on Lalbagh Road.,"(0, 0)",wikivoyage,red
4,Nalapaka ,13.0005359,77.5496996,Rajajinagar , ,Eat_Regional cuisine,"Serves special N Karnataka meals with jowar (Sorghum) rotis, Holige (stuffed sweet rotis). Known for the distinctive Butter Dosa and different varieties of coconut chutneys.","(13.0005359, 77.5496996)",wikivoyage,red
5,South Indies ,0.0,0.0,Indiranagar; Infantry Rd ,http://thesouthindies.com/ ,Eat_Regional cuisine,"An upscale South Indian restaurant in Bangalore, that gives you a taste of authentic south Indian cuisine in an ambience that is equally tasteful.","(0, 0)",wikivoyage,red
6,UpSouth ,0.0,0.0,"Mantri Square, Mallesharam; Orion Mall, Malleshwaram; Ecospace, Bellandur; 60 ft. Road, Koramangala ",http://upsouth.in/ ,Eat_Regional cuisine,"A quick service restaurant with an upbeat, contemporary look. Be it the vibrant, youthful interiors or the presentation of food in the form of combos, Upsouth is all set to break the dull clutter.","(0, 0)",wikivoyage,red
0,Cafe Y ,12.9602703,77.6014085,Langford Rd , ,Eat_European,"Amazing sizzlers and steaks, nice ambiance.","(12.9602703, 77.6014085)",wikivoyage,red
1,Friends Fast Food ,12.9324866,77.6134963,"Jyoti Nivas College Rd, Koramangala ", ,Eat_European,Great Conti food at college prices. Casa Picola fans will like this one.,"(12.9324866, 77.6134963)",wikivoyage,red
2,Herbs & Spices ,0.0,0.0,80 Foot Rd , ,Eat_European,"On. Great pasta, pizza, and desserts.","(0, 0)",wikivoyage,red
3,Kebab Ki ,12.9581638,77.641321,Koramangala , ,Eat_European,"for ""Adana Kebab"" and other Turkish dishes.","(12.9581638, 77.641321)",wikivoyage,red
0,Kollapuri's ,0.0,0.0,"429/31 30th Cross, 4th Block Jaya Nagar ", ,Eat_Maharashtrian food,"An authentic Maharashtrian hotel run by Savaji. It serves bhakri, chapati and ""Sheckle Edme"" special Savaji stuffed roti with spicy sabjis and meat or other non veg items","(0, 0)",wikivoyage,red
1,Rajvardhan Foods ,0.0,0.0,"1291 25th Main Road, 9th Block Jaya Nagar East ", ,Eat_Maharashtrian food,"Best known for its vadapav, sabudana vada, khichdi. It also offers bhakri, thalipeeth. The snacks and other food offered here is comparatively expensive. This is because it is Bangalore's only authentic Maharashtrian food outlet. It also serves food fresh, only prepared after placing the order, so the wait and price is compensated. The food quality is excellent.","(0, 0)",wikivoyage,red
0,Dalama ,0.0,0.0,"#37, 6th block, Koramangala, 100 ft Rd ", ,Eat_Odia food,"Authentic Odia cuisine including vegetable curries, chapati, meat, fish, prawn, crab and chicken delicacies.","(0, 0)",wikivoyage,red
0,Halli Mane ,12.9956015,77.571007,"3rd Cross, Malleswaram ", ,Eat_South Karnataka,Truly authentic and traditional Kannada style food.,"(12.9956015, 77.571007)",wikivoyage,red
1,Janatha Hotel ,12.9914249,77.5603922,"8th Cross, Malleshwaram ", ,Eat_South Karnataka,"Another great place, famous for its butter masala dosas and vadas.","(12.9914249, 77.5603922)",wikivoyage,red
2,Kamat Lokaruchi ,12.9601866,77.5565477,Mysore Rd , ,Eat_South Karnataka,Amazing food and ambience. Authentic Mangalorean meals.,"(12.9601866, 77.5565477)",wikivoyage,red
3,Kamat Yatrinivas ,0.0,0.0,Majestic; All around the city ,http://www.kamatyatri.in ,Eat_South Karnataka,Authentic Mangalorean meals.,"(0, 0)",wikivoyage,red
4,Karavalli ,12.9665754,77.598623,Residency Rd , ,Eat_South Karnataka,"Mangalorean, Goa, Karwar, and Kerala style cuisine.","(12.9665754, 77.598623)",wikivoyage,red
5,Konkan ,12.9372774,77.6266203,"6th cross, 6th Block, Koramangala ", ,Eat_South Karnataka,Mangalorean and Goan style cuisine.,"(12.9372774, 77.6266203)",wikivoyage,red
6,Kodial's ,12.9914249,77.5603922,8th Cross Malleswaram , ,Eat_South Karnataka,For authentic vegetarian Konkani cuisine.,"(12.9914249, 77.5603922)",wikivoyage,red
7,Kudla ,0.0,0.0,"Ramanashree Comforts, Richmond Rd ",http://www.ramanashree.com/ ,Eat_South Karnataka,"For seafood, serves excellent dishes.","(0, 0)",wikivoyage,red
8,New Krishna Bhavan ,12.9979557,77.5624707,1st Cross Malleswaram , ,Eat_South Karnataka,"For authentic Mangalorean food, reasonably priced. Try the neer dosa and badam halwa.","(12.9979557, 77.5624707)",wikivoyage,red
9,The Palms ,12.9749032,77.6052899,33 Church St , ,Eat_South Karnataka,"Mangalorean, Coorgi, and Malabari style. (shut for renovations)","(12.9749032, 77.6052899)",wikivoyage,red
10,Upaahara Darshini ,0.0,0.0,"Jayanagar 3rd Block; DVG Road, Gandhi Bazaar ", ,Eat_South Karnataka,One of Bangalore's oldest food joints. Amazing dosas.,"(0, 0)",wikivoyage,red
11,Vidyarthi Bhavan ,12.9450065,77.5714721,32 Gandhi Bazaar , ,Eat_South Karnataka,"Another very old and traditional breakfast place, exclusively known for its Masala Dosa. Similar to MTR, you can find people who have been having breakfast here since times immemorial.","(12.9450065, 77.5714721)",wikivoyage,red
0,6 Ballygunge Place ,0.0,0.0,"1st Fl., 612, 12th Main, Indira Nagar ", ,Eat_Bengali,"It has been rated best Bengali restaurant by times food guide Bengaluru. It serves excellent fish (esp their chital peti roast), dab chingri and luchis. (Its mocktails are avoidable however). Prices are slightly on higher side. May cost around ₹1,000 for two but the food quality is good. The owners have also added Kolkata-style chaat on top floor.","(0, 0)",wikivoyage,red
1,36 Chowringhee Lane ,0.0,0.0,"100ft Rd, BTM Layout ", ,Eat_Bengali,Authentic Bengali Cuisine.,"(0, 0)",wikivoyage,red
2,Bangaliana ,0.0,0.0,"355, 1st 'B' Main, 7th Block, Koramangala ", ,Eat_Bengali,"Authentic Bengali Delicacies (Breakfast, Lunch and Dinner) Restaurant, Take-away, Catering. Specialities: fish, mutton chicken and, of course, sweets.","(0, 0)",wikivoyage,red
3,Bhojohori Manna ,0.0,0.0,"668/B 6th Block, Koramangala Club Rd ", ,Eat_Bengali,Free home delivery,"(0, 0)",wikivoyage,red
4,The Esplanade ,12.9844493,77.5342619,KHB Colony , ,Eat_Bengali,Offers authentic Bengali cuisine. They also have a continental menu.,"(12.9844493, 77.5342619)",wikivoyage,red
5,Oh! Calcutta ,12.9753805,77.6015772,St Mark's Rd , ,Eat_Bengali,"Part of a chain of restaurants across the country, and the best Bengali food available in the city albeit pricier than the other options.","(12.9753805, 77.6015772)",wikivoyage,red
6,Sonar Bangla ,0.0,0.0,"88/1, Shubh Arcade, 1st floor, 16th Cross, Margosa Rd, Malleswaram ", ,Eat_Bengali,"The restaurant undertakes orders of authentic Bengali food for gourmets who fancy a whole meal and also delivers it at the doorstep. Fish is considered sacred in the coastal state and is consumed universally. So, all fish lovers can take heart as the non-vegetarian cuisine is delivered, but not served at the restaurant.","(0, 0)",wikivoyage,red
0,Bheemas ,12.9756281,77.6023664,Church St , ,Eat_Andhra,If you have the penchant for spice this place is meant for you.,"(12.9756281, 77.6023664)",wikivoyage,red
1,Nagarjuna Chimney ,0.0,0.0,Residency Rd; Jayanagar 3rd Block , ,Eat_Andhra,"Possibly have a few more branches elsewehere in Bangalore. The biryani is great, as are their meals which are served ritually on a banana leaf. Reach early for lunch, for there are always hordes waiting.","(0, 0)",wikivoyage,red
2,R₹ ,0.0,0.0,off Brigade Rd , ,Eat_Andhra,"A renovation of the vintage R₹, the fun doubles here with the double storeyed restaurant, one serving Andhra and the other Hyderabadi cuisines. There's also alcohol, all the more reason to indulge on a Saturday afternoon.","(0, 0)",wikivoyage,red
0,Anjappar Restaurant ,0.0,0.0,"#50, 100 Ft. Road, 4th Block Kormangala ", ,Eat_Tamil,Chettinad cuisine,"(0, 0)",wikivoyage,red
1,Annachi ,12.9962979,77.5452778,"100 Ft. Road, Indiranagar ", ,Eat_Tamil,Serves vegetarian and non-vegetarian food. Has some good chettinad style dishes.,"(12.9962979, 77.5452778)",wikivoyage,red
2,Annapoorna ,12.9778793,77.6246697,Ulsoor , ,Eat_Tamil,Pure vegetarian food in Tamil style.,"(12.9778793, 77.6246697)",wikivoyage,red
3,Krishna Kafe ,12.9581638,77.641321,Koramangala , ,Eat_Tamil,"Traditional Chennai-style food. Dosas, idlis, idiyappam and the like with authentic Tamil sambar and chutney. This place is vegetarian-only. A vegetarian meal will cost you around ₹80.","(12.9581638, 77.641321)",wikivoyage,red
4,Pongal ,0.0,0.0,Jivan Bima Nagar , ,Eat_Tamil,"Tamil Nadu food. Lots of dosa varieties, Podi dosa, parotta with kurma are good. Ambience is not that great, but this place is for those who need a quick bite without a big pinch on the wallet.","(0, 0)",wikivoyage,red
5,Ponnuswamy ,12.9581638,77.641321,Koramangala , ,Eat_Tamil,"Authentic south Tamil nadu food. Try the biryani and sukka fry. No alcohol or smoking. Also at Residency Rd., next to Imperial Hotel.","(12.9581638, 77.641321)",wikivoyage,red
0,Corner House ,0.0,0.0,1 Airport Rd; All around the city ,https://www.facebook.com/cornerhouseicecreams/ ,Eat_Ice Cream Parlours,"Carlton Towers. This is the place for foodies looking for the best desserts in town. The ""brown bomb"" and ""hot fudge"" are a must have. Not a place for calorie counters.","(0, 0)",wikivoyage,red
1,ibaco ,0.0,0.0,Basavanagudi; Basaveshwara Nagar; BTM Layout; Coles Road; Indira Nagar; Jayanagar; Koramangala; Mantri Square; Phoenix Mall; RR Nagar; Wood Street; Yelahanka ,http://www.hatsun.com/ibaco/ ,Eat_Ice Cream Parlours,,"(0, 0)",wikivoyage,red
2,Naturals Ice Cream ,0.0,0.0,"Indiranagar; Koramangala; Sarjapur; Dollars Colony, RMV Extension; St. Marks Road; Jayanagar; Basaveshwaranagar; Frazer Town; Malleshwaram; Arekere ",http://www.naturalicecreams.in/ ,Eat_Ice Cream Parlours,,"(0, 0)",wikivoyage,red
3,Pabrai's Fresh and Naturalle Ice Cream ,12.9671257,77.6078908,"Wood Street, Ashok Nagar ", ,Eat_Ice Cream Parlours,,"(12.9671257, 77.6078908)",wikivoyage,red
4,Phalaamritha Ice Cream Parlour ,0.0,0.0,"8th Cross, 14/1 West Park Road,Malleswaram ", ,Eat_Ice Cream Parlours,"Serves 25 super smooth home-made ice cream flavours along with health drinks, varieties of kulfis, milk shakes, ice tea, ice cream, novelties and chaats.","(0, 0)",wikivoyage,red
5,Richie Rich Ice Cream Parlour ,0.0,0.0, , ,Eat_Ice Cream Parlours,"Three branches around the city, with a variety of natural ice creams, softies and many fast food items such as pav bhaji and vada pav.. Try the 'Elvis Presley' specialty or the traffic jam or 'Richie Rich' special. The 3 locations are on St. Marks Rd, Airport Rd. and Kumara Park East.","(0, 0)",wikivoyage,red
