,item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,tier,color,ao_link,name,ao_description,address,url,description,fetched_coordinates
3,,,,,,12.98219,77.60824,,,Commercial Street ,Buy,wikivoyage,red,,,, , ,"A legacy of the British is another shopping mecca that sells international brands (similar to Brigade road) alongside locally produced items. Commercial Street has more of a bazaar feel than Brigade Road. In addition, it is famous for its body piercing centres. The price of goods here is very competitive and it is a great place to pick a bargain.","(12.98219, 77.60824)"
4,,,,,,0.0,0.0,,,Sampige Road ,Buy,wikivoyage,red,,,, , ,"The heart of Malleswaram district, connecting Sheshadripuram to IISc. Sampige Road is around {{km","(0, 0)"
0,,,,,,0.0,0.0,,,--,Buy_Shopping districts,wikivoyage,red,,,,,,,"(0, 0)"
1,,,,,,12.91112,77.6001,,,Bannerghatta Road ,Buy_Shopping districts,wikivoyage,red,,,, , ,"Grasshopper is a space that exhibits clothing designs from the most experimental designers in India and also showcases other ideas - lighting design, products, theatre, music - an open space for expression! If that's too boring, you can keep driving and you have a thousand ways that you can take to enjoy the wildlife and the myriad reservoirs strewn across the area - you can still find your very own private haven.","(12.91112, 77.6001)"
2,,,,,,12.9752,77.60817,,,Brigade Road/M.G. Road ,Buy_Shopping districts,wikivoyage,red,,,, , ,"The most popular place for tourists. These two roads are filled with shops of every kind, whether it be traditional handicrafts or the latest western wear (this is especially true for Brigade Road). Brigade Road, where British soldiers used to buy their necessities, is now the centre of yuppie Bangalore; you'll see hordes of college students on the road any time of day or night. Stores on Brigade Road include: Planet M (a huge music store with everything), Tommy Hilfiger, Louis Phillipe, Pepe Jeans, Levis, Lee, SanFrisco Jeans, Nike, and Titan (great Indian made watches). There are also many eateries on Brigade road and on the side roads that lead off it. Fast food outlets include KFC (right at the entrance), Pizza Hut (at the other end of the road), and many cafes including the Indian coffee chain Cafe Coffee Day. Also includes a tattoo studio. M.G. Road is short for Mahatma Gandhi road.","(12.9752, 77.60817)"
3,,,,,,12.98219,77.60824,,,Commercial Street ,Buy_Shopping districts,wikivoyage,red,,,, , ,"A legacy of the British is another shopping mecca that sells international brands (similar to Brigade road) alongside locally produced items. Commercial Street has more of a bazaar feel than Brigade Road. In addition, it is famous for its body piercing centres. The price of goods here is very competitive and it is a great place to pick a bargain.","(12.98219, 77.60824)"
4,,,,,,0.0,0.0,,,Sampige Road ,Buy_Shopping districts,wikivoyage,red,,,, , ,"The heart of Malleswaram district, connecting Sheshadripuram to IISc. Sampige Road is around {{km","(0, 0)"
0,,,,,,12.97345,77.61125,,,Bengaluru Central ,Buy_Shopping malls,wikivoyage,red,,,,Residency Road , ,Bengaluru Central is more of a large department store than a mall with separate retailers.,"(12.97345, 77.61125)"
1,,,,,,12.93459,77.61126,,,Forum Mall ,Buy_Shopping malls,wikivoyage,red,,,, , ,"One of the well-known malls in Bangalore in an upscale suburb. Stores range from high international brands to traditional Indian Khadi clothing at the Khadder. The top floor of the mall contains an 11-screen cinema. For eating there is fast food and world cuisines including: Chinese, Vietnamese, Mexican and Italian and Indian. The PVR Cinema hall is here too.","(12.93459, 77.61126)"
2,,,,,,12.97004,77.60968,,,Garuda Mall ,Buy_Shopping malls,wikivoyage,red,,,, , ,On the corner of McGrath and Commissariat Roads.,"(12.97004, 77.60968)"
3,,,,,,12.94594,77.57058,,,Gandhi Bazaar ,Buy_Shopping malls,wikivoyage,red,,,, , ,"One of the oldest shopping areas in Bangalore, Gandhi Bazaar stretches for a short kilometer or so, bordered on both sides by shops selling everything from saris and clothes to plastics and kitchen utensils, fronted by vegetable and fruit stalls.","(12.94594, 77.57058)"
4,,,,,,12.9295,77.58451,,,Jayanagar Shopping Complex ,Buy_Shopping malls,wikivoyage,red,,,, , ,"From antique jewellery stores, the authentic gold jewelry stores, saree stores, sweet meat stores, classic Iyengar bakeries, dress stores, and food stores that sell fresh vegetables, fruits, meat, and butter. Most of the products are comparatively cheap and are often value for money.","(12.9295, 77.58451)"
5,,,,,,12.96683,77.61172,,,Lifestyle ,Buy_Shopping malls,wikivoyage,red,,,, , ,"A two-story store on Victoria Road in the heart of the new mall shopping district. This was one of the most coveted stores until the malls came along. It's an easy place to go shopping when you don't want too many options to confuse you or when you're tired and don't want to visit too many shops - you can get everything under one roof here. Good for clothes, cosmetics, watches, jewellery, shoes etc. You also get stylish furniture and other home and living items for a decent price.","(12.96683, 77.61172)"
6,,,,,,12.99225,77.570333,,,Mantri Square ,Buy_Shopping malls,wikivoyage,red,,,,Malleswaram ,http://www.mantrisquare.com ,,"(12.99225, 77.570333)"
7,,,,,,0.0,0.0,,,Marathahalli Main Road and Factory Outlets ,Buy_Shopping malls,wikivoyage,red,,,, , ,"Some distance from central Bangalore (although not difficult to reach) is Marathahalli (a village in a previous life). The main road of this suburb is now a haven for factory outlets for all major brands. You can expect prices here to be cheaper than in the malls, at least 20-30% price difference but can be up to 50% cheaper when it comes to some of the major denim brands. As if India wasn't cheap enough. Although this is the best place to go to for factory outlet shopping, there are smaller factory outlets scattered across the city. Also look out for sales held by the major brands to get rid of end of season stock (again end of summer or end of monsoon), these are usually advertised in newspapers or look for signs posted on major roads.","(0, 0)"
8,,,,,,0.0,0.0,,,Metro shopping mall ,Buy_Shopping malls,wikivoyage,red,,,, , ,,"(0, 0)"
9,,,,,,12.996923,77.696862,,,Phoenix Marketcity ,Buy_Shopping malls,wikivoyage,red,,,, , ,"It is the largest mall in Bangalore by area. There is something for everyone in this mall. This mall has many upscale restaurants, electronic shops, bookstores, toy stores and a large selection of clothes, cosmetics, shoes, etc.","(12.996923, 77.696862)"
10,,,,,,12.97977,77.60696,,,Safina Plaza ,Buy_Shopping malls,wikivoyage,red,,,, , ,"The sale capital of Bangalore, on Infantry Road. Every week there is sale going on of any type. One week it might be home furnishings and the next men's wear. Good place to find some bargains. Many exhibitions are also held here, although there are retailers here too. So for quiet shopping come here (much less crowded than the other malls). Its best to visit during end of season sales (summer, monsoon) or during festivals (New Year, Christmas, Ganesh Chaturthi).","(12.97977, 77.60696)"
0,,,,,,12.96563,77.57636,,,KR Market ,Buy_Markets,wikivoyage,red,,,, , ,The city's largest vegetable and fruit market is in the heart of the city,"(12.96563, 77.57636)"
0,,,,,,0.0,0.0,,,C. Krishniah Chetty & Sons ,Buy_Individual stores,wikivoyage,red,,,,2-1 Main Cross Rd ,http://www.ckcsons.com ,{{convert,"(0, 0)"
1,,,,,,12.9820126,77.6086888,,,C. Krishniah Chetty & Sons-The Heritage Store ,Buy_Individual stores,wikivoyage,red,,,,35 & 36 Commercial St ,http://www.ckcsons.com ,Dedicated to gold and silver.,"(12.9820126, 77.6086888)"
2,,,,,,0.0,0.0,,,Giantti Luxury Ensemble ,Buy_Individual stores,wikivoyage,red,,,, , ,Diamond & gold jewellery along with silver articles and idols.,"(0, 0)"
3,,,,,,0.0,0.0,,,--,Buy_Individual stores,wikivoyage,red,,,,,,,"(0, 0)"
0,,,,,,0.0,0.0,,,C. Krishniah Chetty & Sons ,Buy_Individual stores_Jewellery,wikivoyage,red,,,,2-1 Main Cross Rd ,http://www.ckcsons.com ,{{convert,"(0, 0)"
1,,,,,,12.9820126,77.6086888,,,C. Krishniah Chetty & Sons-The Heritage Store ,Buy_Individual stores_Jewellery,wikivoyage,red,,,,35 & 36 Commercial St ,http://www.ckcsons.com ,Dedicated to gold and silver.,"(12.9820126, 77.6086888)"
2,,,,,,0.0,0.0,,,Giantti Luxury Ensemble ,Buy_Individual stores_Jewellery,wikivoyage,red,,,, , ,Diamond & gold jewellery along with silver articles and idols.,"(0, 0)"
3,,,,,,0.0,0.0,,,--,Buy_Individual stores_Jewellery,wikivoyage,red,,,,,,,"(0, 0)"
0,,,,,,0.0,0.0,,,The Cauvery Arts & Crafts Emporium ,Buy_Individual stores_Handicrafts,wikivoyage,red,,,,45 MG Rd , ,"A large store, offering a wide selection of some of Karnataka's best hand made products. The carvings made of [[Mysore]] sandalwood are an especially good buy.","(0, 0)"
1,,,,,,12.9755264,77.6067902,,,Central Cottage Industries Emporium ,Buy_Individual stores_Handicrafts,wikivoyage,red,,,,MG Rd , ,"A government run store promoting traditional Indian hand crafts. The CCIE has major outlets in New [[Delhi]], [[Mumbai]], [[Kolkata]], Bangalore and [[Chennai]].","(12.9755264, 77.6067902)"
2,,,,,,0.0,0.0,,,Miras Carpet Industries ,Buy_Individual stores_Handicrafts,wikivoyage,red,,,,"No.7, Ground Floor, Suryodai Complex, Old Airport Rd, Kodihalli ",https://www.mirascrafts.com/ ,"Manufacturers and exporters of carpets, rugs, kilims, Indian handicrafts, jewellery, pashmina shawls, cashmere scarfs, silk sarees, etc. Claims to be the biggest dealer of Oriental carpets and rugs in Bangalore, selling high quality and ""locally priced"" wares. Valet car parking available.","(0, 0)"
3,,,,,,12.9755264,77.6067902,,,Chandi - The Divine Gallery ,Buy_Individual stores_Handicrafts,wikivoyage,red,,,,MG Rd , ,"Specialising in Indian divine figures in all mediums. Claims to have the biggest collection of Ganeshas in town. High-quality and locally-priced wares, supposedly no pushy salesmanship.","(12.9755264, 77.6067902)"
4,,,,,,0.0,0.0,,,Kala Madhyam Store' ,Buy_Individual stores_Handicrafts,wikivoyage,red,,,,"2nd floor, Flat No 2, Benson Town #77/8, Nandidurg Rd ",https://www.facebook.com/KalaMadhyamIndia/ ,"Folk and tribal art paintings, handicrafts from across India, clothing for women. Specialises in wall murals of folk and tribal art as well as terracotta.","(0, 0)"
5,,,,,,12.9755264,77.6067902,,,Karnataka State Handicrafts Development Corporation ,Buy_Individual stores_Handicrafts,wikivoyage,red,,,,"45 K.S.H.D.C Complex, MG Rd ", ,Specialises in Karnataka handicraft.,"(12.9755264, 77.6067902)"
6,,,,,,0.0,0.0,,,Royal Arts & Crafts ,Buy_Individual stores_Handicrafts,wikivoyage,red,,,, , ,21 K.H. Rd. Has a particularly wide selection of silk carpets and paper mache products.,"(0, 0)"
0,,,,,,0.0,0.0,,,Gangarams Book Bureau ,Buy_Individual stores_Bookstores,wikivoyage,red,,,,"#3, Church Street, 3rd Floor ",http://gangaramsbookbureau.com/ ,"Since 1977, a destination for booklovers with books in a diverse range from academic, professional and technical to fiction and non-fiction.","(0, 0)"
1,,,,,,12.9749032,77.6052899,,,Blossoms ,Buy_Individual stores_Bookstores,wikivoyage,red,,,,Church St , ,"There are 3 full floors of those rare, hard to find old books. All 2nd hand, good condition and at low rates.","(12.9749032, 77.6052899)"
2,,,,,,0.0,0.0,,,The Bookworm ,Buy_Individual stores_Bookstores,wikivoyage,red,,,, , ,This is a small used book store. Good bargains on used and new books are available here.,"(0, 0)"
3,,,,,,12.9719166,77.6070202,,,Crossword ,Buy_Individual stores_Bookstores,wikivoyage,red,,,,Residency Rd , ,"A hot spot for books of various genres combined with seating areas, spacious racks, music and movie section, children's section and a coffee shop. A wonderful hangout to read, browse and shop.","(12.9719166, 77.6070202)"
4,,,,,,12.9807251,77.6055259,,,Elloor Library ,Buy_Individual stores_Bookstores,wikivoyage,red,,,,"Blue Cross Chambers, Infantry Rd ", ,"A circulating library that has a wide range of fiction and non-fiction books, including new titles. Requires membership which includes a deposit.","(12.9807251, 77.6055259)"
5,,,,,,0.0,0.0,,,Gangarams Indiranagar ,Buy_Individual stores_Bookstores,wikivoyage,red,,,,330/9 Axis Road Domlur Inner Ring Rd. Domlur Layout. Near Indira Nagar Flyover , ,"A wide selection of fiction and non-fiction books, including textbooks and professional works, stationery, multimedia, movies, toys, art material and gifts.","(0, 0)"
6,,,,,,0.0,0.0,,,Gangarams Mg road ,Buy_Individual stores_Bookstores,wikivoyage,red,,,,"Triumph Tower, 2nd Floor, 48 Church St ", ,"A wide selection of fiction and non-fiction books, including textbooks and professional works.","(0, 0)"
7,,,,,,12.9749032,77.6052899,,,Goobes Book Republic ,Buy_Individual stores_Bookstores,wikivoyage,red,,,,"46-1-1 Church St, Karnataka ",http://www.goobes.wordpress.com ,Secondhand and new books on a wide variety of subjects and a very cost effective library option and buy back used books.,"(12.9749032, 77.6052899)"
8,,,,,,12.9749918,77.6087811,,,Higginbothams ,Buy_Individual stores_Bookstores,wikivoyage,red,,,,68 MG Rd , ,"This bookstore has a good selection of maps, postcards, guides and novels.","(12.9749918, 77.6087811)"
9,,,,,,0.0,0.0,,,Oxford Book Store ,Buy_Individual stores_Bookstores,wikivoyage,red,,,, , ,"Has some of the latest collection of books and magazines but, doesn't offer any discounts. It has a Chai Bar attached offering 69 blends of tea.","(0, 0)"
10,,,,,,12.97570865,77.60270134594533,,,Premier Book Shop ,Buy_Individual stores_Bookstores,wikivoyage,red,,,,46/1 Church St , ,"A venerable institution that has books on every conceivable subject literally stacked from floor to ceiling. Although the store may appear to be utterly chaotic, the owner knows where every piece of his stock lies - just be careful with those elbows, a slight nudge and the whole place will come tumbling down. This store however, will shut down shortly.","(12.97570865, 77.60270134594533)"
11,,,,,,0.0,0.0,,,Sapna Book House ,Buy_Individual stores_Bookstores,wikivoyage,red,,,,"3rd Main Rd, near Kamat Yatri Nivas, Gandhi Nagar ",http://www.sapnaonline.com/ ,"This is a large bookstore, they also have branches in three other locations Sadashivnagar, Jayanagar, and Indiranagar. Sapna Book House also provides online book delivery.","(0, 0)"
12,,,,,,12.9663221,77.6068047,,,Select Bookshop ,Buy_Individual stores_Bookstores,wikivoyage,red,,,,Brigade Rd , ,"Used to be the only old bookstore. Mr Murthy, who runs the bookstore, is one of the most knowledgeable people. His grandfather started the bookstore. He also has a collection of lithographs, stained glass paintings and collectors copies of antique books.","(12.9663221, 77.6068047)"
13,,,,,,12.9742664,77.6139982,,,The Strand book stall ,Buy_Individual stores_Bookstores,wikivoyage,red,,,,Dickenson Rd ,http://www.strandbookstall.com/ ,"Best known for the latest releases in art, design, architecture and all at good prices.","(12.9742664, 77.6139982)"
14,,,,,,0.0,0.0,,,Streelekha ,Buy_Individual stores_Bookstores,wikivoyage,red,,,,"33/1-9, Thyagaraja Layout, Jaibharath Nagar ", ,"This is a great bookstore to explore the feminist literature and activism that is being produced in India, as well as other texts on the research and work of Indian NGOs. The atmosphere is relaxing and inviting.","(0, 0)"
15,,,,,,0.0,0.0,,,Tata Book House ,Buy_Individual stores_Bookstores,wikivoyage,red,,,, , ,"At the Indian Institute of Science, Malleswaram. Has a large collection of technical books, on which it offers a flat 20 percent discount. Lots of books in a small place. Also worth visiting just because it is in IISc.","(0, 0)"
0,,,,,,0.0,0.0,,,Arnav ,Buy_Individual stores_Boutiques,wikivoyage,red,,,, ,http://www.arnav.in ,"The quaint little jewellery store at Ashoka Pillar, Jayanagar makes for very interesting jewellery buys, a range of antique, restored, contemporary and fusion jewellery are on display. They could help you design a piece of jewellery to suit your needs, an in-house jewellery consultant could help you choose your jewellery.","(0, 0)"
1,,,,,,0.0,0.0,,,Aura Creations ,Buy_Individual stores_Boutiques,wikivoyage,red,,,,"Shop No.3, Plot No. 2 Nandagokula Layout, Shampura Main Rd ", ,Designer boutique with exclusive dress materials.,"(0, 0)"
2,,,,,,0.0,0.0,,,Chilli Billi ,Buy_Individual stores_Boutiques,wikivoyage,red,,,, , ,"Great for women's westernwear', especially the dresses, good collection of bags, shoes and jewellery. They also offer home decor solutions.","(0, 0)"
3,,,,,,8.4884106,76.9415011,,,Levitate-InDiA in A RooM ,Buy_Individual stores_Boutiques,wikivoyage,red,,,,100 Ft. Rd , ,"Silver & costume handcrafted Jewellery, Bohemian apparel, Indian kitsch, lifestyle accessories.","(8.4884106, 76.9415011)"
4,,,,,,0.0,0.0,,,Mahendra Textiles ,Buy_Individual stores_Boutiques,wikivoyage,red,,,, , ,"Sarees and dress materials from Surat, Mumbai, Kolkata, Rajasthan, Varanasi, Kerala and Sri Lanka.","(0, 0)"
5,,,,,,12.9704079,77.610292,,,Marmalade ,Buy_Individual stores_Boutiques,wikivoyage,red,,,,Magrath Rd , ,Loads of affordable young designer wear.,"(12.9704079, 77.610292)"
6,,,,,,0.0,0.0,,,Native Place ,Buy_Individual stores_Boutiques,wikivoyage,red,,,, , ,"Loads of interesting merchandise, crafts made by NGOs, c/o The Only Place Restaurant.","(0, 0)"
7,,,,,,0.0,0.0,,,One G ,Buy_Individual stores_Boutiques,wikivoyage,red,,,, , ,"(Jewellery) Hatworks Boulevard, Cunningham Rd.","(0, 0)"
8,,,,,,0.0,0.0,,,President's Groom Concepts ,Buy_Individual stores_Boutiques,wikivoyage,red,,,,B.v.k.iyengar Rd and Kamraj Rd , ,"Two menswear fashion stores. Fine fabrics for made-to-order and a large ready-to-wear collection. Bespoke suits and made to order clothing including tuxedos, business wear to traditional Indian kurtas and sherwanis.","(0, 0)"
9,,,,,,12.9732898,77.6380466,,,Sakhi by Chandras ,Buy_Individual stores_Boutiques,wikivoyage,red,,,,"6th main, HAL 2nd stage, Indiranagar ",http://www.sakhifashions.com ,"Combines traditional fabrics and craftsmanship with contemporary themes. Sakhi’s sarees, salwars and kurtis combine kanchivaram, tussar, chiffon, georgette, crêpe, organza and cotton with traditional techniques such as cut work, block print, kalamkari, badla, mirror work, chamki (sequins) and embroidery in a mélange of colours.","(12.9732898, 77.6380466)"
10,,,,,,0.0,0.0,,,Stritva near ITPL ,Buy_Individual stores_Boutiques,wikivoyage,red,,,,"294, 8th main, BEML Layout, ITPL Main Rd ",http://www.stritva.com ,"Sells readymade salwar suit, kameez, kurtas, dress material, sarees and nightwear. The store has a good collection at good prices.","(0, 0)"
0,,,,,,0.0,0.0,,,Habitat ,Buy_Individual stores_Music and movies,wikivoyage,red,,,,"Church Street, Off Brigade Road ", ," Tiny compared to other retail music/movie stores, it's a delight for lovers of good music especially Jazz. Has an excellent and varied selection of DVDs for rent as well, though membership is closed.","(0, 0)"
0,,,,,,0.0,0.0,,,--,Buy_Individual stores_Electronics,wikivoyage,red,,,,,,,"(0, 0)"
0,,,,,,12.8357078,77.5148146,,,The Art of Living ,Learn,wikivoyage,red,,,,"Kanakapura Road, Udayapura ",http://www.artofliving.org/bangalore-ashram ,"The campus is also the focal point of many service projects such as rural development and education, organic farming initiatives, scientific research into the benefits of ‘Sudarshan Kriya’ While at the ashram, one cannot miss the Satsangs that are held every evening. Satsangs are gatherings where scattered minds unite through music, meditation, and wisdom to experience a higher state of consciousness. People from all over the world who know different languages participate in the singing of bhajans, or the repetitive chanting of a word or a verse.","(12.8357078, 77.5148146)"
1,,,,,,0.0,0.0,,,ISKCON ,Learn,wikivoyage,red,,,,"ISKCON Sri Radha Krishna-Chandra Temple,Hare Krishna Hill, Chord Rd ",http://www.iskconbangalore.org/ ,"The International Society for Krishna Consciousness (ISKCON) temple in Bangalore city is huge cultural complex that was inaugurated in 1997 to carry out the vision of A.C. Bhaktivedanta Swami Prabhupada, the Founder-Acarya of ISKCON, to promote Vedic culture and spiritual learning. ISKCON Sri Radha Krishna-chandra Mandir attracts visitors from different parts of the world and it is more than a place of rituals. However, due to the huge flow of foreign visitors, it has mostly become a heavily commercialized place and less of a religious centre.","(0, 0)"
0,,,,,,12.8357078,77.5148146,,,The Art of Living ,Learn_Hinduism,wikivoyage,red,,,,"Kanakapura Road, Udayapura ",http://www.artofliving.org/bangalore-ashram ,"The campus is also the focal point of many service projects such as rural development and education, organic farming initiatives, scientific research into the benefits of ‘Sudarshan Kriya’ While at the ashram, one cannot miss the Satsangs that are held every evening. Satsangs are gatherings where scattered minds unite through music, meditation, and wisdom to experience a higher state of consciousness. People from all over the world who know different languages participate in the singing of bhajans, or the repetitive chanting of a word or a verse.","(12.8357078, 77.5148146)"
1,,,,,,0.0,0.0,,,ISKCON ,Learn_Hinduism,wikivoyage,red,,,,"ISKCON Sri Radha Krishna-Chandra Temple,Hare Krishna Hill, Chord Rd ",http://www.iskconbangalore.org/ ,"The International Society for Krishna Consciousness (ISKCON) temple in Bangalore city is huge cultural complex that was inaugurated in 1997 to carry out the vision of A.C. Bhaktivedanta Swami Prabhupada, the Founder-Acarya of ISKCON, to promote Vedic culture and spiritual learning. ISKCON Sri Radha Krishna-chandra Mandir attracts visitors from different parts of the world and it is more than a place of rituals. However, due to the huge flow of foreign visitors, it has mostly become a heavily commercialized place and less of a religious centre.","(0, 0)"
0,,,,,,0.0,0.0,,,Choe Khor Sum Ling ,Learn_Buddhism,wikivoyage,red,,,,"Ashwini, No. 24, 1st Floor, Domlur Layout ",http://www.cksl.in ,"This Tibetan Buddhist meditation and study centre is in Domlur Layout near Shanti Sagar Restaurant on Airport Road. CKSL is a centre for the study and practice of Mahayana Buddhism following the lineage and example of Lord Buddha. The Centre, whose name means 'The Three Turnings of the Wheel of Dharma' was founded in 2003 by Lama Zopa Rinpoche under the guidance of HH the XIVth Dalai Lama. The Centre offers courses in various Buddhist meditation techniques and teachings on different aspects of Buddhism. Teachings are offered free to the public and are conducted in English or in Tibetan (with translation in English). In addition to regular teachings, every few weeks the Centre invites senior Lamas to give talks on important aspects of the Buddhist path. Such talks are also accompanied by instructions and initiations by the Lama into different meditation practices.","(0, 0)"
1,,,,,,12.9785067,77.5810821,,,Maha Bodhi Society ,Learn_Buddhism,wikivoyage,red,,,,"14 Kalidasa Road, Gandhinagar ",http://education.vsnl.com/mahabodhi/ ,"This temple has a very active schedule. There are teachings on the Dharma in English on the first two and last Sundays of every month from 9:30-11:30AM, while on the 3rd Sunday there is a meditation retreat. Anyone is welcome to attend. The temple also has a good library and a beautiful garden - a great place to retreat from the hustle and bustle of the metropolis outside.","(12.9785067, 77.5810821)"
2,,,,,,0.0,0.0,,,Thubten Lekshey Ling ,Learn_Buddhism,wikivoyage,red,,,, ,http://www.lekshey.org ,"Nyingma Tibetan Buddhist meditation centre founded by the late His Holiness Pema Norbu (Penor) Rinpoche. The centre is close to MG Road on Ulsoor road, on the side of Manipal Centre. The centre conducts meditation classes, spiritual discourses and advanced study programs. Weekend teachings in meditation and philosophy are offered by lamas from Namdroling Monastery, [[Bylakupee]].","(0, 0)"
0,,,,,,0.0,0.0,,,--,Work,wikivoyage,red,,,,,,,"(0, 0)"
0,,,,,,0.0,0.0,,,--,Work_Indians,wikivoyage,red,,,,,,,"(0, 0)"
0,,,,,,0.0,0.0,,,--,Work_Non-Indians,wikivoyage,red,,,,,,,"(0, 0)"
0,,,,,,0.0,0.0,,,Kerala Restaurant ,Eat,wikivoyage,red,,,, , ,,"(0, 0)"
1,,,,,,0.0,0.0,,,The Adiga's chain ,Eat,wikivoyage,red,,,, , ,"Restaurants to the south of Bangalore. Prominent among them are in: Jayanagar 4th Block, take the road facing BHS First Grade College, Basavanagudi.","(0, 0)"
0,,,,,,0.0,0.0,,,Kerala Restaurant ,Eat_Budget,wikivoyage,red,,,, , ,,"(0, 0)"
1,,,,,,0.0,0.0,,,The Adiga's chain ,Eat_Budget,wikivoyage,red,,,, , ,"Restaurants to the south of Bangalore. Prominent among them are in: Jayanagar 4th Block, take the road facing BHS First Grade College, Basavanagudi.","(0, 0)"
0,,,,,,0.0,0.0,,,100ft Restaurant ,Eat_Mid-range,wikivoyage,red,,,,100 Foot Rd , ,"Indra Nagar. Westernised cooking, but notably better than any other pasta serving restaurant in the area. The restaurant is a bit of a hybrid of store/restaurant. ₹300-500.","(0, 0)"
1,,,,,,0.0,0.0,,,Alibaba Cafe & Restaurant ,Eat_Mid-range,wikivoyage,red,,,, , ,"Frazer Town. Arabian, Persian and Bhatkali cuisine described as ""An Arabian Lake in the Indian Ocean"". A themed restaurant with the feel of Arabia, Persia and India. The ""Shaiya Biryani"" of the Bhatkali cuisine, the Al faham chicken barbeque out of the Arabian cuisine and the chicken Jujeh kabab from the Persian cuisine are all recommended.","(0, 0)"
2,,,,,,12.9755264,77.6067902,,,Caesar's Restaurant ,Eat_Mid-range,wikivoyage,red,,,,MG Rd , ,Indian and continental food. Ambiance is good though the food is tad expensive. Parking is a problem.,"(12.9755264, 77.6067902)"
3,,,,,,0.0,0.0,,,Canopy ,Eat_Mid-range,wikivoyage,red,,,,"PU Building, M.G. Rd ", ,"Open air, multi-cuisine North-Indian food. Cooking techniques date back to the independence era offering the unique taste. Great outdoor ambiance in the middle of the central business district. ₹125-750","(0, 0)"
4,,,,,,12.9755264,77.6067902,,,Ebony ,Eat_Mid-range,wikivoyage,red,,,,MG Rd , ,"Stylish eatery with excellent evening views of the city. Service is a bit slow, but the ambiance makes it worth the wait. Book ahead for a terrace seat. ₹200-400","(12.9755264, 77.6067902)"
5,,,,,,12.9757994,77.6016921,,,The Egg Factory ,Eat_Mid-range,wikivoyage,red,,,,St.Marks Rd , ,"Multi-cuisine, The menu, as the name suggests, is all based on the indispensable ''egg''. Its also modelled on a factory with functional chairs and a menu that looks like an instruction manual. Its open for all day dining. Egg dishes from all over the world, including omelttes, scrambles, French toast, curries, sub's, pasta & desserts. Don't miss the fantastic huevos rancheros here, they make it as good as in Mexico. Innovative drinks, try the ''Chlorophyll Fix'', it looks and sounds weird, but tastes like heaven. Highly relaxed service.","(12.9757994, 77.6016921)"
6,,,,,,0.0,0.0,,,Grill Maximus ,Eat_Mid-range,wikivoyage,red,,,,17th cross 4 main HSR Layout , ,Famous for the Mediterranean cuisine.Also serve Arabian Indian and Italian Food. Only A la carte menu is available. ₹200-500,"(0, 0)"
7,,,,,,12.97579,77.60147,,,Koshy's ,Eat_Mid-range,wikivoyage,red,,,,St. Marks Rd , ,"A Bangalore institution, serving a smattering of Western favorites (like fish and chips) along with the usual South Indian fare in a bohemian-for-India atmosphere. On weekends, they serve up greasy Western-style breakfast, including omelettes and Bombay (i.e, French) Toast. Appam and stew is their Sunday breakfast special and a must eat. Turn right at the entrance for the more expensive (and decidedly less charming) A/C room. ₹50-200. Smoky, with sluggish service, and not particularly clean Koshy's still has plenty of character and history but its getting harder to justify their skyrocketing prices.","(12.97579, 77.60147)"
8,,,,,,0.0,0.0,,,Little Italy ,Eat_Mid-range,wikivoyage,red,,,,100 Foot Rd , ,"Indiranagar. A chic Italian vegetarian restaurant, faddish and over priced. Sometimes the staff switch off A/C if the tables are less than half-filled.","(0, 0)"
9,,,,,,12.9756281,77.6023664,,,Mainland China ,Eat_Mid-range,wikivoyage,red,,,,Church St , ,"Upscale Chinese food. Good, fairly authentic food and excellent service. Serves a decent lunch buffet. Also new outlet on 100ft Road, Indiranagar. ₹500-800.","(12.9756281, 77.6023664)"
10,,,,,,12.908739650000001,77.51355150720468,,,Pinxx ,Eat_Mid-range,wikivoyage,red,,,,Manipal centre , ,"A great place for Breakfast, lunch and dinner buffet. ₹200-400 per head.","(12.908739650000001, 77.51355150720468)"
11,,,,,,12.9720923,77.6051414,,,Le Rock Pub Cafe ,Eat_Mid-range,wikivoyage,red,,,,Rest House Rd , ,"Hot coffee to chilled Kingfisher beer on the tap awesome cocktails and even hand rolled Havana cigars. Salads, sandwiches, jacket baked potatoes to entrees. LRC also offers an Oxy Bar, Bangalore's first.","(12.9720923, 77.6051414)"
12,,,,,,0.0,0.0,,,Sahib Sindh Sultan ,Eat_Mid-range,wikivoyage,red,,,,"Level 2, Forum Mall, Hosur Rd, Koramangala ", ,"Train-themed restaurant with a delicious, upscale menu. It is supposed to showcase NWFP. Their kakori kebabs are excellent. It also serves wine with the food. Expect a long wait. Or book ahead and roam around the mall or grab a few drinks from the adjoining '''Firangi Paani'''. ₹150-500","(0, 0)"
13,,,,,,0.0,0.0,,,Samarkand ,Eat_Mid-range,wikivoyage,red,,,,"Gem Plaza, 66, Infantry Rd ", ,"North West frontier food (i.e., kebabs, Afghani) in a kitschy atmosphere but the food is great. You will need to book on weekends. ₹300-600.","(0, 0)"
14,,,,,,0.0,0.0,,,Sue's Food Place ,Eat_Mid-range,wikivoyage,red,,,,"Krishna Temple Rd, Indira Nagar ", ,"A Caribbean style restaurant run by Sue (Susan John from Trinidad and Tobago). It has an excellent buffet. Their Jamaican jerk chicken, salads and desserts are lovely. A la carte menu is available on certain days. ₹200-500","(0, 0)"
