,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
1,Süreyya Plajı ,40.94013,29.11214, , ,Drink,Clusters of 'meyhane' taverns and 'nargile' shisha cafes on the causeway. ,"(40.94013, 29.11214)",wikivoyage,red
2,Gözdağı Tesis ,0.0,0.0,"Dumlupınar, Pendik ", ,Drink,Good choice for sipping out Turkish coffee whilst enjoying the view of the islands.,"(0, 0)",wikivoyage,red
0,Crowne Plaza Istanbul - Oryapark ,41.03004,29.10842,"İnkılap, Küçüksu Cd. No58, Ümraniye ",https://www.ihg.com/crowneplaza/hotels/en/en/istanbul/istur/hoteldetail ,Sleep,,"(41.03004, 29.10842)",wikivoyage,red
1,Istanbul Marriott Hotel Asia ,40.98115,29.10087,"Küçükbakkalköy, Kayışdağı Cd. No:3, Ataşehir ",https://www.marriott.com/en-us/hotels/istmc-istanbul-marriott-hotel-asia/overview/ ,Sleep,,"(40.98115, 29.10087)",wikivoyage,red
2,Burgu Arjaan by Rotana ,0.0,0.0,"Altayçeşme, Samanyolu Sk. No:23, Maltepe ",https://www.rotana.com/arjaanhotelapartments/turkey/istanbul/burguarjaanbyrotana ,Sleep,,"(0, 0)",wikivoyage,red
3,Titanic Business Kartal ,0.0,0.0,"Orta, Kaptanıderya Cd. No: 37, Kartal ",https://www.titanic.com.tr/titanic-business-kartal ,Sleep,,"(0, 0)",wikivoyage,red
4,The Green Park Pendik ,0.0,0.0,"Kaynarca, Erol Kaya Cd No:204, Pendik ",https://www.thegreenparkpendik.com/ ,Sleep,,"(0, 0)",wikivoyage,red
5,Ibis Istanbul Tuzla ,0.0,0.0,"Aydıntepe, Selin Sk. No:7, Tuzla ",https://www.ibisistanbultuzla.com/ ,Sleep,,"(0, 0)",wikivoyage,red
0,Şile Bus Terminal ,0.0,0.0,"Bayrak Cd. No:35, Çavuş Mh ",https://www.sile.bel.tr/kesfet/sile-rehberi/ulasim ,Get in,,"(0, 0)",wikivoyage,red
0,--,0.0,0.0,,,Get in,,"(0, 0)",wikivoyage,red
1,--,0.0,0.0,,,Get in,,"(0, 0)",wikivoyage,red
2,--,0.0,0.0,,,Get in,,"(0, 0)",wikivoyage,red
3,--,0.0,0.0,,,Get in,,"(0, 0)",wikivoyage,red
4,--,0.0,0.0,,,Get in,,"(0, 0)",wikivoyage,red
0,Old Town ,0.0,0.0,"Balibey Mh, Üsküdar Cd ",https://sile.bel.tr/kesfet/tarihi-yapilar/tarihi-sile-evleri ,See,Essentially the heart of the town.,"(0, 0)",wikivoyage,red
1,Şile Castle ,0.0,0.0,"İskele, Balibey Mh ",https://www.sile.bel.tr/kesfet/tarihi-yapilar/sile-kalesi ,See,"The castle was built by the Eastern Roman Empire, which was taken over by the Genoese in 1305,[4] was conquered by the Ottoman army under the command of Yıldırım Bayezid in 1396.","(0, 0)",wikivoyage,red
2,Şile Lighthouse ,0.0,0.0,"Balibey Mh, Fener Cd",https://www.sile.bel.tr/kesfet/tarihi-yapilar/sile-feneri ,See,"Commissioned by the Ottoman sultan Abdülmecid I, it was constructed in 1859 by French engineers.","(0, 0)",wikivoyage,red
3,Tahlisiye Boathosue ,0.0,0.0,"Hacı Kasım, Plajyolu Sk. No:15 ",https://www.sile.bel.tr/kesfet/tarihi-yapilar/sile-tahlisiye-kayikanesi ,See,Built in 1866 by the Ottoman Coast Guard.,"(0, 0)",wikivoyage,red
4,Şile Culture Centrum ,0.0,0.0,"Çavuş, Atatürk Cd. No:30 ",https://kultur.istanbul/ibb-sile-kultur-merkezi/ ,See,,"(0, 0)",wikivoyage,red
5,Ağlayankaya ,0.0,0.0,"Balibey, Ağlayan Kaya Cd ",https://www.instagram.com/aglayankayabeachsile ,See,"Literally means 'wailing rocks', it is a marvel of nature.","(0, 0)",wikivoyage,red
6,Yeniköy ,0.0,0.0, ,https://kulturenvanteri.com/en/bolge/turkiye/marmara-bolgesi/istanbul/sile/yenikoy-sile/ ,See,A old Greek village with multiple ruins and a small waterfall.,"(0, 0)",wikivoyage,red
7,Ağva ,0.0,0.0, ,https://www.sile.bel.tr/kesfet/dogal-guzellikler/agva ,See,"Initially a sister town and now a borough of Şile, evidences of settlements in and near Agva has been found dating the 5th and 7th centuries BC. ","(0, 0)",wikivoyage,red
0,Uzunkum Beach ,0.0,0.0,"Balibey, Halay Sk ",https://www.sile.bel.tr/kesfet/plajlar/uzunkum-plaji ,Do,The only beach in Istanbul with a 'Blue Flag'.,"(0, 0)",wikivoyage,red
1,Kumbaba and Ayazma beaches ,0.0,0.0,"Çavuş, Kordonboyu Cd ",https://www.instagram.com/kumbababeach/ ,Do,Popular spot for both relaxation and watersports.,"(0, 0)",wikivoyage,red
2,Akkaya Barn ,0.0,0.0,"Çayırbaşı, Sahil Yolu ",https://www.instagram.com/akkayatatilkoyu/ ,Do,Either for a lunch or some horse-riding.,"(0, 0)",wikivoyage,red
3,Safari Life Istanbul ,0.0,0.0, , ,Do,Outdoor vehicle driving.,"(0, 0)",wikivoyage,red
4,Darlık Dam Lake ,0.0,0.0, ,https://sile.bel.tr/kesfet/dogal-guzellikler/darlik-baraji ,Do,Arguably the best place for a picnic or an offroad ATV drive.,"(0, 0)",wikivoyage,red
5,İncekum Adventure Park ,0.0,0.0,"Karakiraz, Kurna ",https://www.instagram.com/incekummacerapark ,Do,Children's favorite activity.,"(0, 0)",wikivoyage,red
6,Hacıllı Village ,0.0,0.0, , ,Do,A perfect trekking route with a waterfall and a cave nearby.,"(0, 0)",wikivoyage,red
7,Avcıkoru Nature Park ,0.0,0.0,"Avcıkoru, Alemdağ Şile Yolu 155/5 ",https://avcikoru.com/ ,Do,Popular amongst campers.,"(0, 0)",wikivoyage,red
8,Esenceli Camp Site ,0.0,0.0, , ,Do,Right next to the Esenceli Village.,"(0, 0)",wikivoyage,red
0,Center for the Handcrafted Goods ,0.0,0.0,"Çavuş, Deniz Sk. No:03 ",https://www.sile.bel.tr/hizmetlerimiz/kultursanat-ve-turizm-hizmetleri/sile-bezi-el-sanatlari-merkezi ,Buy,,"(0, 0)",wikivoyage,red
1,Bazaar and Market ,0.0,0.0,"Çavuş, Pazar Sk. No:2 ",https://www.sile.bel.tr/kesfet/sile-rehberi/sile-yeryuzu-pazari ,Buy,A farmers market with shops just across.,"(0, 0)",wikivoyage,red
0,Pier fisheries and restaurants ,0.0,0.0, ,https://www.sile.bel.tr/kesfet/sile-rehberi/sile-limani ,Eat,"Scattered along and nearby the pier; you can find budget-friendly 'fish&bread' sheds, mid-option restaurants like ''Massha'' and full-course luxury restaurants like ''İyot'', ''Lotus'' and ''Marin''.","(0, 0)",wikivoyage,red
1,Mercanköşk ,0.0,0.0,"Çavuş, Ortanca Sk ",http://www.mercankosk.com.tr/ ,Eat,"Run by the municipality itself, it offers a budget friendly solution.","(0, 0)",wikivoyage,red
2,Horozlu Ev ,0.0,0.0,"İmrendere caddesi, Mürşit Sk No:22 ",https://www.instagram.com/horozluev/ ,Eat,A solid breakfast option.,"(0, 0)",wikivoyage,red
3,Saklıgöl ,0.0,0.0, ,https://www.instagram.com/sile_sakligol/ ,Eat,"Literally as 'the hidden lake', Saklıgöl is a perfect option for a breakfast with fantastic view.","(0, 0)",wikivoyage,red
0,Dubara Bar & Lounge,0.0,0.0,"Hacı Kasım, Çekekler Mevkii No:11 ",https://www.instagram.com/dubaraplussile/ ,Drink,A shisha bar with a selection of cocktails. ,"(0, 0)",wikivoyage,red
1,Fusha ,0.0,0.0,"Balibey, Fener Cd. No:3 ",https://www.instagram.com/fushasile/ ,Drink,One of the best views in whole area makes it a popular choice for ''rakı-balık-meze'' combos. ,"(0, 0)",wikivoyage,red
2,Rokethane ,0.0,0.0,"Meşrutiyet, Kumbaba Cd. No:17 ",https://www.instagram.com/rokethane/ ,Drink,A niche seaside restaurant with a historic building. Perfect for wine-dates.,"(0, 0)",wikivoyage,red
3,İki 1A Kafası ,0.0,0.0,"Kumbaba, Kumbaba Cd. No:30 ",https://www.instagram.com/iki1akafasi/ ,Drink,"A classic pub, students-favorite.","(0, 0)",wikivoyage,red
4,Vanilya,0.0,0.0, ,http://instagram.com/vanilyasile ,Drink,A cafe with selection of desserts.,"(0, 0)",wikivoyage,red
5,Bilir ,0.0,0.0,"Çavuş, Üsküdar Cd. No:174 ",https://www.facebook.com/SileBilirPastanesi ,Drink,The oldest pastry in Şile. It also runs the oldest döner shop next door.,"(0, 0)",wikivoyage,red
0,Historical Kumbaba Hotel ,0.0,0.0,Çavuş Mah. Üretken Sk. NO:2 ,https://www.tarihikumbabaotel.com/ ,Sleep,,"(0, 0)",wikivoyage,red
1,Ramada by Wyndham ,0.0,0.0,"Kumbaba, Turan Aziz Beler Cd. No:43 ",https://ramadasile.com/ ,Sleep,,"(0, 0)",wikivoyage,red
2,The Sign Değirmen Hotel ,0.0,0.0,"Çavuş, Plaj Sk No:2 ",https://thesigndegirmen.com/ ,Sleep,,"(0, 0)",wikivoyage,red
3,Şile Resort Hotel ,0.0,0.0,"Balibey, Ağlayan Kaya Cd. 28-46 ",http://www.sileresorthotel.com/ ,Sleep,,"(0, 0)",wikivoyage,red
4,Akçakese Bungalow ,0.0,0.0,"Akçakese, Sahil ",https://www.instagram.com/bungalowkoyu/ ,Sleep,In a lovely cove.,"(0, 0)",wikivoyage,red
5,Doğa Holiday Village ,0.0,0.0, ,https://dogatatilkoyu.com.tr/ ,Sleep,,"(0, 0)",wikivoyage,red
0,Işık University ,0.0,0.0,,https://www.isikun.edu.tr/ ,Learn,One of the leading private universities in Turkey.,"(0, 0)",wikivoyage,red
0,[[Istanbul Airport]] ,0.0,0.0, ,https://www.istairport.com/ ,Get in,"Istanbul's chief airport, and the main port of entry into Turkey, is 30 km northwest of the city in Arnavutköy, on the Europe-side Black Sea coast. It was opened in 2018 / 19 and replaced Atatürk Airport. It has a very wide range of international flights, by Turkish Airlines and other carriers, and domestic flights at least daily to all the major Turkish cities. There's car hire and the usual passenger facilities. Metro line M11, public buses, and taxis are available to the city centre. A second metro line is under construction from the airport to the western district of Halkalı.","(0, 0)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
0,[[Sabiha Gökçen International Airport]] ,0.0,0.0, ,http://www.sgairport.com/ ,Get in,"Istanbul's Asia-side airport is 30 km east of city centre. It has many domestic flights, often by Anadolu Jet the budget offshoot of Turkish Airlines. Pegasus and other carriers have flights across Europe, the Middle East, North Africa and Western Asia, especially in summer when this is a low cost route to the Turkish beach resorts and Northern Cyprus. None of the airlines that use Sabiha Gökçen have announced plans to relocate to the new Istanbul Airport: it's big enough to take them, but not convenient for Istanbul's Asia side. There's only one terminal, with a full range of passenger facilities, but ground-side procedures here are laborious and arriving two hours before your flight is cutting it very close. There's a security check just to enter the terminal (they will inspect but not confiscate liquids), then the usual check after bag-drop to get air-side. The ground-side departure hall is comfortable. If you have a long stopover here, the LGM CIP Lounge is a good deal, with unlimited free beer, wine, soft drinks, light meals and snacks for €12 entry per person. (Some connection times are very long, as the outbound flight tries to scoop arrivals from far and wide.) There is a hotel at the airport, some half-a-dozen at Kurtköy 2 km north, then another dozen at Pendik town (on the Marmara coast near the YHT station) 6 km south.","(0, 0)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
0,Halkalı railway station ,0.0,0.0,"İstasyon Cd., İstasyon Mah., 34303 ", ,Get in,"The current terminus. This station has few facilities here, in particular, nowhere to change currency until you get downtown. Ticket machines for the Mamaray trains only accept Turkish cash except for a single one which now takes cards, though it will likely have a long queue when you arrive.","(0, 0)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get in,,"(41.006381, 28.9758715)",wikivoyage,red
0,[[Istanbul Airport]] ,0.0,0.0, ,https://www.istairport.com/ ,Get in_By plane,"Istanbul's chief airport, and the main port of entry into Turkey, is 30 km northwest of the city in Arnavutköy, on the Europe-side Black Sea coast. It was opened in 2018 / 19 and replaced Atatürk Airport. It has a very wide range of international flights, by Turkish Airlines and other carriers, and domestic flights at least daily to all the major Turkish cities. There's car hire and the usual passenger facilities. Metro line M11, public buses, and taxis are available to the city centre. A second metro line is under construction from the airport to the western district of Halkalı.","(0, 0)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By plane,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get in_By plane,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Get in_By plane,,"(41.006381, 28.9758715)",wikivoyage,red
0,[[Sabiha Gökçen International Airport]] ,0.0,0.0, ,http://www.sgairport.com/ ,Get in_By plane,"Istanbul's Asia-side airport is 30 km east of city centre. It has many domestic flights, often by Anadolu Jet the budget offshoot of Turkish Airlines. Pegasus and other carriers have flights across Europe, the Middle East, North Africa and Western Asia, especially in summer when this is a low cost route to the Turkish beach resorts and Northern Cyprus. None of the airlines that use Sabiha Gökçen have announced plans to relocate to the new Istanbul Airport: it's big enough to take them, but not convenient for Istanbul's Asia side. There's only one terminal, with a full range of passenger facilities, but ground-side procedures here are laborious and arriving two hours before your flight is cutting it very close. There's a security check just to enter the terminal (they will inspect but not confiscate liquids), then the usual check after bag-drop to get air-side. The ground-side departure hall is comfortable. If you have a long stopover here, the LGM CIP Lounge is a good deal, with unlimited free beer, wine, soft drinks, light meals and snacks for €12 entry per person. (Some connection times are very long, as the outbound flight tries to scoop arrivals from far and wide.) There is a hotel at the airport, some half-a-dozen at Kurtköy 2 km north, then another dozen at Pendik town (on the Marmara coast near the YHT station) 6 km south.","(0, 0)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By plane,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get in_By plane,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Get in_By plane,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By plane,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By plane,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get in_By plane,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By train,,"(41.006381, 28.9758715)",wikivoyage,red
0,Halkalı railway station ,0.0,0.0,"İstasyon Cd., İstasyon Mah., 34303 ", ,Get in_By train,"The current terminus. This station has few facilities here, in particular, nowhere to change currency until you get downtown. Ticket machines for the Mamaray trains only accept Turkish cash except for a single one which now takes cards, though it will likely have a long queue when you arrive.","(0, 0)",wikivoyage,red
0,Halkalı railway station ,0.0,0.0,"İstasyon Cd., İstasyon Mah., 34303 ", ,Get in_By train_Trains from Europe and European Turkey,"The current terminus. This station has few facilities here, in particular, nowhere to change currency until you get downtown. Ticket machines for the Mamaray trains only accept Turkish cash except for a single one which now takes cards, though it will likely have a long queue when you arrive.","(0, 0)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By bus,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By bus,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By bus,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By bus,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By bus_European side,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By bus_European side,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By bus_European side,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By bus_European side,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By bus_European side_Esenler,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By bus_European side_Esenler,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By bus_European side_Esenler,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By bus_European side_Esenler,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get in_By thumb,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get in_By thumb,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
2,Istanbul/New City|business district,0.0,0.0,,,Get around,"'''Line M2''' starts from Yenikapı and crosses the Golden Horn, continuing via Şişhane and Taksim Square to Mecidiyeköy and Levent in the Istanbul/New City|business district, and further north to Hacıosman (a major bus hub for suburbs on the north European side, eg Sarıyer).","(0, 0)",wikivoyage,red
3,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
4,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
5,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
6,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
7,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
8,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
9,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
10,Istanbul Airport|main airport,0.0,0.0,,,Get around,'''Line M11''' takes you as far as to the Istanbul Airport|main airport from Gayrettepe on M2 and Kağıthane on M7.,"(0, 0)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
4,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
5,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
6,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
7,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
8,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
9,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
4,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
5,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
6,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
4,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
5,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
6,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
7,--,41.006381,28.9758715,,,Get around,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get around_By metro,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get around_By metro,,"(41.006381, 28.9758715)",wikivoyage,red
2,Istanbul/New City|business district,0.0,0.0,,,Get around_By metro,"'''Line M2''' starts from Yenikapı and crosses the Golden Horn, continuing via Şişhane and Taksim Square to Mecidiyeköy and Levent in the Istanbul/New City|business district, and further north to Hacıosman (a major bus hub for suburbs on the north European side, eg Sarıyer).","(0, 0)",wikivoyage,red
3,--,41.006381,28.9758715,,,Get around_By metro,,"(41.006381, 28.9758715)",wikivoyage,red
4,--,41.006381,28.9758715,,,Get around_By metro,,"(41.006381, 28.9758715)",wikivoyage,red
5,--,41.006381,28.9758715,,,Get around_By metro,,"(41.006381, 28.9758715)",wikivoyage,red
6,--,41.006381,28.9758715,,,Get around_By metro,,"(41.006381, 28.9758715)",wikivoyage,red
7,--,41.006381,28.9758715,,,Get around_By metro,,"(41.006381, 28.9758715)",wikivoyage,red
8,--,41.006381,28.9758715,,,Get around_By metro,,"(41.006381, 28.9758715)",wikivoyage,red
9,--,41.006381,28.9758715,,,Get around_By metro,,"(41.006381, 28.9758715)",wikivoyage,red
10,Istanbul Airport|main airport,0.0,0.0,,,Get around_By metro,'''Line M11''' takes you as far as to the Istanbul Airport|main airport from Gayrettepe on M2 and Kağıthane on M7.,"(0, 0)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get around_By boat,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get around_By boat,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Get around_By boat,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Get around_By boat,,"(41.006381, 28.9758715)",wikivoyage,red
4,--,41.006381,28.9758715,,,Get around_By boat,,"(41.006381, 28.9758715)",wikivoyage,red
5,--,41.006381,28.9758715,,,Get around_By boat,,"(41.006381, 28.9758715)",wikivoyage,red
6,--,41.006381,28.9758715,,,Get around_By boat,,"(41.006381, 28.9758715)",wikivoyage,red
7,--,41.006381,28.9758715,,,Get around_By boat,,"(41.006381, 28.9758715)",wikivoyage,red
8,--,41.006381,28.9758715,,,Get around_By boat,,"(41.006381, 28.9758715)",wikivoyage,red
9,--,41.006381,28.9758715,,,Get around_By boat,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get around_By boat,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get around_By boat,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Get around_By boat,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Get around_By boat,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get around_By bus,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get around_By bus,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get around_By bus,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Get around_By bus,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Get around_By bus,,"(41.006381, 28.9758715)",wikivoyage,red
4,--,41.006381,28.9758715,,,Get around_By bus,,"(41.006381, 28.9758715)",wikivoyage,red
5,--,41.006381,28.9758715,,,Get around_By bus,,"(41.006381, 28.9758715)",wikivoyage,red
6,--,41.006381,28.9758715,,,Get around_By bus,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Get around_By shared taxi (Dolmuş),,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Get around_By shared taxi (Dolmuş),,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Get around_By shared taxi (Dolmuş),,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Get around_By shared taxi (Dolmuş),,"(41.006381, 28.9758715)",wikivoyage,red
4,--,41.006381,28.9758715,,,Get around_By shared taxi (Dolmuş),,"(41.006381, 28.9758715)",wikivoyage,red
5,--,41.006381,28.9758715,,,Get around_By shared taxi (Dolmuş),,"(41.006381, 28.9758715)",wikivoyage,red
6,--,41.006381,28.9758715,,,Get around_By shared taxi (Dolmuş),,"(41.006381, 28.9758715)",wikivoyage,red
7,--,41.006381,28.9758715,,,Get around_By shared taxi (Dolmuş),,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,See,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,See,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,See,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,See,,"(41.006381, 28.9758715)",wikivoyage,red
4,--,41.006381,28.9758715,,,See,,"(41.006381, 28.9758715)",wikivoyage,red
5,--,41.006381,28.9758715,,,See,,"(41.006381, 28.9758715)",wikivoyage,red
6,--,41.006381,28.9758715,,,See,,"(41.006381, 28.9758715)",wikivoyage,red
7,--,41.006381,28.9758715,,,See,,"(41.006381, 28.9758715)",wikivoyage,red
8,--,41.006381,28.9758715,,,See,,"(41.006381, 28.9758715)",wikivoyage,red
9,--,41.006381,28.9758715,,,See,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,See_Museum Pass,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,See_Museum Pass,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,See_Museum Pass,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,See_Museum Pass,,"(41.006381, 28.9758715)",wikivoyage,red
4,--,41.006381,28.9758715,,,See_Museum Pass,,"(41.006381, 28.9758715)",wikivoyage,red
5,--,41.006381,28.9758715,,,See_Museum Pass,,"(41.006381, 28.9758715)",wikivoyage,red
